extension,regime,policy,seed,shortfall_bps,completion_rate,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,forced_terminal_cost_bps,route_share_A,route_share_B,wait_share,avg_depth_factor,min_depth_factor,jit_event_count
jit,aggressive,twap,96030,169.1596,1.000000,41.8133,20.8000,94.1711,12.3753,0.8204,0.5952,0.4048,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96031,210.7669,1.000000,35.4310,8.8000,135.6899,30.8460,0.8220,0.6196,0.3804,0.6000,1.0000,1.0000,11
jit,aggressive,twap,96031,165.1386,1.000000,42.0639,20.8000,94.8036,7.4710,0.8385,0.4968,0.5032,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96032,203.9914,1.000000,35.0262,9.2000,119.1199,40.6453,0.8177,0.4682,0.5318,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96032,169.4788,1.000000,41.0543,20.8000,92.8285,14.7960,0.8339,0.5065,0.4935,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96033,161.1579,1.000000,35.6817,10.0000,108.2738,7.2024,0.8094,0.6470,0.3530,0.5400,1.0000,1.0000,14
jit,aggressive,twap,96033,160.7902,1.000000,43.1838,20.8000,97.0651,-0.2587,0.8174,0.5442,0.4558,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96034,181.3841,1.000000,39.5850,9.6000,128.0175,4.1816,0.8126,0.4958,0.5042,0.5800,1.0000,1.0000,14
jit,aggressive,twap,96034,143.0203,1.000000,43.7191,20.8000,97.9450,-19.4437,0.8334,0.6242,0.3758,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96035,147.5294,1.000000,36.8337,9.6000,122.3732,-21.2775,0.8019,0.4898,0.5102,0.5800,1.0000,1.0000,14
jit,aggressive,twap,96035,139.5894,1.000000,40.9539,20.8000,92.7128,-14.8773,0.8043,0.5641,0.4359,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96036,194.4830,1.000000,39.8521,9.6000,133.4191,11.6118,0.8085,0.5757,0.4243,0.5800,1.0000,1.0000,12
jit,aggressive,twap,96036,157.8076,1.000000,41.5549,20.8000,93.8017,1.6510,0.8234,0.5973,0.4027,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96037,211.5415,1.000000,39.6625,9.2000,144.5578,18.1212,0.8121,0.5965,0.4035,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96037,153.7221,1.000000,42.7155,20.8000,96.0398,-5.8333,0.8253,0.5284,0.4716,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96038,205.2385,1.000000,38.3246,10.4000,114.0438,42.4701,0.8145,0.5488,0.4512,0.5600,1.0000,1.0000,13
jit,aggressive,twap,96038,176.4347,1.000000,42.4398,20.8000,95.5438,17.6511,0.8270,0.5855,0.4145,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96039,186.3084,1.000000,38.9884,9.6000,128.0478,9.6722,0.8035,0.5707,0.4293,0.5800,1.0000,1.0000,11
jit,aggressive,twap,96039,157.7354,1.000000,40.6434,20.8000,92.0135,4.2786,0.8143,0.5287,0.4713,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96040,167.0849,1.000000,38.5392,9.6000,126.0317,-7.0860,0.7998,0.4503,0.5497,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96040,154.3645,1.000000,42.7353,20.8000,96.1229,-5.2937,0.8014,0.5463,0.4537,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96041,170.5384,1.000000,40.1451,9.2000,136.2084,-15.0151,0.8168,0.4683,0.5317,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96041,150.5286,1.000000,43.7499,20.8000,98.1298,-12.1512,0.8203,0.5450,0.4550,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96042,196.2304,1.000000,37.1983,10.0000,117.9023,31.1298,0.8120,0.4068,0.5932,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96042,166.4481,1.000000,43.7423,20.8000,97.9748,3.9311,0.8194,0.6072,0.3928,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96043,218.9900,1.000000,36.9357,9.2000,139.3534,33.5009,0.8152,0.7267,0.2733,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96043,185.7749,1.000000,41.7384,20.8000,94.2212,29.0153,0.8180,0.6046,0.3954,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96044,214.2474,1.000000,36.0758,9.2000,128.7822,40.1894,0.8250,0.5009,0.4991,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96044,170.7565,1.000000,41.1915,20.8000,93.0914,15.6736,0.8386,0.6881,0.3119,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96045,192.8644,1.000000,36.5865,10.0000,112.3655,33.9123,0.8051,0.5424,0.4576,0.5600,1.0000,1.0000,12
jit,aggressive,twap,96045,169.4953,1.000000,40.4949,20.8000,91.7420,16.4583,0.8151,0.5369,0.4631,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96046,214.1650,1.000000,36.2799,10.0000,116.2496,51.6355,0.8168,0.5822,0.4178,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96046,174.8027,1.000000,41.1497,20.8000,93.0355,19.8175,0.8292,0.5402,0.4598,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96047,189.5364,1.000000,36.5010,9.6000,122.2619,21.1735,0.8010,0.6755,0.3245,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96047,175.5685,1.000000,42.9672,20.8000,96.5714,15.2299,0.8175,0.5133,0.4867,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96048,148.1915,1.000000,40.0632,8.8000,155.2835,-55.9553,0.7969,0.5500,0.4500,0.6400,1.0000,1.0000,9
jit,aggressive,twap,96048,133.1205,1.000000,43.1454,20.8000,96.9437,-27.7686,0.7974,0.5676,0.4324,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96049,192.5630,1.000000,38.3491,9.2000,141.7443,3.2696,0.8119,0.6726,0.3274,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96049,147.7837,1.000000,42.6075,20.8000,95.8258,-11.4496,0.8300,0.4842,0.5158,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96050,172.4924,1.000000,37.2740,10.4000,111.7176,13.1007,0.8077,0.6535,0.3465,0.5600,1.0000,1.0000,13
jit,aggressive,twap,96050,160.5444,1.000000,41.2624,20.8000,93.2553,5.2267,0.8193,0.5363,0.4637,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96051,144.9456,1.000000,39.9993,9.2000,135.5137,-39.7674,0.7851,0.5708,0.4292,0.6000,1.0000,1.0000,13
jit,aggressive,twap,96051,148.6189,1.000000,44.3099,20.8000,99.1932,-15.6842,0.7835,0.6129,0.3871,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96052,166.3954,1.000000,34.7345,9.2000,125.7126,-3.2517,0.8072,0.4983,0.5017,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96052,151.3611,1.000000,39.7495,20.8000,90.3143,0.4973,0.8145,0.5321,0.4679,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96053,133.4159,1.000000,34.2648,9.6000,112.4855,-22.9345,0.7935,0.5008,0.4992,0.5800,1.0000,1.0000,12
jit,aggressive,twap,96053,144.7837,1.000000,39.6100,20.8000,90.0996,-5.7260,0.7953,0.5859,0.4141,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96054,190.2721,1.000000,38.8832,9.2000,133.8137,8.3752,0.8060,0.4214,0.5786,0.6000,1.0000,1.0000,13
jit,aggressive,twap,96054,158.3558,1.000000,40.4140,20.8000,91.6186,5.5232,0.8025,0.6255,0.3745,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96055,205.2289,1.000000,35.4380,9.6000,121.3314,38.8596,0.8078,0.6217,0.3783,0.5800,1.0000,1.0000,11
jit,aggressive,twap,96055,176.6450,1.000000,40.7689,20.8000,92.3288,22.7472,0.8207,0.6522,0.3478,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96056,193.0369,1.000000,34.6514,10.4000,106.6984,41.2871,0.8080,0.4132,0.5868,0.5600,1.0000,1.0000,13
jit,aggressive,twap,96056,174.5558,1.000000,41.0054,20.8000,92.7355,20.0149,0.8184,0.5452,0.4548,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96057,190.4398,1.000000,38.8753,8.4000,171.8236,-28.6591,0.8073,0.5974,0.4026,0.6600,1.0000,1.0000,11
jit,aggressive,twap,96057,138.3055,1.000000,40.8853,20.8000,92.5622,-15.9420,0.8137,0.5813,0.4187,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96058,189.9146,1.000000,36.7599,10.0000,113.2920,29.8627,0.8156,0.6318,0.3682,0.5600,1.0000,1.0000,14
jit,aggressive,twap,96058,175.9492,1.000000,41.7060,20.8000,94.0853,19.3578,0.8204,0.5936,0.4064,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96059,196.9020,1.000000,38.9669,9.6000,127.1548,21.1803,0.8139,0.5272,0.4728,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96059,167.2061,1.000000,41.1895,20.8000,93.0387,12.1779,0.8194,0.5572,0.4428,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96060,190.9683,1.000000,40.0513,9.2000,145.0084,-3.2914,0.8107,0.6785,0.3215,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96060,162.6907,1.000000,41.9387,20.8000,94.5766,5.3754,0.8184,0.5661,0.4339,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96061,170.2086,1.000000,39.5394,8.4000,172.8506,-50.5814,0.8042,0.5071,0.4929,0.6600,1.0000,1.0000,11
jit,aggressive,twap,96061,130.1400,1.000000,40.9947,20.8000,92.7721,-24.4268,0.8099,0.5441,0.4559,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96062,170.4368,1.000000,39.1234,9.6000,127.0170,-5.3036,0.8063,0.5206,0.4794,0.5800,1.0000,1.0000,14
jit,aggressive,twap,96062,158.7216,1.000000,43.2434,20.8000,97.1266,-2.4484,0.8178,0.5548,0.4452,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96063,178.8296,1.000000,38.2635,10.0000,116.0869,14.4792,0.8018,0.5019,0.4981,0.5600,1.0000,1.0000,14
jit,aggressive,twap,96063,170.8384,1.000000,43.7720,20.8000,98.1662,8.1002,0.7949,0.5988,0.4012,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96064,164.4471,1.000000,38.1807,9.2000,132.3941,-15.3277,0.8074,0.5840,0.4160,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96064,152.2748,1.000000,40.8435,20.8000,92.5165,-1.8852,0.8040,0.5660,0.4340,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96065,182.2926,1.000000,39.4513,10.0000,118.3780,14.4633,0.8168,0.4977,0.5023,0.5600,1.0000,1.0000,14
jit,aggressive,twap,96065,156.6211,1.000000,40.6070,20.8000,91.9837,3.2304,0.8266,0.5166,0.4834,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96066,204.5192,1.000000,36.5414,10.4000,107.0343,50.5435,0.8219,0.5177,0.4823,0.5400,1.0000,1.0000,12
jit,aggressive,twap,96066,182.3856,1.000000,41.9746,20.8000,94.6385,24.9724,0.8385,0.4898,0.5102,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96067,170.7795,1.000000,37.8323,9.2000,131.6110,-7.8638,0.8128,0.4627,0.5373,0.6000,1.0000,1.0000,13
jit,aggressive,twap,96067,153.4138,1.000000,41.2631,20.8000,93.2717,-1.9210,0.8266,0.5531,0.4469,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96068,187.8547,1.000000,39.4958,8.8000,170.9763,-31.4174,0.8059,0.4960,0.5040,0.6600,1.0000,1.0000,10
jit,aggressive,twap,96068,156.7323,1.000000,42.5877,20.8000,95.8858,-2.5412,0.8037,0.5473,0.4527,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96069,236.5229,1.000000,37.3958,9.6000,124.4577,65.0694,0.8246,0.5346,0.4654,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96069,160.1981,1.000000,39.2270,20.8000,89.1378,11.0333,0.8368,0.4890,0.5110,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96070,120.2642,1.000000,39.7626,9.6000,127.9437,-57.0421,0.7954,0.5048,0.4952,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96070,147.6811,1.000000,43.4443,20.8000,97.5279,-14.0911,0.7860,0.5785,0.4215,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96071,248.5117,1.000000,41.8148,9.2000,140.3613,57.1356,0.8366,0.5554,0.4446,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96071,161.7354,1.000000,40.9072,20.8000,92.4330,7.5952,0.8483,0.5335,0.4665,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96072,191.9560,1.000000,39.8427,10.0000,118.9039,23.2094,0.8091,0.6650,0.3350,0.5600,1.0000,1.0000,12
jit,aggressive,twap,96072,160.6346,1.000000,39.8303,20.8000,90.4624,9.5418,0.8213,0.5554,0.4446,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96073,192.5742,1.000000,36.6908,9.2000,126.8221,19.8612,0.8030,0.5479,0.4521,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96073,161.9941,1.000000,41.8765,20.8000,94.4103,4.9072,0.8085,0.5176,0.4824,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96074,170.7444,1.000000,38.9630,9.2000,133.7269,-11.1455,0.8073,0.5732,0.4268,0.6000,1.0000,1.0000,13
jit,aggressive,twap,96074,146.7834,1.000000,40.0391,20.8000,90.8865,-4.9422,0.8113,0.5699,0.4301,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96075,204.4250,1.000000,36.5450,9.6000,117.5207,40.7593,0.8170,0.6039,0.3961,0.5800,1.0000,1.0000,12
jit,aggressive,twap,96075,162.9505,1.000000,40.6022,20.8000,91.9864,9.5619,0.8359,0.5657,0.4343,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96076,171.4802,1.000000,35.5868,9.6000,114.2505,12.0428,0.8250,0.5656,0.4344,0.5600,1.0000,1.0000,14
jit,aggressive,twap,96076,161.5423,1.000000,42.6645,20.8000,96.0019,2.0760,0.8374,0.5563,0.4437,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96077,188.8469,1.000000,38.1172,8.8000,152.0185,-10.0888,0.8152,0.6510,0.3490,0.6400,1.0000,1.0000,9
jit,aggressive,twap,96077,153.7889,1.000000,42.0222,20.8000,94.6804,-3.7137,0.8343,0.5481,0.4519,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96078,154.3239,1.000000,36.6569,10.0000,116.5339,-8.8670,0.8065,0.5379,0.4621,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96078,160.5999,1.000000,42.6089,20.8000,95.9429,1.2481,0.8136,0.5310,0.4690,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96079,208.3118,1.000000,38.7818,9.2000,134.0277,26.3024,0.8166,0.5124,0.4876,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96079,148.7433,1.000000,43.0297,20.8000,96.5801,-11.6664,0.8167,0.5054,0.4946,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96080,143.6796,1.000000,36.6533,9.2000,137.8931,-40.0668,0.7996,0.5111,0.4889,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96080,135.7078,1.000000,42.0732,20.8000,94.9252,-22.0906,0.8041,0.5416,0.4584,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96081,179.5513,1.000000,35.6380,9.6000,116.7226,17.5908,0.7932,0.6204,0.3796,0.5600,1.0000,1.0000,13
jit,aggressive,twap,96081,162.7146,1.000000,40.5773,20.8000,91.9584,9.3788,0.7862,0.5089,0.4911,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96082,211.4970,1.000000,37.1498,10.0000,117.9348,46.4124,0.8121,0.4646,0.5354,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96082,172.9330,1.000000,39.5357,20.8000,89.9031,22.6942,0.8228,0.5236,0.4764,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96083,172.2135,1.000000,38.3207,9.6000,125.4848,-1.1920,0.8151,0.6164,0.3836,0.5800,1.0000,1.0000,14
jit,aggressive,twap,96083,153.1091,1.000000,41.1809,20.8000,93.0807,-1.9525,0.8237,0.5053,0.4947,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96084,104.1048,1.000000,41.2121,9.2000,137.3656,-83.6729,0.7830,0.6880,0.3120,0.6000,1.0000,1.0000,13
jit,aggressive,twap,96084,132.8396,1.000000,43.7296,20.8000,98.1196,-29.8097,0.7580,0.6168,0.3832,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96085,152.8455,1.000000,38.5708,10.4000,114.0931,-10.2183,0.8072,0.5979,0.4021,0.5600,1.0000,1.0000,13
jit,aggressive,twap,96085,155.7823,1.000000,42.6707,20.8000,95.9867,-3.6752,0.8094,0.5508,0.4492,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96086,196.0112,1.000000,41.5258,8.8000,158.7747,-13.0892,0.8105,0.5661,0.4339,0.6400,1.0000,1.0000,9
jit,aggressive,twap,96086,146.8690,1.000000,42.5598,20.8000,95.7091,-12.1999,0.8151,0.5319,0.4681,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96087,180.5983,1.000000,37.3915,9.2000,130.9902,3.0165,0.8088,0.6182,0.3818,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96087,151.5048,1.000000,41.3603,20.8000,93.3841,-4.0395,0.8093,0.5965,0.4035,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96088,184.4019,1.000000,35.1364,9.6000,113.4955,26.1699,0.8209,0.5142,0.4858,0.5600,1.0000,1.0000,14
jit,aggressive,twap,96088,171.7744,1.000000,39.4632,20.8000,89.7856,21.7257,0.8268,0.5826,0.4174,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96089,184.0999,1.000000,39.2328,9.2000,143.3197,-7.6526,0.8080,0.6737,0.3263,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96089,160.0914,1.000000,41.7889,20.8000,94.3071,3.1953,0.8143,0.5123,0.4877,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96090,166.1662,1.000000,38.8009,9.6000,126.3572,-8.5919,0.8007,0.5211,0.4789,0.5800,1.0000,1.0000,14
jit,aggressive,twap,96090,148.8574,1.000000,41.9270,20.8000,94.5260,-8.3957,0.8095,0.6203,0.3797,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96091,233.9394,1.000000,38.0738,8.8000,152.6938,34.3717,0.8058,0.6434,0.3566,0.6400,1.0000,1.0000,9
jit,aggressive,twap,96091,174.9679,1.000000,42.5848,20.8000,95.8379,15.7453,0.8129,0.5422,0.4578,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96092,204.6127,1.000000,35.3489,9.6000,120.1184,39.5453,0.8077,0.6040,0.3960,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96092,164.7723,1.000000,39.1697,20.8000,89.1722,15.6304,0.8145,0.5026,0.4974,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96093,192.3749,1.000000,37.3454,9.2000,139.8013,6.0281,0.8199,0.4450,0.5550,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96093,161.6429,1.000000,42.0489,20.8000,94.8171,3.9770,0.8475,0.5392,0.4608,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96094,151.0331,1.000000,37.3032,8.8000,134.9432,-30.0133,0.7937,0.4531,0.5469,0.6200,1.0000,1.0000,12
jit,aggressive,twap,96094,140.6505,1.000000,42.4866,20.8000,95.6650,-18.3011,0.7949,0.6126,0.3874,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96095,176.9961,1.000000,36.2565,9.2000,128.7665,2.7731,0.8226,0.6291,0.3709,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96095,170.9934,1.000000,42.6374,20.8000,95.9944,11.5617,0.8188,0.5402,0.4598,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96096,127.8788,1.000000,36.4899,10.4000,102.2633,-21.2743,0.8051,0.6829,0.3171,0.5400,1.0000,1.0000,12
jit,aggressive,twap,96096,146.4876,1.000000,42.3441,20.8000,95.4075,-12.0641,0.7999,0.5470,0.4530,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96097,156.9090,1.000000,35.0637,9.6000,114.1665,-1.9212,0.8232,0.4723,0.5277,0.5800,1.0000,1.0000,12
jit,aggressive,twap,96097,156.0361,1.000000,41.1688,20.8000,93.1201,0.9472,0.8333,0.5238,0.4762,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96098,130.7887,1.000000,41.4056,9.2000,138.2087,-58.0255,0.8094,0.7054,0.2946,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96098,128.7419,1.000000,43.5951,20.8000,97.7546,-33.4079,0.8010,0.5848,0.4152,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96099,94.8721,1.000000,40.8656,10.0000,124.1499,-80.1434,0.7858,0.6178,0.3822,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96099,120.5103,1.000000,43.4724,20.8000,97.5593,-41.3214,0.7751,0.5130,0.4870,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96100,142.9880,1.000000,38.7193,9.6000,126.1508,-31.4821,0.7919,0.5092,0.4908,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96100,137.1520,1.000000,41.6537,20.8000,94.0610,-19.3627,0.7893,0.5501,0.4499,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96101,202.6537,1.000000,34.6748,9.6000,118.8227,39.5562,0.8207,0.4904,0.5096,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96101,164.5853,1.000000,40.2597,20.8000,91.2178,12.3079,0.8312,0.6220,0.3780,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96102,174.6825,1.000000,36.1094,9.2000,128.4250,0.9481,0.8086,0.5717,0.4283,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96102,150.2391,1.000000,42.6807,20.8000,95.9612,-9.2027,0.8062,0.5256,0.4744,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96103,166.4143,1.000000,36.3864,9.6000,121.8451,-1.4173,0.8082,0.4008,0.5992,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96103,155.1362,1.000000,41.3679,20.8000,93.4391,-0.4709,0.8115,0.5577,0.4423,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96104,206.6231,1.000000,35.7239,8.8000,147.7913,14.3080,0.8027,0.6517,0.3483,0.6400,1.0000,1.0000,9
jit,aggressive,twap,96104,157.0280,1.000000,40.6999,20.8000,92.1566,3.3715,0.8047,0.5426,0.4574,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96105,197.6717,1.000000,34.8557,9.2000,126.3001,27.3159,0.8160,0.6452,0.3548,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96105,174.4536,1.000000,42.2986,20.8000,95.2514,16.1036,0.8079,0.5252,0.4748,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96106,211.5032,1.000000,38.8768,8.8000,170.1452,-6.3188,0.8021,0.5125,0.4875,0.6600,1.0000,1.0000,10
jit,aggressive,twap,96106,153.4550,1.000000,43.0062,20.8000,96.6429,-6.9941,0.8138,0.5166,0.4834,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96107,188.8324,1.000000,36.7771,10.0000,117.0428,25.0124,0.8190,0.6265,0.3735,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96107,169.7751,1.000000,40.9051,20.8000,92.5547,15.5153,0.8246,0.5599,0.4401,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96108,181.1772,1.000000,40.7010,8.0000,169.9092,-37.4330,0.7993,0.5919,0.4081,0.6600,1.0000,1.0000,10
jit,aggressive,twap,96108,156.9379,1.000000,43.1599,20.8000,96.9613,-3.9833,0.7916,0.6504,0.3496,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96109,177.8470,1.000000,37.7708,9.6000,124.4698,6.0064,0.8088,0.4828,0.5172,0.5800,1.0000,1.0000,14
jit,aggressive,twap,96109,156.9987,1.000000,40.6850,20.8000,92.1566,3.3571,0.8217,0.5348,0.4652,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96110,162.6943,1.000000,37.6942,9.2000,131.2296,-15.4295,0.7974,0.6872,0.3128,0.6000,1.0000,1.0000,13
jit,aggressive,twap,96110,152.5801,1.000000,42.2611,20.8000,95.2360,-5.7170,0.7996,0.5674,0.4326,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96111,200.3693,1.000000,36.6992,9.6000,122.7584,31.3117,0.8161,0.6841,0.3159,0.6000,1.0000,1.0000,12
jit,aggressive,twap,96111,167.7871,1.000000,39.6990,20.8000,90.1358,17.1523,0.8186,0.5568,0.4432,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96112,127.2409,1.000000,37.5496,10.0000,114.0021,-34.3108,0.7973,0.5512,0.4488,0.5600,1.0000,1.0000,12
jit,aggressive,twap,96112,139.1626,1.000000,43.9748,20.8000,98.5457,-24.1579,0.7990,0.5501,0.4499,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96113,152.2843,1.000000,38.9221,9.2000,133.6512,-29.4890,0.8224,0.4800,0.5200,0.6200,1.0000,1.0000,11
jit,aggressive,twap,96113,145.5612,1.000000,41.4828,20.8000,93.6963,-10.4179,0.8205,0.5747,0.4253,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96114,142.1406,1.000000,36.5636,9.6000,117.3590,-21.3819,0.8036,0.6884,0.3116,0.5400,1.0000,1.0000,12
jit,aggressive,twap,96114,143.7308,1.000000,42.4081,20.8000,95.5174,-14.9947,0.7966,0.6375,0.3625,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96115,169.1153,1.000000,35.3539,10.0000,117.6784,6.0830,0.8113,0.4494,0.5506,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96115,159.1548,1.000000,41.3320,20.8000,93.3338,3.6890,0.8161,0.6037,0.3963,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96116,202.2272,1.000000,38.7337,9.2000,142.6572,11.6362,0.8035,0.6002,0.3998,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96116,159.9971,1.000000,43.1351,20.8000,96.8881,-0.8262,0.8100,0.5557,0.4443,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96117,200.0476,1.000000,36.5819,10.0000,116.7058,36.7599,0.8109,0.6357,0.3643,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96117,171.0804,1.000000,40.6703,20.8000,92.0805,17.5296,0.8174,0.5404,0.4596,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96118,185.7984,1.000000,34.3054,10.0000,112.1917,29.3013,0.8229,0.5134,0.4866,0.5800,1.0000,1.0000,13
jit,aggressive,twap,96118,168.2176,1.000000,40.1647,20.8000,91.1012,16.1517,0.8440,0.4872,0.5128,0.0000,1.0000,1.0000,9
jit,aggressive,lookahead,96119,134.5298,1.000000,36.6626,9.2000,137.7549,-49.0877,0.7935,0.5066,0.4934,0.6200,1.0000,1.0000,10
jit,aggressive,twap,96119,139.9145,1.000000,44.0402,20.8000,98.6383,-23.5640,0.7745,0.5652,0.4348,0.0000,1.0000,1.0000,9
