policy,seed_set,seed,shortfall_bps,completion_rate
lookahead,final,90913,141.7336,1.0000
twap,final,90913,131.1896,1.0000
stochastic_planner,final,90914,129.1516,1.0000
lookahead,final,90914,131.5872,1.0000
twap,final,90914,105.5112,1.0000
stochastic_planner,final,90915,114.6717,1.0000
lookahead,final,90915,122.9368,1.0000
twap,final,90915,116.0050,1.0000
stochastic_planner,final,90916,118.3125,1.0000
lookahead,final,90916,120.9075,1.0000
twap,final,90916,114.9295,1.0000
stochastic_planner,final,90917,78.5887,1.0000
lookahead,final,90917,89.5942,1.0000
twap,final,90917,100.0960,1.0000
stochastic_planner,final,90918,133.0235,1.0000
lookahead,final,90918,139.6652,1.0000
twap,final,90918,131.3604,1.0000
stochastic_planner,final,90919,83.4128,1.0000
lookahead,final,90919,84.0285,1.0000
twap,final,90919,103.6563,1.0000
stochastic_planner,final,90920,67.2651,1.0000
lookahead,final,90920,63.6718,1.0000
twap,final,90920,92.2268,1.0000
stochastic_planner,final,90921,80.9513,1.0000
lookahead,final,90921,82.2470,1.0000
twap,final,90921,93.0900,1.0000
stochastic_planner,final,90922,149.6969,1.0000
lookahead,final,90922,144.2474,1.0000
twap,final,90922,134.5319,1.0000
stochastic_planner,final,90923,92.8108,1.0000
lookahead,final,90923,82.4496,1.0000
twap,final,90923,107.0828,1.0000
stochastic_planner,final,90924,110.3419,1.0000
lookahead,final,90924,109.2390,1.0000
twap,final,90924,125.0712,1.0000
stochastic_planner,final,90925,96.3558,1.0000
lookahead,final,90925,93.2745,1.0000
twap,final,90925,104.0339,1.0000
stochastic_planner,final,90926,69.8835,1.0000
lookahead,final,90926,72.8700,1.0000
twap,final,90926,94.1591,1.0000
stochastic_planner,final,90927,135.5212,1.0000
lookahead,final,90927,128.4408,1.0000
twap,final,90927,123.0911,1.0000
stochastic_planner,final,90928,127.5078,1.0000
lookahead,final,90928,118.8671,1.0000
twap,final,90928,117.5514,1.0000
stochastic_planner,final,90929,131.7338,1.0000
lookahead,final,90929,137.7640,1.0000
twap,final,90929,125.1223,1.0000
stochastic_planner,final,90930,121.8792,1.0000
lookahead,final,90930,130.5342,1.0000
twap,final,90930,134.5846,1.0000
stochastic_planner,final,90931,92.9901,1.0000
lookahead,final,90931,82.0572,1.0000
twap,final,90931,93.0958,1.0000
stochastic_planner,final,90932,67.0991,1.0000
lookahead,final,90932,82.9142,1.0000
twap,final,90932,91.3148,1.0000
stochastic_planner,final,90933,68.0850,1.0000
lookahead,final,90933,59.8075,1.0000
twap,final,90933,105.1311,1.0000
stochastic_planner,final,90934,101.0988,1.0000
lookahead,final,90934,117.8825,1.0000
twap,final,90934,99.3218,1.0000
stochastic_planner,final,90935,88.0001,1.0000
lookahead,final,90935,78.7518,1.0000
twap,final,90935,101.6678,1.0000
stochastic_planner,final,90936,89.3671,1.0000
lookahead,final,90936,95.8063,1.0000
twap,final,90936,109.0767,1.0000
stochastic_planner,final,90937,108.2802,1.0000
lookahead,final,90937,108.2469,1.0000
twap,final,90937,107.9389,1.0000
stochastic_planner,final,90938,87.6782,1.0000
lookahead,final,90938,88.7135,1.0000
twap,final,90938,115.9833,1.0000
stochastic_planner,final,90939,119.7897,1.0000
lookahead,final,90939,139.5190,1.0000
twap,final,90939,119.9745,1.0000
stochastic_planner,final,90940,126.5824,1.0000
lookahead,final,90940,129.3632,1.0000
twap,final,90940,117.8678,1.0000
stochastic_planner,final,90941,105.5815,1.0000
lookahead,final,90941,112.9360,1.0000
twap,final,90941,111.0838,1.0000
stochastic_planner,final,90942,86.2111,1.0000
lookahead,final,90942,100.1626,1.0000
twap,final,90942,101.1229,1.0000
stochastic_planner,final,90943,92.3874,1.0000
lookahead,final,90943,76.7550,1.0000
twap,final,90943,105.0359,1.0000
stochastic_planner,final,90944,64.3604,1.0000
lookahead,final,90944,64.2205,1.0000
twap,final,90944,97.3274,1.0000
stochastic_planner,final,90945,95.7972,1.0000
lookahead,final,90945,90.4864,1.0000
twap,final,90945,109.2597,1.0000
stochastic_planner,final,90946,83.1624,1.0000
lookahead,final,90946,59.0640,1.0000
twap,final,90946,110.5633,1.0000
stochastic_planner,final,90947,158.9308,1.0000
lookahead,final,90947,156.9813,1.0000
twap,final,90947,135.4015,1.0000
stochastic_planner,final,90948,95.9761,1.0000
lookahead,final,90948,85.9603,1.0000
twap,final,90948,109.5208,1.0000
stochastic_planner,final,90949,173.5117,1.0000
lookahead,final,90949,182.3378,1.0000
twap,final,90949,130.7105,1.0000
stochastic_planner,final,90950,114.4004,1.0000
lookahead,final,90950,108.7391,1.0000
twap,final,90950,122.9828,1.0000
stochastic_planner,final,90951,85.8601,1.0000
lookahead,final,90951,93.5487,1.0000
twap,final,90951,92.4281,1.0000
stochastic_planner,final,90952,110.9290,1.0000
lookahead,final,90952,105.9679,1.0000
twap,final,90952,107.0340,1.0000
stochastic_planner,final,90953,76.9309,1.0000
lookahead,final,90953,72.4657,1.0000
twap,final,90953,88.9894,1.0000
stochastic_planner,final,90954,123.2071,1.0000
lookahead,final,90954,121.4402,1.0000
twap,final,90954,120.8698,1.0000
stochastic_planner,final,90955,113.1461,1.0000
lookahead,final,90955,125.2154,1.0000
twap,final,90955,115.5188,1.0000
stochastic_planner,final,90956,94.7561,1.0000
lookahead,final,90956,96.8229,1.0000
twap,final,90956,108.2595,1.0000
stochastic_planner,final,90957,98.8968,1.0000
lookahead,final,90957,103.8766,1.0000
twap,final,90957,114.3020,1.0000
stochastic_planner,final,90958,55.2051,1.0000
lookahead,final,90958,57.8727,1.0000
twap,final,90958,93.9146,1.0000
stochastic_planner,final,90959,103.1441,1.0000
lookahead,final,90959,120.5579,1.0000
twap,final,90959,115.7167,1.0000
stochastic_planner,final,90960,78.4206,1.0000
lookahead,final,90960,78.5626,1.0000
twap,final,90960,110.5788,1.0000
stochastic_planner,final,90961,93.1319,1.0000
lookahead,final,90961,96.8023,1.0000
twap,final,90961,114.3772,1.0000
stochastic_planner,final,90962,81.9245,1.0000
lookahead,final,90962,86.4010,1.0000
twap,final,90962,108.8816,1.0000
stochastic_planner,final,90963,102.3082,1.0000
lookahead,final,90963,103.7917,1.0000
twap,final,90963,111.9594,1.0000
stochastic_planner,final,90964,51.8922,1.0000
lookahead,final,90964,43.3454,1.0000
twap,final,90964,92.4753,1.0000
stochastic_planner,final,90965,70.4044,1.0000
lookahead,final,90965,69.2674,1.0000
twap,final,90965,110.7824,1.0000
stochastic_planner,final,90966,106.9884,1.0000
lookahead,final,90966,100.6881,1.0000
twap,final,90966,116.4337,1.0000
stochastic_planner,final,90967,113.2722,1.0000
lookahead,final,90967,105.5102,1.0000
twap,final,90967,112.0915,1.0000
stochastic_planner,final,90968,88.2545,1.0000
lookahead,final,90968,87.6034,1.0000
twap,final,90968,117.1755,1.0000
stochastic_planner,final,90969,125.0555,1.0000
lookahead,final,90969,126.8378,1.0000
twap,final,90969,128.3234,1.0000
stochastic_planner,final,90970,77.1712,1.0000
lookahead,final,90970,66.1691,1.0000
twap,final,90970,92.3731,1.0000
stochastic_planner,final,90971,88.0606,1.0000
lookahead,final,90971,95.2258,1.0000
twap,final,90971,106.8149,1.0000
stochastic_planner,final,90972,79.7873,1.0000
lookahead,final,90972,86.3461,1.0000
twap,final,90972,109.7946,1.0000
stochastic_planner,final,90973,114.7858,1.0000
lookahead,final,90973,121.6701,1.0000
twap,final,90973,122.9920,1.0000
stochastic_planner,final,90974,130.6942,1.0000
lookahead,final,90974,140.4173,1.0000
twap,final,90974,119.6463,1.0000
stochastic_planner,final,90975,133.8755,1.0000
lookahead,final,90975,130.6937,1.0000
twap,final,90975,131.9776,1.0000
stochastic_planner,final,90976,119.2391,1.0000
lookahead,final,90976,127.8527,1.0000
twap,final,90976,115.8391,1.0000
stochastic_planner,final,90977,118.7196,1.0000
lookahead,final,90977,120.3129,1.0000
twap,final,90977,131.6770,1.0000
stochastic_planner,final,90978,94.6149,1.0000
lookahead,final,90978,85.4138,1.0000
twap,final,90978,101.6342,1.0000
stochastic_planner,final,90979,93.3413,1.0000
lookahead,final,90979,91.4760,1.0000
twap,final,90979,105.0563,1.0000
stochastic_planner,final,90980,143.2845,1.0000
lookahead,final,90980,134.8163,1.0000
twap,final,90980,123.0130,1.0000
stochastic_planner,final,90981,92.8949,1.0000
lookahead,final,90981,92.8243,1.0000
twap,final,90981,94.5896,1.0000
stochastic_planner,final,90982,118.1162,1.0000
lookahead,final,90982,134.7583,1.0000
twap,final,90982,110.8349,1.0000
stochastic_planner,final,90983,113.3881,1.0000
lookahead,final,90983,116.7793,1.0000
twap,final,90983,130.5379,1.0000
stochastic_planner,final,90984,75.8677,1.0000
lookahead,final,90984,73.4465,1.0000
twap,final,90984,107.4772,1.0000
stochastic_planner,final,90985,77.5289,1.0000
lookahead,final,90985,72.9892,1.0000
twap,final,90985,107.9206,1.0000
stochastic_planner,final,90986,119.7472,1.0000
lookahead,final,90986,121.1998,1.0000
twap,final,90986,120.1549,1.0000
stochastic_planner,final,90987,110.3499,1.0000
lookahead,final,90987,92.3274,1.0000
twap,final,90987,103.2539,1.0000
stochastic_planner,final,90988,84.3368,1.0000
lookahead,final,90988,76.5523,1.0000
twap,final,90988,115.8649,1.0000
stochastic_planner,final,90989,67.2654,1.0000
lookahead,final,90989,67.3111,1.0000
twap,final,90989,90.7335,1.0000
stochastic_planner,final,90990,107.4071,1.0000
lookahead,final,90990,104.5245,1.0000
twap,final,90990,124.7066,1.0000
stochastic_planner,final,90991,125.9431,1.0000
lookahead,final,90991,116.0755,1.0000
twap,final,90991,115.8376,1.0000
stochastic_planner,final,90992,67.4758,1.0000
lookahead,final,90992,66.1374,1.0000
twap,final,90992,102.3747,1.0000
stochastic_planner,final,90993,87.9996,1.0000
lookahead,final,90993,91.3744,1.0000
twap,final,90993,120.6441,1.0000
stochastic_planner,final,90994,118.6020,1.0000
lookahead,final,90994,121.6561,1.0000
twap,final,90994,109.9770,1.0000
stochastic_planner,final,90995,77.4967,1.0000
lookahead,final,90995,80.5682,1.0000
twap,final,90995,100.3079,1.0000
stochastic_planner,final,90996,87.1353,1.0000
lookahead,final,90996,90.8121,1.0000
twap,final,90996,101.8284,1.0000
stochastic_planner,final,90997,140.1266,1.0000
lookahead,final,90997,137.4870,1.0000
twap,final,90997,129.5285,1.0000
stochastic_planner,final,90998,90.4709,1.0000
lookahead,final,90998,84.8717,1.0000
twap,final,90998,103.2256,1.0000
stochastic_planner,final,90999,48.8526,1.0000
lookahead,final,90999,54.7236,1.0000
twap,final,90999,85.9659,1.0000
