policy,agent_order,seed,shortfall_bps,completion_rate,forced_terminal_cost_bps,wait_share
dqn_dynamic_duopoly,before,90672,87.0452,1.0,2.0577,0.7
dqn_dynamic_duopoly,before,90673,95.3059,1.0,1.7089,0.66
dqn_dynamic_duopoly,before,90674,72.1993,1.0,2.1795,0.68
dqn_dynamic_duopoly,before,90675,86.7496,1.0,1.8632,0.66
dqn_dynamic_duopoly,before,90676,38.2739,1.0,0.9748,0.68
dqn_dynamic_duopoly,before,90677,101.9181,1.0,23.8799,0.72
dqn_dynamic_duopoly,before,90678,121.5903,1.0,17.034,0.74
dqn_dynamic_duopoly,before,90679,79.6581,1.0,2.4694,0.66
dqn_dynamic_duopoly,before,90680,108.0987,1.0,2.4847,0.68
dqn_dynamic_duopoly,before,90681,119.8762,1.0,16.3887,0.74
dqn_dynamic_duopoly,before,90682,113.2941,1.0,4.056,0.64
dqn_dynamic_duopoly,before,90683,95.4155,1.0,3.7485,0.68
dqn_dynamic_duopoly,before,90684,99.2932,1.0,4.0788,0.68
dqn_dynamic_duopoly,before,90685,94.1878,1.0,3.5542,0.72
dqn_dynamic_duopoly,before,90686,70.1008,1.0,1.3677,0.66
dqn_dynamic_duopoly,before,90687,94.4694,1.0,1.3988,0.7
dqn_dynamic_duopoly,before,90688,54.6647,1.0,1.456,0.66
dqn_dynamic_duopoly,before,90689,100.184,1.0,2.775,0.7
dqn_dynamic_duopoly,before,90690,83.6254,1.0,5.8719,0.72
dqn_dynamic_duopoly,before,90691,121.9732,1.0,2.8187,0.7
dqn_dynamic_duopoly,before,90692,59.8363,1.0,1.0489,0.72
dqn_dynamic_duopoly,before,90693,82.4907,1.0,2.9026,0.64
dqn_dynamic_duopoly,before,90694,82.577,1.0,2.969,0.68
dqn_dynamic_duopoly,before,90695,64.0926,1.0,2.7633,0.68
dqn_dynamic_duopoly,before,90696,77.0266,1.0,1.9141,0.66
dqn_dynamic_duopoly,before,90697,120.2367,1.0,10.9627,0.68
dqn_dynamic_duopoly,before,90698,75.1132,1.0,1.403,0.72
dqn_dynamic_duopoly,before,90699,144.0537,1.0,24.0654,0.76
dqn_dynamic_duopoly,before,90700,68.8572,1.0,1.3849,0.72
dqn_dynamic_duopoly,before,90701,64.793,1.0,0.9931,0.7
dqn_dynamic_duopoly,before,90702,99.1454,1.0,2.7499,0.76
dqn_dynamic_duopoly,before,90703,85.4173,1.0,3.596,0.7
dqn_dynamic_duopoly,before,90704,68.3542,1.0,1.1672,0.7
dqn_dynamic_duopoly,before,90705,62.0106,1.0,1.5655,0.7
dqn_dynamic_duopoly,before,90706,93.3194,1.0,2.7842,0.68
dqn_dynamic_duopoly,before,90707,11.7269,1.0,0.7209,0.74
dqn_dynamic_duopoly,before,90708,89.1845,1.0,10.0514,0.7
dqn_dynamic_duopoly,before,90709,89.4691,1.0,1.8935,0.68
dqn_dynamic_duopoly,before,90710,76.3001,1.0,1.8071,0.7
dqn_dynamic_duopoly,before,90711,46.1578,1.0,0.7901,0.7
dqn_dynamic_duopoly,before,90712,118.7305,1.0,8.4304,0.68
dqn_dynamic_duopoly,before,90713,83.9056,1.0,2.0697,0.66
dqn_dynamic_duopoly,before,90714,94.1593,1.0,1.6635,0.66
dqn_dynamic_duopoly,before,90715,43.941,1.0,1.1797,0.68
dqn_dynamic_duopoly,before,90716,118.1725,1.0,3.9039,0.64
dqn_dynamic_duopoly,before,90717,37.4542,1.0,0.6882,0.7
dqn_dynamic_duopoly,before,90718,79.3768,1.0,1.8152,0.68
dqn_dynamic_duopoly,before,90719,107.4417,1.0,4.757,0.66
dqn_dynamic_duopoly,before,90720,70.4602,1.0,1.2703,0.7
dqn_dynamic_duopoly,before,90721,76.2557,1.0,1.1864,0.68
dqn_dynamic_duopoly,before,90722,117.358,1.0,6.0434,0.62
dqn_dynamic_duopoly,before,90723,46.7135,1.0,0.9305,0.74
dqn_dynamic_duopoly,before,90724,124.2725,1.0,12.3882,0.76
dqn_dynamic_duopoly,before,90725,83.8377,1.0,1.9679,0.68
dqn_dynamic_duopoly,before,90726,98.7803,1.0,3.0434,0.68
dqn_dynamic_duopoly,before,90727,119.2078,1.0,4.7268,0.64
dqn_dynamic_duopoly,before,90728,82.1337,1.0,2.8731,0.66
dqn_dynamic_duopoly,before,90729,14.0784,1.0,0.7599,0.7
dqn_dynamic_duopoly,before,90730,122.6047,1.0,4.1985,0.66
dqn_dynamic_duopoly,before,90731,60.1381,1.0,1.8804,0.66
dqn_dynamic_duopoly,before,90732,108.1005,1.0,7.0115,0.66
dqn_dynamic_duopoly,before,90733,45.6595,1.0,0.8323,0.68
dqn_dynamic_duopoly,before,90734,121.6009,1.0,7.1532,0.66
dqn_dynamic_duopoly,before,90735,82.0676,1.0,1.9031,0.68
dqn_dynamic_duopoly,before,90736,87.3086,1.0,2.5006,0.68
dqn_dynamic_duopoly,before,90737,98.4081,1.0,1.9705,0.7
dqn_dynamic_duopoly,before,90738,77.6956,1.0,2.5903,0.68
dqn_dynamic_duopoly,before,90739,61.3706,1.0,1.3784,0.7
dqn_dynamic_duopoly,before,90740,74.2174,1.0,1.7696,0.66
dqn_dynamic_duopoly,before,90741,86.7843,1.0,10.411,0.7
dqn_dynamic_duopoly,before,90742,77.2545,1.0,1.7791,0.68
dqn_dynamic_duopoly,before,90743,106.8471,1.0,3.817,0.66
dqn_dynamic_duopoly,before,90744,79.9904,1.0,2.6559,0.7
dqn_dynamic_duopoly,before,90745,98.6195,1.0,1.7848,0.62
dqn_dynamic_duopoly,before,90746,91.9217,1.0,3.1164,0.76
dqn_dynamic_duopoly,before,90747,111.0874,1.0,2.6314,0.68
dqn_dynamic_duopoly,before,90748,75.4251,1.0,0.7825,0.68
dqn_dynamic_duopoly,before,90749,50.6313,1.0,1.0808,0.68
dqn_dynamic_duopoly,before,90750,131.5518,1.0,22.58,0.72
dqn_dynamic_duopoly,before,90751,63.5974,1.0,1.1881,0.68
dqn_dynamic_duopoly,before,90752,48.2073,1.0,1.0405,0.62
dqn_dynamic_duopoly,before,90753,79.5549,1.0,1.111,0.7
dqn_dynamic_duopoly,before,90754,59.084,1.0,1.8593,0.66
dqn_dynamic_duopoly,before,90755,44.0205,1.0,0.5885,0.66
dqn_dynamic_duopoly,before,90756,41.8729,1.0,0.6228,0.68
dqn_dynamic_duopoly,before,90757,63.2835,1.0,0.6889,0.7
dqn_dynamic_duopoly,before,90758,79.7801,1.0,1.3801,0.68
dqn_dynamic_duopoly,before,90759,86.6548,1.0,3.7767,0.68
dqn_dynamic_duopoly,before,90760,48.7711,1.0,1.7528,0.7
dqn_dynamic_duopoly,before,90761,74.493,1.0,2.1024,0.72
dqn_dynamic_duopoly,before,90762,140.3109,1.0,28.6654,0.7
dqn_dynamic_duopoly,before,90763,111.2244,1.0,8.7538,0.7
dqn_dynamic_duopoly,before,90764,83.0428,1.0,2.009,0.7
dqn_dynamic_duopoly,before,90765,85.4572,1.0,1.4701,0.66
dqn_dynamic_duopoly,before,90766,111.9548,1.0,21.2199,0.7
dqn_dynamic_duopoly,before,90767,110.6847,1.0,3.492,0.62
dqn_dynamic_duopoly,before,90768,117.2726,1.0,27.7909,0.78
dqn_dynamic_duopoly,before,90769,100.9258,1.0,2.5707,0.68
dqn_dynamic_duopoly,before,90770,97.6857,1.0,1.8949,0.76
dqn_dynamic_duopoly,before,90771,92.767,1.0,1.1938,0.64
dqn_dynamic_duopoly,before,90772,129.0606,1.0,12.4208,0.66
dqn_dynamic_duopoly,before,90773,62.9797,1.0,1.2912,0.66
dqn_dynamic_duopoly,before,90774,65.8271,1.0,1.2199,0.62
dqn_dynamic_duopoly,before,90775,101.0509,1.0,6.0374,0.72
dqn_dynamic_duopoly,before,90776,16.698,1.0,0.1859,0.64
dqn_dynamic_duopoly,before,90777,97.6649,1.0,3.3241,0.74
dqn_dynamic_duopoly,before,90778,124.4808,1.0,16.7252,0.7
dqn_dynamic_duopoly,before,90779,55.4648,1.0,1.1481,0.68
dqn_dynamic_duopoly,before,90780,54.2775,1.0,1.9765,0.66
dqn_dynamic_duopoly,before,90781,92.9152,1.0,2.4512,0.78
dqn_dynamic_duopoly,before,90782,115.0992,1.0,10.6677,0.8
dqn_dynamic_duopoly,before,90783,95.7612,1.0,2.0335,0.68
dqn_dynamic_duopoly,before,90784,82.3506,1.0,1.6236,0.72
dqn_dynamic_duopoly,before,90785,84.9172,1.0,1.7748,0.68
dqn_dynamic_duopoly,before,90786,33.283,1.0,1.0536,0.68
dqn_dynamic_duopoly,before,90787,133.5517,1.0,18.9695,0.82
dqn_dynamic_duopoly,before,90788,69.5418,1.0,1.4095,0.7
dqn_dynamic_duopoly,before,90789,75.7412,1.0,2.5906,0.68
dqn_dynamic_duopoly,before,90790,136.8138,1.0,14.8976,0.62
dqn_dynamic_duopoly,before,90791,79.2356,1.0,2.7411,0.72
dqn_dynamic_duopoly,before,90792,72.5302,1.0,1.7948,0.68
dqn_dynamic_duopoly,before,90793,78.5482,1.0,2.8249,0.7
dqn_dynamic_duopoly,before,90794,110.3342,1.0,4.2224,0.64
dqn_dynamic_duopoly,before,90795,80.7263,1.0,1.2156,0.7
dqn_dynamic_duopoly,before,90796,62.1595,1.0,1.8226,0.66
dqn_dynamic_duopoly,before,90797,62.9676,1.0,1.7776,0.66
dqn_dynamic_duopoly,before,90798,76.6457,1.0,0.9483,0.68
dqn_dynamic_duopoly,before,90799,63.2789,1.0,1.2664,0.68
dqn_dynamic_duopoly,before,90800,107.784,1.0,2.8043,0.68
dqn_dynamic_duopoly,before,90801,54.9599,1.0,0.3851,0.72
dqn_dynamic_duopoly,before,90802,78.8867,1.0,2.2465,0.68
dqn_dynamic_duopoly,before,90803,66.1926,1.0,1.1123,0.66
dqn_dynamic_duopoly,before,90804,85.1922,1.0,2.196,0.66
dqn_dynamic_duopoly,before,90805,79.4819,1.0,2.4842,0.7
dqn_dynamic_duopoly,before,90806,120.8124,1.0,14.0257,0.66
dqn_dynamic_duopoly,before,90807,112.8052,1.0,2.9026,0.64
dqn_dynamic_duopoly,before,90808,54.1894,1.0,0.8398,0.7
dqn_dynamic_duopoly,before,90809,69.0483,1.0,1.5396,0.68
dqn_dynamic_duopoly,before,90810,96.9276,1.0,4.219,0.68
dqn_dynamic_duopoly,before,90811,120.5492,1.0,2.3042,0.76
dqn_dynamic_duopoly,before,90812,123.4406,1.0,6.5513,0.74
dqn_dynamic_duopoly,before,90813,117.0325,1.0,1.9075,0.66
dqn_dynamic_duopoly,before,90814,57.9585,1.0,1.946,0.7
dqn_dynamic_duopoly,before,90815,52.8683,1.0,1.0099,0.7
dqn_dynamic_duopoly,before,90816,89.3062,1.0,1.6551,0.66
dqn_dynamic_duopoly,before,90817,80.9569,1.0,1.9309,0.74
dqn_dynamic_duopoly,before,90818,88.1046,1.0,2.1149,0.68
dqn_dynamic_duopoly,before,90819,72.6429,1.0,1.8226,0.66
dqn_dynamic_duopoly,before,90820,70.9238,1.0,1.634,0.66
dqn_dynamic_duopoly,before,90821,106.9547,1.0,14.1891,0.78
dqn_dynamic_duopoly,before,90822,94.0281,1.0,3.554,0.7
dqn_dynamic_duopoly,before,90823,61.0993,1.0,1.5181,0.66
dqn_dynamic_duopoly,before,90824,101.0145,1.0,8.4558,0.7
dqn_dynamic_duopoly,before,90825,74.4869,1.0,4.8439,0.66
dqn_dynamic_duopoly,before,90826,79.0041,1.0,3.0388,0.68
dqn_dynamic_duopoly,before,90827,126.6636,1.0,12.3508,0.72
dqn_dynamic_duopoly,before,90828,106.81,1.0,10.7317,0.72
dqn_dynamic_duopoly,before,90829,69.2714,1.0,1.5627,0.66
dqn_dynamic_duopoly,before,90830,53.7602,1.0,0.7043,0.66
dqn_dynamic_duopoly,before,90831,55.6396,1.0,1.2159,0.66
dqn_dynamic_duopoly,before,90832,105.2934,1.0,4.016,0.72
dqn_dynamic_duopoly,before,90833,60.475,1.0,2.6437,0.7
dqn_dynamic_duopoly,before,90834,100.5058,1.0,3.5738,0.78
dqn_dynamic_duopoly,before,90835,45.1068,1.0,1.1999,0.62
dqn_dynamic_duopoly,before,90836,66.0666,1.0,2.4378,0.68
dqn_dynamic_duopoly,before,90837,59.9408,1.0,1.1995,0.68
dqn_dynamic_duopoly,before,90838,89.1777,1.0,2.9326,0.68
dqn_dynamic_duopoly,before,90839,87.8567,1.0,1.4472,0.68
dqn_dynamic_duopoly,before,90840,60.6152,1.0,2.3154,0.7
dqn_dynamic_duopoly,before,90841,56.2244,1.0,1.1264,0.66
dqn_dynamic_duopoly,before,90842,109.3327,1.0,5.1826,0.66
dqn_dynamic_duopoly,before,90843,85.4636,1.0,2.3975,0.68
dqn_dynamic_duopoly,before,90844,88.9342,1.0,2.369,0.74
dqn_dynamic_duopoly,before,90845,120.0811,1.0,23.9131,0.78
dqn_dynamic_duopoly,before,90846,105.0777,1.0,2.796,0.7
dqn_dynamic_duopoly,before,90847,140.3014,1.0,8.6882,0.68
dqn_dynamic_duopoly,before,90848,42.1335,1.0,1.3763,0.62
dqn_dynamic_duopoly,before,90849,64.0899,1.0,1.4721,0.68
dqn_dynamic_duopoly,before,90850,121.757,1.0,18.135,0.72
dqn_dynamic_duopoly,before,90851,69.2329,1.0,1.6258,0.7
dqn_dynamic_duopoly,before,90852,129.4947,1.0,20.8752,0.76
dqn_dynamic_duopoly,before,90853,59.164,1.0,2.0532,0.68
dqn_dynamic_duopoly,before,90854,79.1527,1.0,1.6763,0.66
dqn_dynamic_duopoly,before,90855,128.3214,1.0,28.6547,0.7
dqn_dynamic_duopoly,before,90856,76.1044,1.0,5.5464,0.7
dqn_dynamic_duopoly,before,90857,104.982,1.0,2.6034,0.66
dqn_dynamic_duopoly,before,90858,92.7412,1.0,2.8545,0.68
dqn_dynamic_duopoly,before,90859,49.208,1.0,1.1173,0.66
dqn_dynamic_duopoly,before,90860,70.4308,1.0,1.0243,0.68
dqn_dynamic_duopoly,before,90861,89.5365,1.0,2.6702,0.66
dqn_dynamic_duopoly,before,90862,125.0499,1.0,13.5108,0.72
dqn_dynamic_duopoly,before,90863,40.972,1.0,0.9544,0.64
dqn_dynamic_duopoly,before,90864,77.0331,1.0,0.9395,0.7
dqn_dynamic_duopoly,before,90865,89.135,1.0,2.8887,0.66
dqn_dynamic_duopoly,before,90866,84.6427,1.0,1.5926,0.68
dqn_dynamic_duopoly,before,90867,79.7292,1.0,1.3901,0.68
dqn_dynamic_duopoly,before,90868,108.8443,1.0,2.8514,0.7
dqn_dynamic_duopoly,before,90869,65.6429,1.0,2.3471,0.68
dqn_dynamic_duopoly,before,90870,63.9317,1.0,0.9739,0.7
dqn_dynamic_duopoly,before,90871,159.7352,1.0,24.9332,0.7
dqn_dynamic_duopoly,before,90872,64.1427,1.0,3.1582,0.68
dqn_dynamic_duopoly,before,90873,111.7639,1.0,7.1994,0.7
dqn_dynamic_duopoly,before,90874,49.0602,1.0,0.8208,0.66
dqn_dynamic_duopoly,before,90875,72.926,1.0,2.113,0.68
dqn_dynamic_duopoly,before,90876,90.9277,1.0,2.1982,0.66
dqn_dynamic_duopoly,before,90877,58.5037,1.0,0.7213,0.64
dqn_dynamic_duopoly,before,90878,86.4743,1.0,3.2541,0.7
dqn_dynamic_duopoly,before,90879,103.9727,1.0,6.0577,0.68
dqn_dynamic_duopoly,before,90880,75.7797,1.0,2.061,0.66
dqn_dynamic_duopoly,before,90881,101.8567,1.0,2.7865,0.62
dqn_dynamic_duopoly,before,90882,101.8848,1.0,3.2682,0.74
dqn_dynamic_duopoly,before,90883,89.1677,1.0,5.9336,0.7
dqn_dynamic_duopoly,before,90884,60.4008,1.0,1.0075,0.68
dqn_dynamic_duopoly,before,90885,74.4001,1.0,2.312,0.68
dqn_dynamic_duopoly,before,90886,71.6047,1.0,2.5726,0.7
dqn_dynamic_duopoly,before,90887,85.4923,1.0,2.4198,0.68
dqn_dynamic_duopoly,before,90888,111.9048,1.0,2.235,0.76
dqn_dynamic_duopoly,before,90889,73.0067,1.0,0.7149,0.7
dqn_dynamic_duopoly,before,90890,74.1812,1.0,2.4991,0.66
dqn_dynamic_duopoly,before,90891,112.6409,1.0,2.8121,0.72
dqn_dynamic_duopoly,before,90892,88.5498,1.0,2.5584,0.72
dqn_dynamic_duopoly,before,90893,125.165,1.0,21.0817,0.68
dqn_dynamic_duopoly,before,90894,60.257,1.0,0.798,0.68
dqn_dynamic_duopoly,before,90895,124.0988,1.0,5.2102,0.76
dqn_dynamic_duopoly,before,90896,110.7826,1.0,5.3549,0.7
dqn_dynamic_duopoly,before,90897,69.5205,1.0,2.0795,0.7
dqn_dynamic_duopoly,before,90898,100.4791,1.0,4.9538,0.72
dqn_dynamic_duopoly,before,90899,46.1782,1.0,1.7709,0.64
dqn_dynamic_duopoly,before,90900,116.7027,1.0,4.8662,0.66
dqn_dynamic_duopoly,before,90901,90.1767,1.0,2.9471,0.68
dqn_dynamic_duopoly,before,90902,101.4375,1.0,2.5559,0.62
dqn_dynamic_duopoly,before,90903,75.8312,1.0,2.0129,0.72
dqn_dynamic_duopoly,before,90904,105.7283,1.0,15.2825,0.72
dqn_dynamic_duopoly,before,90905,74.731,1.0,3.4024,0.7
dqn_dynamic_duopoly,before,90906,65.7353,1.0,0.9733,0.64
dqn_dynamic_duopoly,before,90907,105.1655,1.0,3.0303,0.66
dqn_dynamic_duopoly,before,90908,72.5684,1.0,1.7521,0.64
dqn_dynamic_duopoly,before,90909,88.3737,1.0,1.5246,0.68
dqn_dynamic_duopoly,before,90910,75.1721,1.0,2.0112,0.68
dqn_dynamic_duopoly,before,90911,126.1908,1.0,15.8287,0.78
dqn_dynamic_duopoly,before,90912,92.911,1.0,2.4191,0.72
dqn_dynamic_duopoly,before,90913,138.7662,1.0,45.4623,0.76
dqn_dynamic_duopoly,before,90914,95.7859,1.0,2.697,0.62
dqn_dynamic_duopoly,before,90915,116.1191,1.0,14.0629,0.64
dqn_dynamic_duopoly,before,90916,111.5078,1.0,7.6201,0.7
dqn_dynamic_duopoly,before,90917,68.8739,1.0,1.8616,0.72
dqn_dynamic_duopoly,before,90918,111.3648,1.0,13.0685,0.74
dqn_dynamic_duopoly,before,90919,83.3243,1.0,2.1756,0.7
dqn_dynamic_duopoly,before,90920,53.0477,1.0,1.4235,0.66
dqn_dynamic_duopoly,before,90921,60.1653,1.0,1.2719,0.68
dqn_dynamic_duopoly,before,90922,132.9566,1.0,10.8614,0.74
dqn_dynamic_duopoly,before,90923,75.1012,1.0,1.3639,0.64
dqn_dynamic_duopoly,before,90924,80.5408,1.0,1.7545,0.7
dqn_dynamic_duopoly,before,90925,73.1293,1.0,1.5844,0.64
dqn_dynamic_duopoly,before,90926,58.8321,1.0,2.283,0.68
dqn_dynamic_duopoly,before,90927,134.7477,1.0,12.2868,0.74
dqn_dynamic_duopoly,before,90928,102.0163,1.0,5.6352,0.66
dqn_dynamic_duopoly,before,90929,134.3768,1.0,33.225,0.68
dqn_dynamic_duopoly,before,90930,106.4931,1.0,15.9827,0.66
dqn_dynamic_duopoly,before,90931,54.4962,1.0,0.5252,0.68
dqn_dynamic_duopoly,before,90932,43.0035,1.0,0.7213,0.68
dqn_dynamic_duopoly,before,90933,82.1468,1.0,3.4292,0.74
dqn_dynamic_duopoly,before,90934,92.9917,1.0,14.8478,0.68
dqn_dynamic_duopoly,before,90935,75.3793,1.0,2.7471,0.7
dqn_dynamic_duopoly,before,90936,78.0242,1.0,1.3267,0.7
dqn_dynamic_duopoly,before,90937,95.6556,1.0,2.0618,0.7
dqn_dynamic_duopoly,before,90938,63.327,1.0,0.698,0.64
dqn_dynamic_duopoly,before,90939,119.0994,1.0,13.9936,0.66
dqn_dynamic_duopoly,before,90940,78.0943,1.0,1.045,0.68
dqn_dynamic_duopoly,before,90941,95.5243,1.0,5.1889,0.68
dqn_dynamic_duopoly,before,90942,59.8094,1.0,1.7408,0.72
dqn_dynamic_duopoly,before,90943,58.1393,1.0,1.3211,0.68
dqn_dynamic_duopoly,before,90944,62.0445,1.0,1.4754,0.68
dqn_dynamic_duopoly,before,90945,66.0791,1.0,1.3059,0.7
dqn_dynamic_duopoly,before,90946,50.0044,1.0,1.9858,0.68
dqn_dynamic_duopoly,before,90947,137.2193,1.0,9.2242,0.7
dqn_dynamic_duopoly,before,90948,85.1307,1.0,2.4909,0.68
dqn_dynamic_duopoly,before,90949,127.6084,1.0,8.386,0.74
dqn_dynamic_duopoly,before,90950,91.9679,1.0,2.1042,0.68
dqn_dynamic_duopoly,before,90951,66.351,1.0,0.9782,0.68
dqn_dynamic_duopoly,before,90952,94.0756,1.0,2.043,0.72
dqn_dynamic_duopoly,before,90953,63.9625,1.0,2.5622,0.68
dqn_dynamic_duopoly,before,90954,94.0739,1.0,3.031,0.66
dqn_dynamic_duopoly,before,90955,86.7432,1.0,2.0778,0.7
dqn_dynamic_duopoly,before,90956,77.9571,1.0,2.3604,0.68
dqn_dynamic_duopoly,before,90957,94.0405,1.0,4.3176,0.7
dqn_dynamic_duopoly,before,90958,77.3122,1.0,1.6155,0.7
dqn_dynamic_duopoly,before,90959,96.0162,1.0,3.0178,0.62
dqn_dynamic_duopoly,before,90960,83.5802,1.0,7.989,0.68
dqn_dynamic_duopoly,before,90961,102.3991,1.0,6.0556,0.74
dqn_dynamic_duopoly,before,90962,92.9186,1.0,2.9646,0.66
dqn_dynamic_duopoly,before,90963,86.732,1.0,1.4698,0.68
dqn_dynamic_duopoly,before,90964,31.5341,1.0,0.7346,0.68
dqn_dynamic_duopoly,before,90965,65.247,1.0,1.1897,0.7
dqn_dynamic_duopoly,before,90966,98.8376,1.0,2.7807,0.64
dqn_dynamic_duopoly,before,90967,81.3993,1.0,1.7116,0.66
dqn_dynamic_duopoly,before,90968,98.437,1.0,5.8046,0.72
dqn_dynamic_duopoly,before,90969,115.1099,1.0,3.7299,0.66
dqn_dynamic_duopoly,before,90970,48.4297,1.0,1.1602,0.64
dqn_dynamic_duopoly,before,90971,99.905,1.0,2.0344,0.7
dqn_dynamic_duopoly,before,90972,96.4566,1.0,10.008,0.74
dqn_dynamic_duopoly,before,90973,98.9711,1.0,1.4435,0.62
dqn_dynamic_duopoly,before,90974,101.0872,1.0,2.3357,0.7
dqn_dynamic_duopoly,before,90975,108.0921,1.0,2.182,0.66
dqn_dynamic_duopoly,before,90976,111.7007,1.0,3.3959,0.66
dqn_dynamic_duopoly,before,90977,100.4789,1.0,1.519,0.7
dqn_dynamic_duopoly,before,90978,79.622,1.0,2.6411,0.64
dqn_dynamic_duopoly,before,90979,72.521,1.0,2.4305,0.68
dqn_dynamic_duopoly,before,90980,88.8928,1.0,1.7831,0.68
dqn_dynamic_duopoly,before,90981,76.9047,1.0,2.2851,0.66
dqn_dynamic_duopoly,before,90982,113.4873,1.0,22.898,0.82
dqn_dynamic_duopoly,before,90983,120.0335,1.0,5.4877,0.7
dqn_dynamic_duopoly,before,90984,58.8983,1.0,2.0847,0.68
dqn_dynamic_duopoly,before,90985,52.4298,1.0,0.8132,0.7
dqn_dynamic_duopoly,before,90986,92.6527,1.0,2.0907,0.68
dqn_dynamic_duopoly,before,90987,59.0444,1.0,1.0013,0.68
dqn_dynamic_duopoly,before,90988,56.6417,1.0,0.9619,0.64
dqn_dynamic_duopoly,before,90989,42.9743,1.0,1.0264,0.68
dqn_dynamic_duopoly,before,90990,104.5705,1.0,5.0055,0.62
dqn_dynamic_duopoly,before,90991,84.2912,1.0,1.5546,0.7
dqn_dynamic_duopoly,before,90992,67.1837,1.0,2.1127,0.66
dqn_dynamic_duopoly,before,90993,79.0411,1.0,2.3774,0.7
dqn_dynamic_duopoly,before,90994,85.8457,1.0,2.1857,0.7
dqn_dynamic_duopoly,before,90995,65.107,1.0,1.4306,0.66
dqn_dynamic_duopoly,before,90996,71.0496,1.0,0.814,0.68
dqn_dynamic_duopoly,before,90997,140.5713,1.0,20.5424,0.7
dqn_dynamic_duopoly,before,90998,62.9808,1.0,1.6233,0.66
dqn_dynamic_duopoly,before,90999,56.5061,1.0,3.7869,0.62
dqn_order_after,after,90000,121.4413,1.0,2.8105,0.64
dqn_order_after,after,90001,110.5403,1.0,1.5543,0.66
dqn_order_after,after,90002,111.5762,1.0,1.1586,0.66
dqn_order_after,after,90003,98.998,1.0,1.7937,0.68
dqn_order_after,after,90004,122.8658,1.0,1.5151,0.7
dqn_order_after,after,90005,129.1753,1.0,9.7355,0.72
dqn_order_after,after,90006,67.0597,1.0,1.1386,0.72
dqn_order_after,after,90007,92.3364,1.0,1.0104,0.62
dqn_order_after,after,90008,41.5264,1.0,1.0625,0.62
dqn_order_after,after,90009,115.9848,1.0,2.0779,0.64
dqn_order_after,after,90010,111.4169,1.0,1.8422,0.68
dqn_order_after,after,90011,103.4576,1.0,1.4341,0.74
dqn_order_after,after,90012,121.8712,1.0,2.858,0.68
dqn_order_after,after,90013,94.9986,1.0,1.0362,0.6
dqn_order_after,after,90014,60.7158,1.0,0.7962,0.58
dqn_order_after,after,90015,104.9995,1.0,1.2729,0.64
dqn_order_after,after,90016,91.8871,1.0,1.2767,0.64
dqn_order_after,after,90017,100.698,1.0,2.6463,0.66
dqn_order_after,after,90018,125.8645,1.0,6.2727,0.7
dqn_order_after,after,90019,124.3971,1.0,4.3263,0.68
dqn_order_after,after,90020,113.7091,1.0,1.1266,0.6
dqn_order_after,after,90021,78.7635,1.0,2.3405,0.66
dqn_order_after,after,90022,108.8564,1.0,1.6606,0.68
dqn_order_after,after,90023,142.073,1.0,3.4433,0.66
dqn_order_after,after,90024,130.0047,1.0,2.3507,0.62
dqn_order_after,after,90025,100.8115,1.0,1.5166,0.66
dqn_order_after,after,90026,101.3519,1.0,1.7016,0.66
dqn_order_after,after,90027,119.7262,1.0,2.6192,0.64
dqn_order_after,after,90028,96.5813,1.0,1.857,0.66
dqn_order_after,after,90029,78.2741,1.0,1.5276,0.66
dqn_order_after,after,90030,131.0477,1.0,2.3139,0.66
dqn_order_after,after,90031,117.4911,1.0,2.9164,0.66
dqn_order_after,after,90032,72.2098,1.0,0.7468,0.6
dqn_order_after,after,90033,55.36,1.0,0.9775,0.62
dqn_order_after,after,90034,152.579,1.0,30.3222,0.7
dqn_order_after,after,90035,124.6331,1.0,10.2999,0.7
dqn_order_after,after,90036,51.0448,1.0,0.6772,0.6
dqn_order_after,after,90037,99.9306,1.0,2.4465,0.66
dqn_order_after,after,90038,117.7101,1.0,1.6401,0.68
dqn_order_after,after,90039,115.7388,1.0,2.0452,0.66
dqn_order_after,after,90040,112.8807,1.0,2.825,0.66
dqn_order_after,after,90041,96.8425,1.0,1.0746,0.66
dqn_order_after,after,90042,62.5586,1.0,0.6811,0.6
dqn_order_after,after,90043,83.821,1.0,1.7217,0.64
dqn_order_after,after,90044,193.4991,1.0,55.7179,0.78
dqn_order_after,after,90045,111.9442,1.0,3.307,0.66
dqn_order_after,after,90046,116.1088,1.0,1.9912,0.66
dqn_order_after,after,90047,60.3761,1.0,0.8532,0.58
dqn_order_after,after,90048,84.1745,1.0,2.2408,0.66
dqn_order_after,after,90049,107.9182,1.0,1.913,0.66
dqn_order_after,after,90050,102.3958,1.0,1.7206,0.64
dqn_order_after,after,90051,126.1342,1.0,2.2382,0.66
dqn_order_after,after,90052,116.4617,1.0,2.5885,0.64
dqn_order_after,after,90053,103.0888,1.0,2.2559,0.66
dqn_order_after,after,90054,89.9423,1.0,1.6429,0.68
dqn_order_after,after,90055,89.892,1.0,1.2144,0.68
dqn_order_after,after,90056,123.8678,1.0,1.2473,0.64
dqn_order_after,after,90057,81.7767,1.0,1.0426,0.68
dqn_order_after,after,90058,130.4061,1.0,2.1799,0.7
dqn_order_after,after,90059,122.4705,1.0,4.8766,0.64
dqn_order_after,after,90060,75.9989,1.0,1.2779,0.64
