policy,seed,shortfall_bps,completion_rate
twap,90635,87.3768,1.0000
lookahead,90635,41.9627,1.0000
two_step,90635,55.6394,1.0000
three_step,90635,51.9342,1.0000
q_learner,90635,77.9285,1.0000
q_learner_fine,90635,70.9329,1.0000
clairvoyant,90635,29.0492,1.0000
twap,90636,109.7079,1.0000
lookahead,90636,92.6422,1.0000
two_step,90636,103.6257,1.0000
three_step,90636,97.6421,1.0000
q_learner,90636,102.8138,1.0000
q_learner_fine,90636,102.7262,1.0000
clairvoyant,90636,78.7328,1.0000
twap,90637,124.8455,1.0000
lookahead,90637,103.1565,1.0000
two_step,90637,120.6842,1.0000
three_step,90637,100.6566,1.0000
q_learner,90637,124.2845,1.0000
q_learner_fine,90637,111.3685,1.0000
clairvoyant,90637,96.8790,1.0000
twap,90638,99.2472,1.0000
lookahead,90638,94.0099,1.0000
two_step,90638,85.3201,1.0000
three_step,90638,97.5975,1.0000
q_learner,90638,91.3688,1.0000
q_learner_fine,90638,84.1196,1.0000
clairvoyant,90638,80.8089,1.0000
twap,90639,109.9818,1.0000
lookahead,90639,103.6284,1.0000
two_step,90639,103.9793,1.0000
three_step,90639,98.2746,1.0000
q_learner,90639,105.3049,1.0000
q_learner_fine,90639,91.7796,1.0000
clairvoyant,90639,76.1198,1.0000
twap,90640,120.5396,1.0000
lookahead,90640,116.6225,1.0000
two_step,90640,125.0910,1.0000
three_step,90640,120.5260,1.0000
q_learner,90640,118.7353,1.0000
q_learner_fine,90640,103.8977,1.0000
clairvoyant,90640,92.0691,1.0000
twap,90641,98.0220,1.0000
lookahead,90641,103.5234,1.0000
two_step,90641,113.0881,1.0000
three_step,90641,106.9412,1.0000
q_learner,90641,106.6089,1.0000
q_learner_fine,90641,94.4458,1.0000
clairvoyant,90641,80.6532,1.0000
twap,90642,111.3967,1.0000
lookahead,90642,96.0660,1.0000
two_step,90642,112.7201,1.0000
three_step,90642,109.3366,1.0000
q_learner,90642,119.0356,1.0000
q_learner_fine,90642,102.1019,1.0000
clairvoyant,90642,82.9843,1.0000
twap,90643,128.4880,1.0000
lookahead,90643,139.0118,1.0000
two_step,90643,186.2829,1.0000
three_step,90643,159.1737,1.0000
q_learner,90643,122.7838,1.0000
q_learner_fine,90643,121.8551,1.0000
clairvoyant,90643,127.7092,1.0000
twap,90644,100.3361,1.0000
lookahead,90644,67.3692,1.0000
two_step,90644,92.3995,1.0000
three_step,90644,67.8736,1.0000
q_learner,90644,97.1678,1.0000
q_learner_fine,90644,86.5788,1.0000
clairvoyant,90644,46.6207,1.0000
twap,90645,97.0647,1.0000
lookahead,90645,6.5162,1.0000
two_step,90645,8.0756,1.0000
three_step,90645,20.5205,1.0000
q_learner,90645,91.7027,1.0000
q_learner_fine,90645,80.5467,1.0000
clairvoyant,90645,-5.5020,1.0000
twap,90646,115.2395,1.0000
lookahead,90646,127.2757,1.0000
two_step,90646,154.2226,1.0000
three_step,90646,156.3177,1.0000
q_learner,90646,118.6223,1.0000
q_learner_fine,90646,96.6798,1.0000
clairvoyant,90646,100.6924,1.0000
twap,90647,110.5200,1.0000
lookahead,90647,98.3148,1.0000
two_step,90647,106.3994,1.0000
three_step,90647,84.5310,1.0000
q_learner,90647,101.1943,1.0000
q_learner_fine,90647,94.3748,1.0000
clairvoyant,90647,69.7501,1.0000
twap,90648,110.4489,1.0000
lookahead,90648,79.0539,1.0000
two_step,90648,96.6905,1.0000
three_step,90648,87.7767,1.0000
q_learner,90648,103.5447,1.0000
q_learner_fine,90648,93.2494,1.0000
clairvoyant,90648,60.7345,1.0000
twap,90649,111.4419,1.0000
lookahead,90649,58.6836,1.0000
two_step,90649,75.8315,1.0000
three_step,90649,79.1556,1.0000
q_learner,90649,113.5556,1.0000
q_learner_fine,90649,99.9412,1.0000
clairvoyant,90649,41.9170,1.0000
twap,90650,96.3273,1.0000
lookahead,90650,62.7066,1.0000
two_step,90650,62.0415,1.0000
three_step,90650,55.3945,1.0000
q_learner,90650,93.2964,1.0000
q_learner_fine,90650,78.7414,1.0000
clairvoyant,90650,49.4818,1.0000
twap,90651,136.8280,1.0000
lookahead,90651,133.4535,1.0000
two_step,90651,142.6530,1.0000
three_step,90651,142.7390,1.0000
q_learner,90651,133.9785,1.0000
q_learner_fine,90651,124.0415,1.0000
clairvoyant,90651,111.5811,1.0000
twap,90652,103.8481,1.0000
lookahead,90652,120.6766,1.0000
two_step,90652,156.8063,1.0000
three_step,90652,123.8191,1.0000
q_learner,90652,99.4165,1.0000
q_learner_fine,90652,98.1186,1.0000
clairvoyant,90652,96.4585,1.0000
twap,90653,96.1689,1.0000
lookahead,90653,94.6052,1.0000
two_step,90653,96.0239,1.0000
three_step,90653,86.6282,1.0000
q_learner,90653,95.6288,1.0000
q_learner_fine,90653,83.9517,1.0000
clairvoyant,90653,42.4338,1.0000
twap,90654,110.5077,1.0000
lookahead,90654,86.4529,1.0000
two_step,90654,148.1573,1.0000
three_step,90654,108.2957,1.0000
q_learner,90654,109.5722,1.0000
q_learner_fine,90654,100.3098,1.0000
clairvoyant,90654,77.6843,1.0000
twap,90655,106.0613,1.0000
lookahead,90655,71.0903,1.0000
two_step,90655,60.6228,1.0000
three_step,90655,63.6926,1.0000
q_learner,90655,96.7521,1.0000
q_learner_fine,90655,89.5993,1.0000
clairvoyant,90655,61.9187,1.0000
twap,90656,111.5568,1.0000
lookahead,90656,77.5606,1.0000
two_step,90656,77.1211,1.0000
three_step,90656,83.0665,1.0000
q_learner,90656,114.5509,1.0000
q_learner_fine,90656,104.4011,1.0000
clairvoyant,90656,54.6305,1.0000
twap,90657,87.0039,1.0000
lookahead,90657,53.9563,1.0000
two_step,90657,89.3527,1.0000
three_step,90657,52.6251,1.0000
q_learner,90657,90.0117,1.0000
q_learner_fine,90657,77.5466,1.0000
clairvoyant,90657,43.9679,1.0000
twap,90658,106.4456,1.0000
lookahead,90658,106.6621,1.0000
two_step,90658,116.7894,1.0000
three_step,90658,107.4930,1.0000
q_learner,90658,102.5974,1.0000
q_learner_fine,90658,87.4999,1.0000
clairvoyant,90658,74.7866,1.0000
twap,90659,104.6646,1.0000
lookahead,90659,89.1377,1.0000
two_step,90659,108.7264,1.0000
three_step,90659,95.3684,1.0000
q_learner,90659,103.2040,1.0000
q_learner_fine,90659,94.6747,1.0000
clairvoyant,90659,71.4171,1.0000
twap,90660,114.6027,1.0000
lookahead,90660,102.1050,1.0000
two_step,90660,99.4238,1.0000
three_step,90660,103.9244,1.0000
q_learner,90660,112.8137,1.0000
q_learner_fine,90660,108.1984,1.0000
clairvoyant,90660,87.7179,1.0000
twap,90661,87.0076,1.0000
lookahead,90661,81.5251,1.0000
two_step,90661,101.1019,1.0000
three_step,90661,85.4008,1.0000
q_learner,90661,82.5079,1.0000
q_learner_fine,90661,75.2369,1.0000
clairvoyant,90661,76.6342,1.0000
twap,90662,115.4894,1.0000
lookahead,90662,86.3170,1.0000
two_step,90662,94.6806,1.0000
three_step,90662,98.3131,1.0000
q_learner,90662,117.9523,1.0000
q_learner_fine,90662,107.7436,1.0000
clairvoyant,90662,76.9524,1.0000
twap,90663,123.8013,1.0000
lookahead,90663,133.5792,1.0000
two_step,90663,139.7665,1.0000
three_step,90663,133.5961,1.0000
q_learner,90663,118.3041,1.0000
q_learner_fine,90663,113.2173,1.0000
clairvoyant,90663,98.0263,1.0000
twap,90664,97.8452,1.0000
lookahead,90664,85.4530,1.0000
two_step,90664,108.2477,1.0000
three_step,90664,84.4555,1.0000
q_learner,90664,106.2193,1.0000
q_learner_fine,90664,93.0185,1.0000
clairvoyant,90664,65.6590,1.0000
twap,90665,143.8536,1.0000
lookahead,90665,158.8469,1.0000
two_step,90665,167.7676,1.0000
three_step,90665,134.6836,1.0000
q_learner,90665,148.1210,1.0000
q_learner_fine,90665,142.1814,1.0000
clairvoyant,90665,128.4879,1.0000
twap,90666,105.9946,1.0000
lookahead,90666,86.6744,1.0000
two_step,90666,86.9541,1.0000
three_step,90666,81.4588,1.0000
q_learner,90666,102.0302,1.0000
q_learner_fine,90666,94.4548,1.0000
clairvoyant,90666,67.5021,1.0000
twap,90667,94.8717,1.0000
lookahead,90667,88.6765,1.0000
two_step,90667,87.1073,1.0000
three_step,90667,83.4179,1.0000
q_learner,90667,84.5494,1.0000
q_learner_fine,90667,81.6743,1.0000
clairvoyant,90667,52.9058,1.0000
twap,90668,119.4641,1.0000
lookahead,90668,128.5263,1.0000
two_step,90668,151.3128,1.0000
three_step,90668,137.6837,1.0000
q_learner,90668,127.6728,1.0000
q_learner_fine,90668,113.9148,1.0000
clairvoyant,90668,121.1687,1.0000
twap,90669,110.9781,1.0000
lookahead,90669,123.8345,1.0000
two_step,90669,127.8181,1.0000
three_step,90669,125.4277,1.0000
q_learner,90669,107.6825,1.0000
q_learner_fine,90669,98.6373,1.0000
clairvoyant,90669,87.1493,1.0000
twap,90670,102.0288,1.0000
lookahead,90670,92.2802,1.0000
two_step,90670,109.5327,1.0000
three_step,90670,93.9498,1.0000
q_learner,90670,98.3907,1.0000
q_learner_fine,90670,95.3137,1.0000
clairvoyant,90670,70.4589,1.0000
twap,90671,109.7695,1.0000
lookahead,90671,93.7954,1.0000
two_step,90671,115.9555,1.0000
three_step,90671,101.7150,1.0000
q_learner,90671,104.8237,1.0000
q_learner_fine,90671,102.2526,1.0000
clairvoyant,90671,86.9003,1.0000
twap,90672,111.8331,1.0000
lookahead,90672,113.1204,1.0000
two_step,90672,113.8262,1.0000
three_step,90672,101.9955,1.0000
q_learner,90672,116.1368,1.0000
q_learner_fine,90672,100.3136,1.0000
clairvoyant,90672,84.4304,1.0000
twap,90673,132.6489,1.0000
lookahead,90673,99.4628,1.0000
two_step,90673,98.3076,1.0000
three_step,90673,100.9707,1.0000
q_learner,90673,128.1147,1.0000
q_learner_fine,90673,120.0649,1.0000
clairvoyant,90673,92.5431,1.0000
twap,90674,120.7246,1.0000
lookahead,90674,86.9896,1.0000
two_step,90674,78.7133,1.0000
three_step,90674,84.2138,1.0000
q_learner,90674,126.6251,1.0000
q_learner_fine,90674,99.7958,1.0000
clairvoyant,90674,74.4782,1.0000
twap,90675,115.7481,1.0000
lookahead,90675,113.0420,1.0000
two_step,90675,147.1764,1.0000
three_step,90675,106.7777,1.0000
q_learner,90675,115.7984,1.0000
q_learner_fine,90675,109.3852,1.0000
clairvoyant,90675,101.1100,1.0000
twap,90676,91.2252,1.0000
lookahead,90676,46.9565,1.0000
two_step,90676,53.5306,1.0000
three_step,90676,43.1105,1.0000
q_learner,90676,117.8338,1.0000
q_learner_fine,90676,82.0569,1.0000
clairvoyant,90676,42.3262,1.0000
twap,90677,116.7916,1.0000
lookahead,90677,110.3907,1.0000
two_step,90677,108.2459,1.0000
three_step,90677,103.7060,1.0000
q_learner,90677,103.9519,1.0000
q_learner_fine,90677,99.0161,1.0000
clairvoyant,90677,92.8273,1.0000
twap,90678,99.6613,1.0000
lookahead,90678,128.5712,1.0000
two_step,90678,143.5335,1.0000
three_step,90678,125.3504,1.0000
q_learner,90678,101.7197,1.0000
q_learner_fine,90678,81.2773,1.0000
clairvoyant,90678,70.3905,1.0000
twap,90679,96.4977,1.0000
lookahead,90679,120.6618,1.0000
two_step,90679,133.4801,1.0000
three_step,90679,114.7206,1.0000
q_learner,90679,97.4598,1.0000
q_learner_fine,90679,89.4872,1.0000
clairvoyant,90679,75.3799,1.0000
twap,90680,130.4580,1.0000
lookahead,90680,133.9492,1.0000
two_step,90680,164.0577,1.0000
three_step,90680,147.7364,1.0000
q_learner,90680,133.6666,1.0000
q_learner_fine,90680,123.7066,1.0000
clairvoyant,90680,110.5131,1.0000
twap,90681,115.1782,1.0000
lookahead,90681,122.3219,1.0000
two_step,90681,149.7258,1.0000
three_step,90681,150.3900,1.0000
q_learner,90681,114.8864,1.0000
q_learner_fine,90681,97.0110,1.0000
clairvoyant,90681,105.9301,1.0000
twap,90682,128.9889,1.0000
lookahead,90682,128.9977,1.0000
two_step,90682,135.5954,1.0000
three_step,90682,120.6192,1.0000
q_learner,90682,123.1540,1.0000
q_learner_fine,90682,118.6440,1.0000
clairvoyant,90682,113.2610,1.0000
twap,90683,126.3508,1.0000
lookahead,90683,104.8504,1.0000
two_step,90683,144.9510,1.0000
three_step,90683,135.4091,1.0000
q_learner,90683,121.1995,1.0000
q_learner_fine,90683,116.8924,1.0000
clairvoyant,90683,100.8001,1.0000
twap,90684,120.1914,1.0000
lookahead,90684,112.4536,1.0000
two_step,90684,120.0893,1.0000
three_step,90684,121.0971,1.0000
q_learner,90684,119.9211,1.0000
q_learner_fine,90684,105.0016,1.0000
clairvoyant,90684,98.1543,1.0000
twap,90685,125.5391,1.0000
lookahead,90685,112.9639,1.0000
two_step,90685,115.8356,1.0000
three_step,90685,109.2651,1.0000
q_learner,90685,125.6806,1.0000
q_learner_fine,90685,114.8221,1.0000
clairvoyant,90685,101.3223,1.0000
twap,90686,121.2477,1.0000
lookahead,90686,94.2669,1.0000
two_step,90686,104.2051,1.0000
three_step,90686,97.8556,1.0000
q_learner,90686,115.9638,1.0000
q_learner_fine,90686,104.2826,1.0000
clairvoyant,90686,75.4837,1.0000
twap,90687,117.0887,1.0000
lookahead,90687,100.7692,1.0000
two_step,90687,112.5507,1.0000
three_step,90687,108.1479,1.0000
q_learner,90687,135.2549,1.0000
q_learner_fine,90687,117.7775,1.0000
clairvoyant,90687,79.6994,1.0000
twap,90688,96.7914,1.0000
lookahead,90688,58.8443,1.0000
two_step,90688,65.8701,1.0000
three_step,90688,62.2003,1.0000
q_learner,90688,87.9696,1.0000
q_learner_fine,90688,88.3375,1.0000
clairvoyant,90688,50.0624,1.0000
twap,90689,105.0501,1.0000
lookahead,90689,112.6770,1.0000
two_step,90689,115.4512,1.0000
three_step,90689,115.5619,1.0000
q_learner,90689,107.6054,1.0000
q_learner_fine,90689,107.3549,1.0000
clairvoyant,90689,84.8432,1.0000
twap,90690,100.4989,1.0000
lookahead,90690,89.4030,1.0000
two_step,90690,119.8599,1.0000
three_step,90690,91.1098,1.0000
q_learner,90690,90.1102,1.0000
q_learner_fine,90690,92.2362,1.0000
clairvoyant,90690,70.9661,1.0000
twap,90691,132.3805,1.0000
lookahead,90691,132.8553,1.0000
two_step,90691,178.5867,1.0000
three_step,90691,160.8638,1.0000
q_learner,90691,128.7592,1.0000
q_learner_fine,90691,130.1268,1.0000
clairvoyant,90691,119.6145,1.0000
twap,90692,89.1795,1.0000
lookahead,90692,92.8435,1.0000
two_step,90692,87.6101,1.0000
three_step,90692,87.1457,1.0000
q_learner,90692,86.0524,1.0000
q_learner_fine,90692,80.5517,1.0000
clairvoyant,90692,46.0028,1.0000
twap,90693,108.5709,1.0000
lookahead,90693,77.9757,1.0000
two_step,90693,76.2075,1.0000
three_step,90693,84.8719,1.0000
q_learner,90693,113.5694,1.0000
q_learner_fine,90693,91.2771,1.0000
clairvoyant,90693,58.3006,1.0000
twap,90694,101.8564,1.0000
lookahead,90694,88.5434,1.0000
two_step,90694,97.5703,1.0000
three_step,90694,87.0802,1.0000
q_learner,90694,88.7709,1.0000
q_learner_fine,90694,84.5802,1.0000
clairvoyant,90694,78.5469,1.0000
twap,90695,93.7230,1.0000
lookahead,90695,41.0714,1.0000
two_step,90695,53.0013,1.0000
three_step,90695,47.9299,1.0000
q_learner,90695,86.8260,1.0000
q_learner_fine,90695,80.3539,1.0000
clairvoyant,90695,35.5180,1.0000
twap,90696,118.5226,1.0000
lookahead,90696,102.8458,1.0000
two_step,90696,112.2012,1.0000
three_step,90696,97.8472,1.0000
q_learner,90696,112.1666,1.0000
q_learner_fine,90696,107.1627,1.0000
clairvoyant,90696,85.1054,1.0000
twap,90697,120.6354,1.0000
lookahead,90697,132.2546,1.0000
two_step,90697,124.3622,1.0000
three_step,90697,126.5927,1.0000
q_learner,90697,109.5497,1.0000
q_learner_fine,90697,104.3262,1.0000
clairvoyant,90697,105.7260,1.0000
twap,90698,91.7584,1.0000
lookahead,90698,85.1481,1.0000
two_step,90698,102.4618,1.0000
three_step,90698,90.1711,1.0000
q_learner,90698,83.5391,1.0000
q_learner_fine,90698,73.6965,1.0000
clairvoyant,90698,72.2430,1.0000
twap,90699,136.3059,1.0000
lookahead,90699,168.2402,1.0000
two_step,90699,181.5121,1.0000
three_step,90699,164.1065,1.0000
q_learner,90699,133.2856,1.0000
q_learner_fine,90699,126.2028,1.0000
clairvoyant,90699,115.0497,1.0000
twap,90700,107.1743,1.0000
lookahead,90700,68.6621,1.0000
two_step,90700,76.6586,1.0000
three_step,90700,68.1094,1.0000
q_learner,90700,109.1291,1.0000
q_learner_fine,90700,94.5856,1.0000
clairvoyant,90700,51.9219,1.0000
twap,90701,101.2101,1.0000
lookahead,90701,85.4211,1.0000
two_step,90701,97.9065,1.0000
three_step,90701,83.9236,1.0000
q_learner,90701,95.0022,1.0000
q_learner_fine,90701,89.5953,1.0000
clairvoyant,90701,73.3911,1.0000
twap,90702,126.7739,1.0000
lookahead,90702,114.8996,1.0000
two_step,90702,110.8163,1.0000
three_step,90702,108.4217,1.0000
q_learner,90702,130.7822,1.0000
q_learner_fine,90702,118.4271,1.0000
clairvoyant,90702,74.2880,1.0000
twap,90703,105.0461,1.0000
lookahead,90703,79.5594,1.0000
two_step,90703,97.6716,1.0000
three_step,90703,84.3334,1.0000
q_learner,90703,93.1055,1.0000
q_learner_fine,90703,92.1393,1.0000
clairvoyant,90703,68.0867,1.0000
twap,90704,108.1572,1.0000
lookahead,90704,88.3271,1.0000
two_step,90704,90.2468,1.0000
three_step,90704,97.1993,1.0000
q_learner,90704,107.0476,1.0000
q_learner_fine,90704,98.7707,1.0000
clairvoyant,90704,69.2306,1.0000
twap,90705,98.6675,1.0000
lookahead,90705,73.1478,1.0000
two_step,90705,94.2031,1.0000
three_step,90705,67.5576,1.0000
q_learner,90705,87.4083,1.0000
q_learner_fine,90705,85.9398,1.0000
clairvoyant,90705,54.8625,1.0000
twap,90706,115.7996,1.0000
lookahead,90706,100.9000,1.0000
two_step,90706,95.3544,1.0000
three_step,90706,95.9219,1.0000
q_learner,90706,115.6391,1.0000
q_learner_fine,90706,111.4129,1.0000
clairvoyant,90706,85.5686,1.0000
twap,90707,75.0785,1.0000
lookahead,90707,23.6585,1.0000
two_step,90707,41.5832,1.0000
three_step,90707,27.9491,1.0000
q_learner,90707,69.9429,1.0000
q_learner_fine,90707,54.6186,1.0000
clairvoyant,90707,8.4159,1.0000
twap,90708,106.8844,1.0000
lookahead,90708,86.6774,1.0000
two_step,90708,80.8124,1.0000
three_step,90708,79.8860,1.0000
q_learner,90708,100.6661,1.0000
q_learner_fine,90708,88.2449,1.0000
clairvoyant,90708,77.0228,1.0000
twap,90709,120.2625,1.0000
lookahead,90709,111.0988,1.0000
two_step,90709,139.6160,1.0000
three_step,90709,142.6569,1.0000
q_learner,90709,123.5769,1.0000
q_learner_fine,90709,112.5023,1.0000
clairvoyant,90709,69.8535,1.0000
twap,90710,117.0542,1.0000
lookahead,90710,92.7715,1.0000
two_step,90710,108.4817,1.0000
three_step,90710,105.0646,1.0000
q_learner,90710,113.4120,1.0000
q_learner_fine,90710,105.7070,1.0000
clairvoyant,90710,84.5899,1.0000
twap,90711,90.3534,1.0000
lookahead,90711,67.1944,1.0000
two_step,90711,83.9652,1.0000
three_step,90711,54.5815,1.0000
q_learner,90711,93.6157,1.0000
q_learner_fine,90711,65.4045,1.0000
clairvoyant,90711,32.2629,1.0000
twap,90712,126.5836,1.0000
lookahead,90712,132.2905,1.0000
two_step,90712,131.0671,1.0000
three_step,90712,126.6035,1.0000
q_learner,90712,122.4791,1.0000
q_learner_fine,90712,120.4508,1.0000
clairvoyant,90712,111.0341,1.0000
twap,90713,120.9341,1.0000
lookahead,90713,102.8396,1.0000
two_step,90713,120.9844,1.0000
three_step,90713,107.3471,1.0000
q_learner,90713,116.2481,1.0000
q_learner_fine,90713,116.0774,1.0000
clairvoyant,90713,82.8643,1.0000
twap,90714,107.5137,1.0000
lookahead,90714,112.0200,1.0000
two_step,90714,138.5406,1.0000
three_step,90714,128.9493,1.0000
q_learner,90714,105.6018,1.0000
q_learner_fine,90714,102.9721,1.0000
clairvoyant,90714,93.4875,1.0000
twap,90715,103.1921,1.0000
lookahead,90715,61.4587,1.0000
two_step,90715,87.5790,1.0000
three_step,90715,74.8494,1.0000
q_learner,90715,96.0883,1.0000
q_learner_fine,90715,77.2021,1.0000
clairvoyant,90715,28.6920,1.0000
twap,90716,128.2245,1.0000
lookahead,90716,135.0089,1.0000
two_step,90716,133.7534,1.0000
three_step,90716,122.9604,1.0000
q_learner,90716,128.6046,1.0000
q_learner_fine,90716,122.9095,1.0000
clairvoyant,90716,124.7549,1.0000
twap,90717,106.9530,1.0000
lookahead,90717,89.4015,1.0000
two_step,90717,85.7812,1.0000
three_step,90717,79.5079,1.0000
q_learner,90717,104.3871,1.0000
q_learner_fine,90717,99.6322,1.0000
clairvoyant,90717,38.7125,1.0000
twap,90718,100.7650,1.0000
lookahead,90718,94.5901,1.0000
two_step,90718,114.5417,1.0000
three_step,90718,105.4223,1.0000
q_learner,90718,99.6673,1.0000
q_learner_fine,90718,93.3912,1.0000
clairvoyant,90718,67.6124,1.0000
twap,90719,116.2687,1.0000
lookahead,90719,115.7365,1.0000
two_step,90719,138.0511,1.0000
three_step,90719,131.4829,1.0000
q_learner,90719,114.5751,1.0000
q_learner_fine,90719,113.7395,1.0000
clairvoyant,90719,99.2572,1.0000
twap,90720,100.6622,1.0000
lookahead,90720,82.7153,1.0000
two_step,90720,108.6542,1.0000
three_step,90720,97.3073,1.0000
q_learner,90720,94.6567,1.0000
q_learner_fine,90720,94.1720,1.0000
clairvoyant,90720,74.3496,1.0000
twap,90721,114.4146,1.0000
lookahead,90721,108.0880,1.0000
two_step,90721,110.6417,1.0000
three_step,90721,99.0324,1.0000
q_learner,90721,116.2227,1.0000
q_learner_fine,90721,101.7087,1.0000
clairvoyant,90721,77.5802,1.0000
twap,90722,129.2857,1.0000
lookahead,90722,139.2285,1.0000
two_step,90722,146.4252,1.0000
three_step,90722,131.4044,1.0000
q_learner,90722,130.4937,1.0000
q_learner_fine,90722,124.8407,1.0000
clairvoyant,90722,109.5863,1.0000
twap,90723,105.3036,1.0000
lookahead,90723,71.2923,1.0000
two_step,90723,106.1083,1.0000
three_step,90723,90.4209,1.0000
q_learner,90723,104.8251,1.0000
q_learner_fine,90723,84.5368,1.0000
clairvoyant,90723,51.7991,1.0000
twap,90724,128.8615,1.0000
lookahead,90724,117.3428,1.0000
two_step,90724,134.0393,1.0000
three_step,90724,123.1840,1.0000
q_learner,90724,118.9968,1.0000
q_learner_fine,90724,114.4857,1.0000
clairvoyant,90724,108.1808,1.0000
twap,90725,113.0982,1.0000
lookahead,90725,91.5822,1.0000
two_step,90725,106.5621,1.0000
three_step,90725,107.1458,1.0000
q_learner,90725,117.6624,1.0000
q_learner_fine,90725,103.4726,1.0000
clairvoyant,90725,75.0796,1.0000
twap,90726,120.5670,1.0000
lookahead,90726,126.7140,1.0000
two_step,90726,152.0102,1.0000
three_step,90726,133.3687,1.0000
q_learner,90726,119.1138,1.0000
q_learner_fine,90726,107.9026,1.0000
clairvoyant,90726,109.4735,1.0000
