pool,treated,tier,class,fr12_usd,fr4_usd,sw12,old,covered
0xf3ce20e10057aedfc9080af537ceec53fb97b21b,0,10000,btc-pair,19.35,4.64,62,1,1
0xdbef5c900093779e8ff967132dc31a7a3b887008,0,10000,weth-pair,16.06,3.48,27,1,1
0xddb9c63964e7326463513728dbc5699aacff43ab,0,10000,other,0.0,0.0,44,1,0
0x4cd908230e578f77d6598a1875de216e46044ab4,1,10000,other,0.0,0.0,89,0,0
0x942773ac91ac9b969da2eab0b6933b4a4243bc9b,1,3000,weth-pair,45.94,3.66,145,1,1
0x77433441dd804c3453e8c7d7a5c0c8471d825ad6,0,3000,weth-pair,0.12,0.0,11,0,1
0xb32fcfff9616deec20dd44d664f490dee7fe2c7a,1,10000,weth-pair,203.83,137.22,70,1,1
0x774e6a31e144b171cde042e573dccdc78e730f92,0,3000,other,0.0,0.0,59,0,0
0x1b9d58bea5ed5d935cc2e818dde1d796abff0bc0,0,500,other,0.0,0.0,79,1,0
0xf9c9e45f4cce47632802a7a62ae2887f1570531d,0,100,other,0.0,0.0,556,0,0
0x80c7770b4399ae22149db17e97f9fc8a10ca5100,0,3000,weth-pair,8.66,5.04,78,1,1
0xe1239ca7fc348688fcf94b455ae98f241eb03a07,0,3000,other,0.0,0.0,7,0,0
0x4e1881722ab894b4ff61ad1f14650705169a8f40,0,3000,weth-pair,0.06,0.01,8,0,1
0x0d9e659dbb7084f35d437e86795c4b692dab0451,0,100,weth-pair,0.01,0.0,48,0,1
0x27f82c89b5380da1a39a8f4f2b56145256a98d34,0,10000,weth-pair,15.91,2.53,29,1,1
0xa7c64ee33959cbff149ac22b8e05e785e131c160,0,3000,other,18.69,0.0,7,0,1
0x604ff6dd3c25163036eeac96b2e3a307b1200cd7,0,3000,weth-pair,2.19,0.0,7,0,1
0x2a5b7ee846dfdbe9a66933a65398d411c5aa8085,1,3000,other,0.18,0.0,7,0,1
0xbf0f6c0639bb73d5ab5e1f3efdca2286aee96f12,0,100,weth-pair,0.47,0.29,244,0,1
0xa9c6b614fa5503bd12e037d96fa292e4e15bb123,0,3000,weth-pair,4.45,0.0,22,1,1
0x28b67e0a4e570720c111c090c45daa065a54e58d,1,10000,weth-pair,0.34,0.0,36,0,1
0xca3dcf91628f7f5e9cfe0f666b34b830a98748a8,0,10000,other,0.62,0.24,36,1,1
0x1b59e5e90b1d1d97b82e712d9fdc84ed69c83ae7,1,10000,other,30.62,14.17,80,1,1
0x79e4e7663f9af971908a9a83cb12b8be41a82e3d,1,10000,weth-pair,80.44,26.84,85,1,1
0x373cc766e151688265ce9f79cc3d752886ed5c54,1,10000,weth-pair,144.68,60.52,25,1,1
0xc5c134a1f112efa96003f8559dba6fac0ba77692,0,100,weth-pair,3.0,0.7,59,1,1
0xc65f6382d22caca93c4b6f37da3e206ba92aee60,0,3000,weth-pair,4.89,0.13,181,0,1
0x8bdc9253a04f3afd73bba7d1e2870eb36eca1b6c,0,3000,other,0.0,0.0,264,0,0
0xef01fdbb48a7400963d6eaf1a1efd555a5bf2a92,1,10000,other,0.0,0.0,70,0,0
0x2715f5e01d3184a5840cdad415e46e0f2e197f0e,0,3000,other,0.06,0.02,18,0,1
0xa24aa74113fe28bb674163920e7d48a9d1878ceb,0,10000,other,0.0,0.0,76,1,0
0xde3ece255e1d830cc4c92fcb93fd8b3391dbc7ca,0,10000,other,0.0,0.0,58,1,0
0xfe45750a137d769dd3d633694925927bdb5ef899,1,10000,weth-pair,24.52,22.43,224,0,1
0x631972a0d8886395452b28efd5db030d9e3f61e9,1,10000,other,74.89,44.64,33,1,1
0xda6d38d49bbb8cbb8113ecc83e93483b6afd2d9a,0,500,other,11.99,7.89,169,0,1
0xdfa06602a8c2e1e182bd5c59babce1ab90961894,0,10000,other,16.75,0.09,170,0,1
0x58b8a1cae4c8eede897c0c9987ff4b5714ef3975,0,500,other,0.64,0.25,76,1,1
0x276e0893a095422e25b0b1f2f6c7c899351f48ab,0,3000,weth-pair,12.69,8.8,36,0,1
0xcfe41687742cf4926ed857410fea9d799a85d85f,0,500,other,2197.19,1795.28,4752,1,1
0x7de4942a734f30a1f08510238e05337f34a155b2,0,500,weth-pair,0.45,0.02,48,0,1
0x35bc9767480fd6d4e6f8492a911543d7797c83b7,0,3000,other,0.0,0.0,65,1,0
0xd0db88f730a6ef571d31b1b62ad2ab223bcb706a,1,10000,weth-pair,63.74,48.77,55,0,1
0x3afec5673a547861877f4d722a594171595e561b,0,3000,weth-pair,4.22,2.72,32,1,1
0xf6e2edc5953da297947c6c68911e16cf1c9b64b6,1,10000,weth-pair,277.42,37.54,211,0,1
0x3510e96226894fabc37d1eb0e3122e33791da225,0,0,weth-pair,0.0,0.0,354,1,1
0xb3d878138cc9ba591d5ad22412f8a5bcc7a14f09,0,10000,other,0.0,0.0,80,0,0
0x682d6e1b608ac293632155b8ea96b679c3663fbc,1,10000,weth-pair,30.39,2.46,93,1,1
0xee3e92f0eceb32b429caaad4ca72f7b54d5b78ee,0,3000,weth-pair,7.6,0.1,23,0,1
0x8fa8eb8a257967e6105e2db4fec6474a62a2922d,0,100,weth-pair,0.94,0.94,462,0,1
0x0110660ec3fede0425183efd88cf5c4341ffc304,0,10000,other,0.0,0.0,70,0,0
0x591303629323cd1b5ec44805644c7697bfea92f0,1,10000,other,49.06,26.22,112,1,1
0xc4d934533e370b35778faf0f755a3d3cb3a76cfd,1,3000,other,28.75,13.93,52,0,1
0x44660186620507e7ce43cdb09350f4707a54e6af,0,500,weth-pair,0.9,0.21,40,1,1
0xbe56f9bdc66d84577765c713811321103a672622,0,3000,other,11.28,2.88,56,0,1
0xc3759fff9542a5a66e4b757c45609fafeb2cd5f4,0,3000,other,3.6,2.67,46,0,1
0xf5381d47148ee3606448df3764f39da0e7b25985,0,3000,weth-pair,66.65,5.08,771,1,1
0x1d2f71058959d22d6248e28f29be8c7f5e208c74,0,10000,weth-pair,89.34,0.0,56,0,1
0xf0e02cf61b31260fd5ae527d58be16312bda59b1,0,3000,weth-pair,1.17,0.26,30,1,1
0x2779fd6cc96185596fb176d4b4a7d215208d2b92,0,10000,weth-pair,8.84,0.04,7,0,1
0x183b1a923800071eb88e86ee802bde31acfa85b7,1,3000,other,57.73,15.07,133,1,1
0x4ff7e1e713e30b0d1fb9cd00477cef399ff9d493,1,10000,weth-pair,16.02,12.5,148,1,1
0xb2db90085145826e2e11e49363a99f5a8f433eba,0,10000,weth-pair,60.04,0.03,84,0,1
0x24161e9f716a2d29101664696942d36962c0987f,1,10000,weth-pair,194.32,56.23,73,1,1
0x366304f36655ea770539c2dce1fb56f47743b639,0,10000,other,0.0,0.0,79,0,0
0x02b9e949ba711523ee0f10470d09b47c64d7a46d,0,3000,weth-pair,10.31,0.43,53,1,1
0xd4d014842aa5b0c888824d68124fd4345293fce7,0,3000,weth-pair,8.53,1.03,64,0,1
0xf400534aeb6d113df955f2d8e09f22b4fd62fb2c,0,3000,other,0.13,0.03,25,0,1
0x33b80e73d77b04dd43a1401de99a74b8bf1c5177,0,10000,other,6.01,0.0,7,0,1
0x6ed39fa2db5ec1b5aee345f3b7e296aa804d8b6b,0,10000,other,0.0,0.0,55,0,0
0xaa4c9d6e5e349f319abb625aa8dca5f52abea757,0,500,stable-stable,83.14,24.8,199,1,1
0xe8c2030686fc3b0161ee1def0e8d01dfe4fac0ac,0,3000,weth-pair,382.78,377.79,99,1,1
0xccab9aab49e7ce843fec2be7db343fcb24ca6764,0,3000,weth-pair,4.03,0.4,27,1,1
0x32837a4133848a79081d238093dff2e6cd7dbd54,0,3000,other,13.55,2.26,93,1,1
0xae024bda4cd071b2330eae3c4329477093bf621f,0,3000,other,0.0,0.0,15,0,0
0x5252590d7d96ca89e187582df59866fb4a2773f5,0,10000,weth-pair,0.22,0.0,40,0,1
0x7426b3b30da7574be8d895f6258eb6b198e63c3d,1,3000,other,64.21,37.88,196,1,1
0x1ca0d3fc6a41f4a4ef515db3477c8fb690948721,0,100,other,0.0,0.0,36,0,0
0xecc767aab9d701418e6a556d9cfb1614fa04cdc8,0,10000,weth-pair,7.05,0.43,54,0,1
0x9d52d8a9f2fbf430fd634a21267b4414049c0064,1,3000,weth-pair,22.44,5.64,169,1,1
0x87d1b1a3675ff4ff6101926c1cce971cd2d513ef,0,10000,btc-pair,11.22,2.35,41,1,1
0xa9405016f8158d87f5659b63df170c03b8396450,0,10000,weth-pair,110.55,0.37,243,1,1
0xa9ffb27d36901f87f1d0f20773f7072e38c5bfba,0,500,other,0.0,0.0,51,1,0
0xf313d711d71eb9a607b4a61a827a9e32a7846621,0,3000,weth-pair,0.24,0.16,72,1,1
0xb1608e16609a7ff3ac5b0da49a0539bb0c3c3d9d,0,3000,weth-pair,16.18,2.71,136,0,1
0x0e28419aa3157166899f156d7c7f6141216593fc,0,10000,weth-pair,5.93,0.44,31,1,1
0x14f6ad9d241b2f4df1d83471d54fb06e64a61f61,1,10000,weth-pair,17.85,3.12,49,0,1
0x79a27fb276ccf0d0ffc60765c7312673185c49a5,0,3000,other,1.23,0.66,42,0,1
0x11184bf5937beb9085b4f070e7b410be052e37a6,0,3000,weth-pair,2.03,0.43,51,1,1
0x3cc8b18b293c1a47fc5677582a5f0c413a3deaf6,0,3000,weth-pair,4.39,0.0,8,0,1
0xd9787b9a5b0e70a8aaa05dd0e37ee6c47bb25dd9,0,3000,other,0.0,0.0,134,0,0
0x1a8e1fb29479c73b215045c5ea8367257ee16e43,1,10000,other,960.98,645.29,54,1,1
0x942f3e8f94620bcf8ffef3e57651494c2e9aabc5,0,3000,weth-pair,0.05,0.01,28,0,1
0xff7c2f62d40de7fa43d3c931be739e5918766ced,0,3000,other,1.26,0.51,83,0,1
0x6f045bb9f37081d717a604451d32e5b2b7f449b1,1,10000,weth-pair,124.9,11.1,83,0,1
0x685c401540c103631a0ba7f14a3d16ae3cb4e50b,0,10000,weth-pair,11.93,1.0,26,1,1
0xf4c92578a71b12cc4f333b361b3691329b896fd0,0,100,weth-pair,0.0,0.0,6,0,1
0xc535fdf830eae66f026443cb43ccc9abcc55e438,0,10000,other,0.0,0.0,43,0,0
0x6fd553f9dd2226e75c8b95a8dab0b69a232d7573,0,10000,weth-pair,18.18,7.89,58,0,1
0x03bc32cbaf0516945db77a32f2479379585aa17b,1,10000,weth-pair,24.67,9.33,35,1,1
0x0308410c079d3de400b764cce6e102e99bd70447,0,10000,weth-pair,7.16,0.0,6,0,1
0x15f306e3e053803aadd70ef3f867d995d64f8276,0,10000,weth-pair,1.61,0.58,44,1,1
0x17a4502ba5f997f19604d0144c02bfa5e0b9f0c0,0,3000,other,5.29,0.26,75,1,1
0x6de28f1176311b7408329a4d21c2bd1441be157f,1,10000,weth-pair,429.31,159.72,156,1,1
0x7335118ece5464167ec940c4dba3291d1484e00f,0,500,stable-stable,0.6,0.31,65,0,1
0x60d5843a32a0bb2438e5d08da17b6c3a9861f1f0,1,3000,weth-pair,22.61,11.38,134,0,1
0xa033d7f47d9099a2f390c115dfe470b8e49cc472,0,3000,other,7.06,0.86,158,1,1
0x99c7550be72f05ec31c446cd536f8a29c89fdb77,1,10000,weth-pair,8.99,1.67,164,1,1
0x975238723a152f3b449b5b969691e7cdb585e1c1,0,10000,weth-pair,1.61,0.07,16,0,1
0x9f4d00ece56c0f062f11afa506b09e7e48f7d5b0,0,500,weth-pair,5.01,1.67,55,1,1
0x1e6d83a2765871673710dfc1c8a034d42b76da5a,0,3000,other,1216.43,0.78,579,1,1
0x8e40fc101cc88b94744f1716a0a46e64929ef757,1,3000,weth-pair,9.19,4.03,213,1,1
0xe615f7392f2cdc417635f614f5d4c169daf49416,0,10000,weth-pair,3.29,1.3,46,1,1
0xfde90a4cfc33834fd77061f037e4fb5e828cfae7,1,10000,weth-pair,1513.25,581.83,80,1,1
0x40a8003ea28e518c6e63b1b61ce15623557fed25,0,3000,weth-pair,4.11,0.7,54,1,1
0x8146e1eb8c8bb7ad0103e98bb36223799d9c77f0,0,500,weth-pair,0.0,0.0,6,0,1
0xb1db0b0d788db61c995143e2a1d9d3b8cfebf1f1,0,3000,other,0.0,0.0,103,0,0
0x017e1dc7a0e8310d9eb86870e4282f1f59321987,1,10000,weth-pair,21.66,7.54,49,0,1
0x8a44e0bf8ae224488fe3770238f8e5026080be10,0,10000,weth-pair,18.65,4.49,123,1,1
0x2998959156530d0c425de322fa54877910b71fe3,0,10000,weth-pair,6.5,0.0,6,0,1
0x0de604c6c950dbe17de955087a3b3bfb5aeaf267,0,100,other,0.01,0.0,60,0,1
0x309ff1d67d34888e5a134b8d8cd49583be30c468,0,10000,weth-pair,5.09,0.0,6,0,1
0x378092adafc5d42fa48e8b1507ccf6e6abc9053e,0,500,weth-pair,0.16,0.0,6,0,1
0x06b41eea09efad9cdb6445d1d7f84f59cac3ce88,0,3000,weth-pair,0.15,0.0,6,0,1
0xa6d781140bea7b6e7c741b2524ae92874c03b620,0,10000,weth-pair,5.99,0.03,23,1,1
0x82a63c0d469655fc638cbaa7899eae3a48a011f8,0,3000,weth-pair,0.02,0.0,6,0,1
0x102a620d51f803e04b3bca2ca9ad1379eed45a76,0,100,weth-pair,0.07,0.0,6,0,1
0x30121e62ee37554ef3bc4b9580cefbf3b26ee225,0,10000,weth-pair,8.04,0.0,6,0,1
0x092f2eb906a7a523265dc03b743cb0dc95d2e829,0,10000,weth-pair,8.24,0.0,5,0,1
0xfd8f21466c6206fee860df7dfa6bd92f68b3d6e6,0,10000,weth-pair,22.0,0.0,6,0,1
0x3ddf8f1aa0595bd7e78513fd998a8321cee70832,0,3000,weth-pair,1.9,0.05,56,1,1
0x5576b47a029a6182b1fa233f3e5a0025cb4b94b6,0,10000,weth-pair,11.76,1.36,28,1,1
0x4674abc5796e1334b5075326b39b748bee9eaa34,1,500,weth-pair,1.11,0.41,105,1,1
0x35815d67f717e7bce9cc8519bdc80323ecf7d260,0,3000,weth-pair,0.21,0.01,50,1,1
0xd3d1dbcd42d4780a00022047e7134efb70b13148,0,10000,weth-pair,1431.14,58.35,174,1,1
0x5691caa4e3b4daf74d360faee8552492883bed4d,0,10000,weth-pair,5.67,0.96,99,1,1
0x134ddfa28add702169a5d8d90e4ff0c4c278404f,0,3000,weth-pair,2.34,0.08,36,0,1
0x951e692fc798b57fc02d051b6912c226907008b5,1,3000,weth-pair,15.04,13.47,31,0,1
0xe589c3853593e4b798d6deec04386281a07bfe14,0,10000,other,0.0,0.0,50,1,0
0xd8628071e63c91246979e6753eeb15c0fc0187fd,0,10000,other,0.2,0.07,23,1,1
0x8d42187d599d2b7dce9b8d9a0b661be1abc375cc,0,500,weth-pair,0.04,0.01,19,0,1
0xeb57e9dfd7b792c3b6fc84087d7ddcb8081477ab,0,100,other,0.0,0.0,53,0,0
0xeaec2405f051ed20bd7e6c3d198c916120139dd9,0,10000,weth-pair,15.19,0.0,24,0,1
0x755e5a186f0469583bd2e80d1216e02ab88ec6ca,1,10000,weth-pair,5.67,0.27,121,1,1
0xf1a8f0d86659c67780e3396bd6aee05af3566c6a,1,10000,weth-pair,43.14,21.33,74,1,1
0x753a90ae2fa03d31487141bf54bd853b27f7bcf5,1,3000,weth-pair,186.06,179.05,217,0,1
0x01a8227d4e7c3068ad1000c97a059af5c5fa3476,1,10000,weth-pair,14.78,7.75,48,1,1
0x68f73e2180024db5b54e0e119d4f5128953f9417,0,3000,other,0.16,0.02,64,1,1
0x4e1efcdfb4ae7244a61b33a30a91dc1f52c053f1,0,3000,weth-pair,0.03,0.0,5,0,1
0x43a940896d4926b87f9ee3fe9094db2e1b6fd040,1,10000,weth-pair,21.97,6.91,31,1,1
0x1bcf855445335f72841cdecaed71f5901a807a7f,1,3000,weth-pair,44.39,12.37,163,1,1
0x4ada179bf96141b590ef5153ba4d9076a41bd1c8,1,10000,other,0.0,0.0,229,0,0
0x1a80afe14143637c0b7609e6e276464e4f748014,0,10000,weth-pair,34.77,5.89,58,1,1
0xaa36dbf3fd5bfcf1350cb8d830708f28de37ae53,0,3000,weth-pair,2.92,1.25,69,0,1
0xc3f9bd494f15850a672cd8f12e0276256ebed9f4,0,3000,weth-pair,2.61,1.17,61,0,1
0xe0ab1c8db8f64eab9a6593eba2a1f84a7dc8f776,0,3000,other,2.58,1.19,61,0,1
0x63c883f64f61ec2f30fd1ad7e07a6b72ea5df99a,0,3000,weth-pair,2.14,1.05,61,0,1
0x1a66fb282b8ea6d10d74eabab487f3f15022fc14,1,10000,weth-pair,509.6,139.47,96,1,1
0x0f9b8d067409b2d6b644337e123bb2190c54c050,0,3000,weth-pair,1.56,0.96,48,0,1
0xf6838a796741a9d7e8b5cbfddcddd2c305519055,1,10000,other,0.0,0.0,77,1,0
0xce12c7095a59b03ae2561bcb7ce1558ce2afd90d,0,3000,weth-pair,14.76,7.16,134,1,1
0x90972aab59577c184fd6abbc16596041b3a01b32,1,10000,other,3227.0,2008.68,119,0,1
0x6243c92174684ab511f351b895a64d5265aa742f,0,10000,weth-pair,28.5,8.8,55,0,1
0xc8591e4d7ba55958e1e053d4551cd16b7ab014d1,0,10000,weth-pair,499.78,6.58,186,0,1
0x06bc2d8df617c0ff35f3a2c856dbec51703ce0f9,1,10000,weth-pair,4.28,1.14,79,0,1
0xe2906a449b5dbdce6b2ce1a695eae90c430887da,0,10000,weth-pair,2.94,0.13,33,0,1
0xdc0783bac6cf726891542efc158aa04f4877c68c,1,10000,weth-pair,843.39,431.33,95,1,1
0xa96c549fa361181a94c081597171e17d27459dbb,1,3000,weth-pair,13.76,7.11,73,1,1
0x4beb6e301b40af6d8caf74f372df6b9d9e9b0cab,0,10000,weth-pair,7.93,1.51,69,1,1
0x41fc55e652b8a68a91c026e2cdfb2de1d080883a,0,10000,other,0.0,0.0,64,0,0
0x6d250659cdbf477f64193db6eb5bb15391a1af55,0,3000,weth-pair,11.07,2.13,98,1,1
0x6143e64eab73441481c91ce5ec64459296d1a204,1,10000,other,13.93,5.61,49,0,1
0xc522029e9b22efe06bb52fd48ac1e960fbaa026b,1,10000,weth-pair,16.88,5.06,55,0,1
0xe82a000e2478c882c38ff6c3e13fa454bc561dd3,1,10000,other,18.44,7.76,80,0,1
0x982152a6c7f732ec7c9ea998ddd9ebde00dfa16e,0,100,weth-pair,0.21,0.1,90,0,1
0x1d702a07379b1a585eff05cd5c8a2e64494672db,0,3000,weth-pair,4.73,2.27,85,1,1
0x0bebf49facd18d40915509cc1c0bc43fdc099269,0,100,other,0.05,0.0,25,0,1
0x5e1aa95f07f413b16a30ecfd66935e49eb08a7fd,0,100,weth-pair,0.04,0.0,25,0,1
0xb44ce16f557ca5760c37cdb8f56ed835458731a9,0,10000,weth-pair,10.34,1.69,10,0,1
0x896da8d583e04dab5c73f7e186d7adfe08257646,0,3000,other,0.0,0.0,14,1,0
0x89bf2caee181c5266d9a3b3a800009a67174374f,0,10000,other,74.04,0.52,118,0,1
0x7cf70ed6213f08b70316bd80f7c2dddc94e41ac5,1,3000,other,3.23,0.11,83,1,1
0x577df04f398753a368a2d6339a3b384e4e37029c,1,10000,other,0.0,0.0,62,1,0
0xbedf43fe5df23e163e5a844c3f6fbbe4d77e5113,1,3000,weth-pair,9.88,0.94,89,0,1
0xe75f221c9f1653c52d50bfdea84264dfb0e34ba1,1,10000,weth-pair,363.34,122.39,53,1,1
0x5be1b63a3873cbe553f8a1807e83609ef0497797,0,10000,other,4.98,1.82,33,0,1
0x22e9c997cf3b5d145ae538576b3073de61eeed08,0,10000,weth-pair,4.13,1.62,33,0,1
0x01c0aeaee4f9b9417237aef3556bc1d7bd00ec52,0,10000,weth-pair,39.67,4.84,33,0,1
0x40ed419e373adb0e985d1ec1defa80ffc667e8be,0,10000,other,5.63,0.49,45,0,1
0xd9b120f13b2cd0b5e2ff414bbc36b5908d994155,1,3000,weth-pair,32.5,7.85,45,0,1
0xf275e3aebac1157528dc3973a154dbc301d193c4,0,10000,other,0.0,0.0,5,0,1
0xf782b0335f6d80b1dbe3750c5afa96c80bee76aa,0,10000,other,0.0,0.0,69,1,0
0xf745b36540a1606f69630da6c6bd9930351b0c68,0,10000,weth-pair,0.05,0.01,15,0,1
0x142558a6e3dca4d91cddf16f5a8710e1e33727b5,0,3000,weth-pair,1.61,0.28,25,1,1
0x7d88b48f250830fc5a5f336cac03bae03091ebb5,1,10000,weth-pair,32.32,7.25,68,1,1
0xd1be0ff5b53cf07243c62a8196ea0308190902a5,0,10000,weth-pair,4.55,0.86,75,1,1
0x3cb06c79a46c8dc93fbc7714cb4e356f9190e262,0,10000,weth-pair,2876.9,3.98,1636,0,1
0x9ac0c8e3aca828b19149d1922702f0c46961d30d,1,10000,weth-pair,221.54,23.6,45,0,1
0xbcc989dd7bd0c7ed961cc052559ac51dc8a60c2f,0,10000,other,0.03,0.01,14,1,1
0x2380b963b7634297582403ef7a98d1d880d2be7e,1,3000,weth-pair,61.38,10.98,103,0,1
0x1189794c22a962d7bbee37ad5c32b625a98c8ad3,0,10000,weth-pair,7.47,0.38,43,0,1
0xf5de7dc21138e4bb9f2e3fd6e8f4cd76a7ff016b,0,10000,weth-pair,35.29,3.2,38,1,1
0xc52a18e7358b1c618bd8f0e784b35636775afb4e,1,3000,weth-pair,63.88,7.75,53,1,1
0xe2b80b933615181578aa9aeb24576b0dc1b01ef9,0,500,other,271.8,0.04,876,0,1
0x6f40910629c53f3a64ca11d6191ec169893b6663,0,10000,other,0.0,0.0,204,1,0
0x3b53d50771f24b00d2dc4b65fa0c79057442fb7f,0,10000,weth-pair,6.64,1.78,53,0,1
0x540ab7ba2fa8c6378c27908433edc50d977587a1,1,10000,weth-pair,16.5,10.53,46,1,1
0xbd2450c94c65b330f5b4eb30c4e1dab0a65bd0ea,1,3000,other,40.65,40.08,89,0,1
0x58cf91c080f7052f6da209bf605d6cf1cefd65f3,1,3000,weth-pair,20.84,15.12,30,1,1
0xd60dc6571e477fb2d96df02efd5fba9c54a4e998,1,10000,weth-pair,99.5,95.75,58,1,1
0xf5dc18fe9a548e3fd64ddbcc22450780cda0c523,0,10000,other,1.33,0.35,63,0,1
0x1cf0f48f45b820f443722ae8d585df3fda366b1c,1,10000,weth-pair,17.08,2.24,53,0,1
0x84348b059fb42f4fad3fec70db82629b9ce495c4,0,3000,weth-pair,1.34,0.41,67,1,1
0x9b2a4e447132bf5060a2b6311a4bb315fd28a26e,0,10000,weth-pair,15.19,0.47,45,1,1
0xc356586e115a1d33b0e4631555811544f20a30d7,0,3000,other,0.04,0.0,7,0,1
0x46ef0446f81c818fa3c7a701b4e358787b72f672,0,3000,weth-pair,0.07,0.04,15,0,1
0xa295c1301e063728d733f9fb2155448fff9c70b7,1,10000,weth-pair,2.17,0.25,49,1,1
0xa77d08b8b586f96fdace020190b694367d43ea3b,1,500,other,255.0,0.46,41,0,1
0xa6a05c4246b155644a3bb28a72e03c8c7d85394c,0,3000,weth-pair,23.94,14.92,31,1,1
0xc344c6e810c01c95572f1665cbddda65fc31761f,0,500,weth-pair,0.0,0.0,5,0,1
0x28e810d4b33ae24fe6f721a21e42230bcb019da1,0,3000,weth-pair,465.71,0.0,250,1,1
0xab83aaac20d841ef9badda7425fe4acb18fae21f,0,3000,weth-pair,2.65,2.14,24,0,1
0xa71c935f4549422fde06711131aa4e61f5c79772,1,3000,weth-pair,24.98,22.58,26,0,1
0x52eabdcd97333896271a3cd72665f4a1035c37c2,0,3000,weth-pair,0.01,0.0,5,0,1
0x81dd57114d376a271aadd3f622fb21079333de4d,1,10000,other,0.0,0.0,94,1,0
0x146e8e17a7f63617cdcee89417cd5986fa554a35,0,3000,other,0.0,0.0,18,1,0
0xce0051940d94d6d4c581b48df25e032f37f522b0,0,500,weth-pair,0.0,0.0,5,0,1
0x3e9cfe3f80bb0e66180c99bc67a11f3bfd0c2cad,0,3000,weth-pair,0.02,0.0,5,0,1
0xdc2c21f1b54ddaf39e944689a8f90cb844135cc9,0,3000,weth-pair,0.11,0.01,34,1,1
0xa0af569879c44d2b7db3f52933418cd66abaca47,0,10000,other,0.0,0.0,207,0,0
0x78302958709bd9e80d9f3fa53074fcd83ebc4a1a,0,3000,other,3.38,0.9,33,0,1
0x09852861dec1419d35c52bb751bfe49f4af1ef38,0,10000,weth-pair,108.55,2.84,28,0,1
0xb2909cbf3c0aa6d8bf342a10765da9b611e2155c,0,3000,other,0.0,0.0,54,0,0
0x894e521b0709362740401b7f5a9c1a547cb6baf4,0,10000,weth-pair,0.76,0.0,5,0,1
0xd3ca35355106cb8bc5fd7c534275509673319d83,0,10000,other,0.54,0.0,19,0,1
0x35a15e2951d95bd197c55474ad4042a925040666,0,10000,other,0.0,0.0,29,0,0
0xd6716ec5871515eca1cfa9de5e0a062cef699b1a,0,500,other,0.0,0.0,7,0,0
0x20b63ea43445720490886ca2065c72d237c0e5d3,0,3000,weth-pair,13788.07,0.0,5699,0,1
0x75fd482f5d053f365029b558b17de3ce3af03588,0,10000,weth-pair,2.14,0.0,5,0,1
0x1b57a87396b0ca844f69f65b8173f341992c403e,0,3000,other,0.17,0.07,10,1,1
0x01f30d94091a3dd206968b53743bd2abe9cec799,0,3000,other,5.98,0.0,17,0,1
0x53cce50d77f4e18c8bb633dd1c2fbe99e0fb71be,0,0,weth-pair,0.0,0.0,130,1,1
0xf4020783b38f3cdb34710dc0467e5383485318e3,0,10000,weth-pair,4.2,0.64,38,1,1
0x4707de1e67ba9c3c3eb8e46ed1af51faafe4cad2,0,3000,weth-pair,0.7,0.0,5,0,1
0x97dd34a0f604503fa28c801d1de9003d14a2915f,0,3000,other,18.18,7.76,40,0,1
0x9ac0cfd72e8c9f5ca65809e255b5fed90a4f0201,0,3000,weth-pair,1.59,0.0,29,0,1
0x5dcc0e2fbe98f79eb0536c23dd8dd3e9aa6dea34,1,3000,weth-pair,63.96,38.0,211,1,1
0x46631c701eae6c6f1880cdd6898675bbf20886bb,0,10000,other,25.85,0.12,15,0,1
0x4858411a69af3351ed7d448a0d65c6146c11c218,1,3000,weth-pair,19.54,13.96,90,1,1
0x6abae1e9f21293f49ae86dd6cd80201692ba1abb,0,10000,weth-pair,0.12,0.0,10,0,1
0x7888301a18c65bfad6a6dca555b00fa451f0af05,0,3000,other,0.0,0.0,194,1,0
0x96b596d871d4cee20d9668e4aca51f6205fa39ea,0,500,other,1.45,0.91,195,1,1
0x6800c4e46091f9f3a100d1a97a892ef3db61954c,0,3000,btc-pair,4.28,0.98,71,1,1
0x7829dddee426d388412dc05afcaf29f7f9b86c82,0,10000,weth-pair,87.75,1.6,63,0,1
0xfa88b1b7e3c48d9aeaef236e26858c565b67d599,0,3000,other,0.0,0.0,21,1,0
0x647af5cc794a832793e222eea804a668184829e8,0,10000,other,0.0,0.0,34,1,0
0xd731252c4b870b7c1ce7b2500d7238bf2c92700f,0,10000,other,0.0,0.0,13,1,0
0xeb85a25bad302fb7d74c7e6a5421fa8358207a54,1,3000,other,0.0,0.0,74,0,0
0x6d6d95798e9f494b56df10c734583038352e23c1,0,3000,other,38.74,0.0,53,1,1
0xab8bf224079c16ef07d8b1bf44c02eda717a211c,0,3000,weth-pair,10.41,0.0,33,0,1
0xe5944ef1d6319bc3b72efe3b66d11d2a285f44d6,1,10000,weth-pair,2410.49,66.6,2500,0,1
0x3be033b60bc4aa789368954595332fab143987ec,0,10000,weth-pair,142.9,141.44,247,1,1
0x5fd5d97c386a13de990331b72b031f4ba3e4c35a,0,3000,weth-pair,0.06,0.0,4,0,1
0x02a33b4b4de1c6102d077ceece761f946a7eea96,0,500,other,0.0,0.0,71,1,0
0xbbb9d475a43eaec09f96ca612317718fbd9a53ff,0,3000,weth-pair,1.46,1.43,7,0,1
0x105d9c54a7ef600b9bcc31024f0ba58295d1d829,0,10000,weth-pair,12.75,2.81,72,0,1
