scenario,policy,seed,delta_hedged_pnl,delta_fee_revenue,delta_lvr,delta_volume,delta_normal_hedged_pnl,delta_toxic_hedged_pnl
campbell_rl_normal,inventory_gap,5405,-0.0154,-0.0151,0.0003,177.1465,-0.0154,0.0000
campbell_rl_normal,inventory_gap,5406,-0.0119,-0.0120,-0.0002,175.3157,-0.0119,0.0000
campbell_rl_normal,inventory_gap,5407,-0.0111,-0.0129,-0.0018,170.4826,-0.0111,0.0000
campbell_rl_normal,inventory_gap,5408,-0.0138,-0.0127,0.0010,175.1395,-0.0138,0.0000
campbell_rl_normal,inventory_gap,5409,-0.0120,-0.0127,-0.0007,174.7696,-0.0120,0.0000
campbell_rl_normal,inventory_gap,5410,-0.0121,-0.0155,-0.0034,167.9219,-0.0121,0.0000
campbell_rl_normal,inventory_gap,5411,-0.0128,-0.0167,-0.0039,171.6563,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5412,-0.0123,-0.0116,0.0007,171.8662,-0.0123,0.0000
campbell_rl_normal,inventory_gap,5413,-0.0096,-0.0107,-0.0012,168.5897,-0.0096,0.0000
campbell_rl_normal,inventory_gap,5414,-0.0122,-0.0128,-0.0006,174.0296,-0.0122,0.0000
campbell_rl_normal,inventory_gap,5415,-0.0151,-0.0143,0.0008,181.0690,-0.0151,0.0000
campbell_rl_normal,inventory_gap,5416,-0.0147,-0.0172,-0.0025,173.3483,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5417,-0.0122,-0.0137,-0.0015,170.2014,-0.0122,0.0000
campbell_rl_normal,inventory_gap,5418,-0.0150,-0.0128,0.0022,179.1685,-0.0150,0.0000
campbell_rl_normal,inventory_gap,5419,-0.0148,-0.0119,0.0029,182.1451,-0.0148,0.0000
campbell_rl_normal,inventory_gap,5420,-0.0154,-0.0129,0.0025,178.0919,-0.0154,0.0000
campbell_rl_normal,inventory_gap,5421,-0.0163,-0.0108,0.0055,178.7989,-0.0163,0.0000
campbell_rl_normal,inventory_gap,5422,-0.0191,-0.0184,0.0007,177.5746,-0.0191,0.0000
campbell_rl_normal,inventory_gap,5423,-0.0150,-0.0150,0.0000,175.3431,-0.0150,0.0000
campbell_rl_normal,inventory_gap,5424,-0.0155,-0.0149,0.0006,177.4735,-0.0155,0.0000
campbell_rl_normal,inventory_gap,5425,-0.0109,-0.0113,-0.0004,170.6000,-0.0109,0.0000
campbell_rl_normal,inventory_gap,5426,-0.0112,-0.0104,0.0007,172.1606,-0.0112,0.0000
campbell_rl_normal,inventory_gap,5427,-0.0108,-0.0130,-0.0021,173.1458,-0.0108,0.0000
campbell_rl_normal,inventory_gap,5428,-0.0137,-0.0130,0.0006,177.2310,-0.0137,0.0000
campbell_rl_normal,inventory_gap,5429,-0.0114,-0.0116,-0.0002,170.1190,-0.0114,0.0000
campbell_rl_normal,inventory_gap,5430,-0.0150,-0.0142,0.0008,175.1069,-0.0150,0.0000
campbell_rl_normal,inventory_gap,5431,-0.0139,-0.0121,0.0018,170.9469,-0.0139,0.0000
campbell_rl_normal,inventory_gap,5432,-0.0174,-0.0166,0.0007,180.9987,-0.0174,0.0000
campbell_rl_normal,inventory_gap,5433,-0.0161,-0.0147,0.0014,177.3712,-0.0161,0.0000
campbell_rl_normal,inventory_gap,5434,-0.0133,-0.0149,-0.0016,175.7791,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5435,-0.0140,-0.0128,0.0011,177.5015,-0.0140,0.0000
campbell_rl_normal,inventory_gap,5436,-0.0126,-0.0153,-0.0027,173.3200,-0.0126,0.0000
campbell_rl_normal,inventory_gap,5437,-0.0127,-0.0121,0.0005,173.9150,-0.0127,0.0000
campbell_rl_normal,inventory_gap,5438,-0.0144,-0.0133,0.0012,178.1048,-0.0144,0.0000
campbell_rl_normal,inventory_gap,5439,-0.0117,-0.0111,0.0006,175.8454,-0.0117,0.0000
campbell_rl_normal,inventory_gap,5440,-0.0142,-0.0125,0.0016,174.8257,-0.0142,0.0000
campbell_rl_normal,inventory_gap,5441,-0.0095,-0.0124,-0.0029,169.9418,-0.0095,0.0000
campbell_rl_normal,inventory_gap,5442,-0.0126,-0.0111,0.0015,179.5421,-0.0126,0.0000
campbell_rl_normal,inventory_gap,5443,-0.0127,-0.0142,-0.0015,175.4033,-0.0127,0.0000
campbell_rl_normal,inventory_gap,5444,-0.0114,-0.0118,-0.0004,173.1206,-0.0114,0.0000
campbell_rl_normal,inventory_gap,5445,-0.0127,-0.0129,-0.0002,173.3452,-0.0127,0.0000
campbell_rl_normal,inventory_gap,5446,-0.0154,-0.0176,-0.0021,175.5231,-0.0154,0.0000
campbell_rl_normal,inventory_gap,5447,-0.0158,-0.0157,0.0001,178.1958,-0.0158,0.0000
campbell_rl_normal,inventory_gap,5448,-0.0147,-0.0163,-0.0015,176.0288,-0.0147,0.0000
campbell_rl_normal,inventory_gap,5449,-0.0177,-0.0140,0.0038,177.8625,-0.0177,0.0000
campbell_rl_normal,inventory_gap,5450,-0.0134,-0.0129,0.0005,176.3276,-0.0134,0.0000
campbell_rl_normal,inventory_gap,5451,-0.0108,-0.0110,-0.0002,170.0123,-0.0108,0.0000
campbell_rl_normal,inventory_gap,5452,-0.0119,-0.0146,-0.0027,170.3218,-0.0119,0.0000
campbell_rl_normal,inventory_gap,5453,-0.0121,-0.0115,0.0006,169.4238,-0.0121,0.0000
campbell_rl_normal,inventory_gap,5454,-0.0151,-0.0161,-0.0009,177.8171,-0.0151,0.0000
campbell_rl_normal,inventory_gap,5455,-0.0154,-0.0140,0.0014,175.9738,-0.0154,0.0000
campbell_rl_normal,inventory_gap,5456,-0.0124,-0.0161,-0.0037,172.7839,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5457,-0.0120,-0.0110,0.0010,176.9368,-0.0120,0.0000
campbell_rl_normal,inventory_gap,5458,-0.0141,-0.0150,-0.0008,173.5386,-0.0141,0.0000
campbell_rl_normal,inventory_gap,5459,-0.0126,-0.0106,0.0020,177.3032,-0.0126,0.0000
campbell_rl_normal,inventory_gap,5460,-0.0144,-0.0128,0.0016,173.2691,-0.0144,0.0000
campbell_rl_normal,inventory_gap,5461,-0.0200,-0.0172,0.0028,181.6273,-0.0200,0.0000
campbell_rl_normal,inventory_gap,5462,-0.0143,-0.0159,-0.0016,173.1905,-0.0143,0.0000
campbell_rl_normal,inventory_gap,5463,-0.0164,-0.0127,0.0037,181.4666,-0.0164,0.0000
campbell_rl_normal,inventory_gap,5464,-0.0128,-0.0146,-0.0018,173.2901,-0.0128,0.0000
campbell_rl_normal,inventory_gap,5465,-0.0130,-0.0110,0.0020,173.7602,-0.0130,0.0000
campbell_rl_normal,inventory_gap,5466,-0.0140,-0.0141,-0.0001,173.6167,-0.0140,0.0000
campbell_rl_normal,inventory_gap,5467,-0.0179,-0.0165,0.0014,177.6131,-0.0179,0.0000
campbell_rl_normal,inventory_gap,5468,-0.0107,-0.0151,-0.0044,173.0324,-0.0107,0.0000
campbell_rl_normal,inventory_gap,5469,-0.0118,-0.0122,-0.0004,173.6560,-0.0118,0.0000
campbell_rl_normal,inventory_gap,5470,-0.0102,-0.0099,0.0003,175.0301,-0.0102,0.0000
campbell_rl_normal,inventory_gap,5471,-0.0173,-0.0131,0.0041,181.7088,-0.0173,0.0000
campbell_rl_normal,inventory_gap,5472,-0.0157,-0.0172,-0.0014,176.9836,-0.0157,0.0000
campbell_rl_normal,inventory_gap,5473,-0.0121,-0.0109,0.0012,172.2597,-0.0121,0.0000
campbell_rl_normal,inventory_gap,5474,-0.0140,-0.0157,-0.0017,176.7830,-0.0140,0.0000
campbell_rl_normal,inventory_gap,5475,-0.0189,-0.0172,0.0017,177.4859,-0.0189,0.0000
campbell_rl_normal,inventory_gap,5476,-0.0137,-0.0122,0.0015,176.2080,-0.0137,0.0000
campbell_rl_normal,inventory_gap,5477,-0.0118,-0.0148,-0.0030,168.6222,-0.0118,0.0000
campbell_rl_normal,inventory_gap,5478,-0.0123,-0.0119,0.0005,173.4631,-0.0123,0.0000
campbell_rl_normal,inventory_gap,5479,-0.0156,-0.0147,0.0009,176.4594,-0.0156,0.0000
campbell_rl_normal,inventory_gap,5480,-0.0109,-0.0129,-0.0020,168.5807,-0.0109,0.0000
campbell_rl_normal,inventory_gap,5481,-0.0153,-0.0136,0.0017,176.3269,-0.0153,0.0000
campbell_rl_normal,inventory_gap,5482,-0.0067,-0.0101,-0.0034,164.5957,-0.0067,0.0000
campbell_rl_normal,inventory_gap,5483,-0.0151,-0.0147,0.0004,176.1904,-0.0151,0.0000
campbell_rl_normal,inventory_gap,5484,-0.0108,-0.0126,-0.0018,169.5826,-0.0108,0.0000
campbell_rl_normal,inventory_gap,5485,-0.0134,-0.0143,-0.0009,178.2775,-0.0134,0.0000
campbell_rl_normal,inventory_gap,5486,-0.0163,-0.0140,0.0023,177.8484,-0.0163,0.0000
campbell_rl_normal,inventory_gap,5487,-0.0150,-0.0138,0.0012,177.7849,-0.0150,0.0000
campbell_rl_normal,inventory_gap,5488,-0.0148,-0.0174,-0.0027,177.7587,-0.0148,0.0000
campbell_rl_normal,inventory_gap,5489,-0.0088,-0.0118,-0.0030,169.5721,-0.0088,0.0000
campbell_rl_normal,inventory_gap,5490,-0.0124,-0.0109,0.0015,172.1232,-0.0124,0.0000
campbell_rl_normal,inventory_gap,5491,-0.0133,-0.0114,0.0020,177.2839,-0.0133,0.0000
campbell_rl_normal,inventory_gap,5492,-0.0165,-0.0145,0.0019,179.6691,-0.0165,0.0000
campbell_rl_normal,inventory_gap,5493,-0.0146,-0.0142,0.0004,175.6202,-0.0146,0.0000
campbell_rl_normal,inventory_gap,5494,-0.0127,-0.0141,-0.0013,175.6346,-0.0127,0.0000
campbell_rl_normal,inventory_gap,5495,-0.0114,-0.0132,-0.0018,173.9546,-0.0114,0.0000
campbell_rl_normal,inventory_gap,5496,-0.0181,-0.0143,0.0038,173.6869,-0.0181,0.0000
campbell_rl_normal,inventory_gap,5497,-0.0166,-0.0173,-0.0007,177.0788,-0.0166,0.0000
campbell_rl_normal,inventory_gap,5498,-0.0125,-0.0122,0.0002,176.1911,-0.0125,0.0000
campbell_rl_normal,inventory_gap,5499,-0.0111,-0.0145,-0.0035,172.4015,-0.0111,0.0000
campbell_rl_normal,tabular_rl,5000,0.0671,0.0648,-0.0023,307.3924,0.0671,0.0000
campbell_rl_normal,tabular_rl,5001,0.0514,0.0649,0.0135,321.5976,0.0514,0.0000
campbell_rl_normal,tabular_rl,5002,0.0688,0.0627,-0.0062,305.6817,0.0688,0.0000
campbell_rl_normal,tabular_rl,5003,0.0642,0.0615,-0.0027,298.1401,0.0642,0.0000
campbell_rl_normal,tabular_rl,5004,0.0598,0.0538,-0.0060,308.0640,0.0598,0.0000
campbell_rl_normal,tabular_rl,5005,0.0671,0.0497,-0.0174,294.0671,0.0671,0.0000
campbell_rl_normal,tabular_rl,5006,0.0607,0.0628,0.0021,329.9422,0.0607,0.0000
campbell_rl_normal,tabular_rl,5007,0.0586,0.0536,-0.0050,311.6781,0.0586,0.0000
campbell_rl_normal,tabular_rl,5008,0.0569,0.0540,-0.0029,295.6118,0.0569,0.0000
campbell_rl_normal,tabular_rl,5009,0.0539,0.0574,0.0035,325.5528,0.0539,0.0000
campbell_rl_normal,tabular_rl,5010,0.0556,0.0522,-0.0034,323.0498,0.0556,0.0000
campbell_rl_normal,tabular_rl,5011,0.0592,0.0613,0.0021,328.4427,0.0592,0.0000
campbell_rl_normal,tabular_rl,5012,0.0532,0.0545,0.0013,295.7396,0.0532,0.0000
campbell_rl_normal,tabular_rl,5013,0.0550,0.0486,-0.0064,332.4909,0.0550,0.0000
campbell_rl_normal,tabular_rl,5014,0.0533,0.0577,0.0044,324.2439,0.0533,0.0000
campbell_rl_normal,tabular_rl,5015,0.0417,0.0394,-0.0023,336.7899,0.0417,0.0000
campbell_rl_normal,tabular_rl,5016,0.0605,0.0531,-0.0074,300.3416,0.0605,0.0000
campbell_rl_normal,tabular_rl,5017,0.0514,0.0589,0.0075,300.6061,0.0514,0.0000
campbell_rl_normal,tabular_rl,5018,0.0477,0.0446,-0.0031,296.3554,0.0477,0.0000
campbell_rl_normal,tabular_rl,5019,0.0570,0.0421,-0.0149,313.4115,0.0570,0.0000
campbell_rl_normal,tabular_rl,5020,0.0616,0.0593,-0.0022,293.3872,0.0616,0.0000
campbell_rl_normal,tabular_rl,5021,0.0576,0.0632,0.0056,291.5765,0.0576,0.0000
campbell_rl_normal,tabular_rl,5022,0.0518,0.0588,0.0070,307.3198,0.0518,0.0000
campbell_rl_normal,tabular_rl,5023,0.0633,0.0703,0.0070,293.1152,0.0633,0.0000
campbell_rl_normal,tabular_rl,5024,0.0600,0.0613,0.0013,293.8877,0.0600,0.0000
campbell_rl_normal,tabular_rl,5025,0.0589,0.0587,-0.0002,304.6324,0.0589,0.0000
campbell_rl_normal,tabular_rl,5026,0.0556,0.0686,0.0130,310.5570,0.0556,0.0000
campbell_rl_normal,tabular_rl,5027,0.0664,0.0614,-0.0050,304.5829,0.0664,0.0000
campbell_rl_normal,tabular_rl,5028,0.0610,0.0592,-0.0018,316.1753,0.0610,0.0000
campbell_rl_normal,tabular_rl,5029,0.0578,0.0523,-0.0055,317.2416,0.0578,0.0000
campbell_rl_normal,tabular_rl,5030,0.0496,0.0643,0.0147,317.4255,0.0496,0.0000
campbell_rl_normal,tabular_rl,5031,0.0513,0.0443,-0.0070,331.5390,0.0513,0.0000
campbell_rl_normal,tabular_rl,5032,0.0587,0.0564,-0.0023,328.1777,0.0587,0.0000
campbell_rl_normal,tabular_rl,5033,0.0670,0.0599,-0.0071,310.6760,0.0670,0.0000
campbell_rl_normal,tabular_rl,5034,0.0613,0.0518,-0.0095,315.7808,0.0613,0.0000
campbell_rl_normal,tabular_rl,5035,0.0516,0.0538,0.0022,343.7119,0.0516,0.0000
campbell_rl_normal,tabular_rl,5036,0.0508,0.0490,-0.0018,318.9040,0.0508,0.0000
campbell_rl_normal,tabular_rl,5037,0.0517,0.0635,0.0118,290.5625,0.0517,0.0000
campbell_rl_normal,tabular_rl,5038,0.0445,0.0433,-0.0012,316.7140,0.0445,0.0000
campbell_rl_normal,tabular_rl,5039,0.0615,0.0542,-0.0073,300.1129,0.0615,0.0000
campbell_rl_normal,tabular_rl,5040,0.0523,0.0545,0.0021,306.6811,0.0523,0.0000
campbell_rl_normal,tabular_rl,5041,0.0633,0.0620,-0.0012,298.5332,0.0633,0.0000
campbell_rl_normal,tabular_rl,5042,0.0590,0.0552,-0.0038,302.1422,0.0590,0.0000
campbell_rl_normal,tabular_rl,5043,0.0690,0.0631,-0.0059,299.4634,0.0690,0.0000
campbell_rl_normal,tabular_rl,5044,0.0662,0.0638,-0.0024,275.3723,0.0662,0.0000
campbell_rl_normal,tabular_rl,5045,0.0670,0.0740,0.0070,294.7637,0.0670,0.0000
campbell_rl_normal,tabular_rl,5046,0.0608,0.0620,0.0011,294.3142,0.0608,0.0000
campbell_rl_normal,tabular_rl,5047,0.0564,0.0448,-0.0116,334.2235,0.0564,0.0000
campbell_rl_normal,tabular_rl,5048,0.0551,0.0532,-0.0020,309.9706,0.0551,0.0000
campbell_rl_normal,tabular_rl,5049,0.0624,0.0561,-0.0063,311.3394,0.0624,0.0000
campbell_rl_normal,tabular_rl,5050,0.0591,0.0557,-0.0033,322.2449,0.0591,0.0000
campbell_rl_normal,tabular_rl,5051,0.0552,0.0494,-0.0059,339.5978,0.0552,0.0000
campbell_rl_normal,tabular_rl,5052,0.0655,0.0596,-0.0060,295.7505,0.0655,0.0000
campbell_rl_normal,tabular_rl,5053,0.0499,0.0555,0.0056,297.9048,0.0499,0.0000
campbell_rl_normal,tabular_rl,5054,0.0579,0.0611,0.0032,301.2145,0.0579,0.0000
campbell_rl_normal,tabular_rl,5055,0.0507,0.0492,-0.0015,333.2629,0.0507,0.0000
campbell_rl_normal,tabular_rl,5056,0.0450,0.0398,-0.0052,305.8081,0.0450,0.0000
campbell_rl_normal,tabular_rl,5057,0.0604,0.0542,-0.0062,303.0040,0.0604,0.0000
campbell_rl_normal,tabular_rl,5058,0.0573,0.0491,-0.0082,318.9306,0.0573,0.0000
campbell_rl_normal,tabular_rl,5059,0.0644,0.0706,0.0062,300.7726,0.0644,0.0000
campbell_rl_normal,tabular_rl,5060,0.0576,0.0553,-0.0023,320.6222,0.0576,0.0000
campbell_rl_normal,tabular_rl,5061,0.0569,0.0426,-0.0143,326.3633,0.0569,0.0000
campbell_rl_normal,tabular_rl,5062,0.0673,0.0606,-0.0066,297.3713,0.0673,0.0000
campbell_rl_normal,tabular_rl,5063,0.0558,0.0520,-0.0038,323.6879,0.0558,0.0000
campbell_rl_normal,tabular_rl,5064,0.0603,0.0541,-0.0062,278.7547,0.0603,0.0000
campbell_rl_normal,tabular_rl,5065,0.0579,0.0553,-0.0026,297.9263,0.0579,0.0000
campbell_rl_normal,tabular_rl,5066,0.0534,0.0624,0.0090,301.2203,0.0534,0.0000
campbell_rl_normal,tabular_rl,5067,0.0593,0.0555,-0.0037,294.1896,0.0593,0.0000
campbell_rl_normal,tabular_rl,5068,0.0522,0.0452,-0.0070,343.0452,0.0522,0.0000
campbell_rl_normal,tabular_rl,5069,0.0723,0.0741,0.0017,314.2371,0.0723,0.0000
campbell_rl_normal,tabular_rl,5070,0.0534,0.0560,0.0026,286.8962,0.0534,0.0000
campbell_rl_normal,tabular_rl,5071,0.0687,0.0869,0.0182,269.3632,0.0687,0.0000
campbell_rl_normal,tabular_rl,5072,0.0594,0.0584,-0.0011,300.8169,0.0594,0.0000
campbell_rl_normal,tabular_rl,5073,0.0624,0.0647,0.0022,290.2712,0.0624,0.0000
campbell_rl_normal,tabular_rl,5074,0.0627,0.0586,-0.0041,298.0974,0.0627,0.0000
campbell_rl_normal,tabular_rl,5075,0.0525,0.0557,0.0032,311.6439,0.0525,0.0000
campbell_rl_normal,tabular_rl,5076,0.0550,0.0637,0.0087,300.4454,0.0550,0.0000
campbell_rl_normal,tabular_rl,5077,0.0529,0.0547,0.0018,321.9429,0.0529,0.0000
campbell_rl_normal,tabular_rl,5078,0.0566,0.0654,0.0089,289.5938,0.0566,0.0000
campbell_rl_normal,tabular_rl,5079,0.0605,0.0504,-0.0100,326.5003,0.0605,0.0000
campbell_rl_normal,tabular_rl,5080,0.0613,0.0595,-0.0018,337.0302,0.0613,0.0000
campbell_rl_normal,tabular_rl,5081,0.0616,0.0537,-0.0079,310.5332,0.0616,0.0000
campbell_rl_normal,tabular_rl,5082,0.0504,0.0533,0.0030,310.5888,0.0504,0.0000
campbell_rl_normal,tabular_rl,5083,0.0575,0.0671,0.0097,284.0971,0.0575,0.0000
campbell_rl_normal,tabular_rl,5084,0.0598,0.0687,0.0090,313.8442,0.0598,0.0000
campbell_rl_normal,tabular_rl,5085,0.0624,0.0559,-0.0065,300.9803,0.0624,0.0000
campbell_rl_normal,tabular_rl,5086,0.0461,0.0511,0.0050,335.4413,0.0461,0.0000
campbell_rl_normal,tabular_rl,5087,0.0452,0.0447,-0.0006,323.5914,0.0452,0.0000
campbell_rl_normal,tabular_rl,5088,0.0575,0.0648,0.0073,308.2997,0.0575,0.0000
campbell_rl_normal,tabular_rl,5089,0.0504,0.0566,0.0062,309.6777,0.0504,0.0000
campbell_rl_normal,tabular_rl,5090,0.0537,0.0651,0.0115,301.7247,0.0537,0.0000
campbell_rl_normal,tabular_rl,5091,0.0545,0.0603,0.0057,309.9043,0.0545,0.0000
campbell_rl_normal,tabular_rl,5092,0.0636,0.0664,0.0029,312.0230,0.0636,0.0000
campbell_rl_normal,tabular_rl,5093,0.0608,0.0685,0.0077,296.6713,0.0608,0.0000
campbell_rl_normal,tabular_rl,5094,0.0605,0.0572,-0.0033,296.6406,0.0605,0.0000
campbell_rl_normal,tabular_rl,5095,0.0578,0.0636,0.0058,312.3107,0.0578,0.0000
campbell_rl_normal,tabular_rl,5096,0.0579,0.0581,0.0002,317.0551,0.0579,0.0000
campbell_rl_normal,tabular_rl,5097,0.0588,0.0638,0.0050,289.1112,0.0588,0.0000
campbell_rl_normal,tabular_rl,5098,0.0666,0.0644,-0.0022,307.9590,0.0666,0.0000
campbell_rl_normal,tabular_rl,5099,0.0671,0.0527,-0.0144,276.5521,0.0671,0.0000
campbell_rl_normal,tabular_rl,5100,0.0525,0.0518,-0.0007,310.9147,0.0525,0.0000
campbell_rl_normal,tabular_rl,5101,0.0618,0.0606,-0.0011,272.2173,0.0618,0.0000
campbell_rl_normal,tabular_rl,5102,0.0686,0.0656,-0.0030,276.4402,0.0686,0.0000
campbell_rl_normal,tabular_rl,5103,0.0568,0.0513,-0.0055,302.5841,0.0568,0.0000
campbell_rl_normal,tabular_rl,5104,0.0625,0.0734,0.0109,285.4419,0.0625,0.0000
campbell_rl_normal,tabular_rl,5105,0.0570,0.0597,0.0027,306.7088,0.0570,0.0000
campbell_rl_normal,tabular_rl,5106,0.0539,0.0490,-0.0049,312.7718,0.0539,0.0000
campbell_rl_normal,tabular_rl,5107,0.0501,0.0448,-0.0054,318.2425,0.0501,0.0000
campbell_rl_normal,tabular_rl,5108,0.0704,0.0650,-0.0054,293.4003,0.0704,0.0000
campbell_rl_normal,tabular_rl,5109,0.0654,0.0672,0.0018,290.3186,0.0654,0.0000
campbell_rl_normal,tabular_rl,5110,0.0643,0.0609,-0.0034,279.5197,0.0643,0.0000
campbell_rl_normal,tabular_rl,5111,0.0597,0.0677,0.0080,299.9384,0.0597,0.0000
campbell_rl_normal,tabular_rl,5112,0.0510,0.0541,0.0031,319.4400,0.0510,0.0000
campbell_rl_normal,tabular_rl,5113,0.0476,0.0449,-0.0027,308.3835,0.0476,0.0000
campbell_rl_normal,tabular_rl,5114,0.0612,0.0560,-0.0052,325.2831,0.0612,0.0000
campbell_rl_normal,tabular_rl,5115,0.0637,0.0721,0.0083,308.8493,0.0637,0.0000
campbell_rl_normal,tabular_rl,5116,0.0537,0.0471,-0.0065,309.6764,0.0537,0.0000
campbell_rl_normal,tabular_rl,5117,0.0663,0.0596,-0.0066,286.9726,0.0663,0.0000
campbell_rl_normal,tabular_rl,5118,0.0493,0.0477,-0.0016,325.6723,0.0493,0.0000
campbell_rl_normal,tabular_rl,5119,0.0595,0.0593,-0.0001,296.8617,0.0595,0.0000
campbell_rl_normal,tabular_rl,5120,0.0563,0.0644,0.0081,326.0629,0.0563,0.0000
campbell_rl_normal,tabular_rl,5121,0.0610,0.0611,0.0001,310.7876,0.0610,0.0000
campbell_rl_normal,tabular_rl,5122,0.0573,0.0450,-0.0124,316.5310,0.0573,0.0000
campbell_rl_normal,tabular_rl,5123,0.0517,0.0647,0.0130,317.2579,0.0517,0.0000
campbell_rl_normal,tabular_rl,5124,0.0524,0.0664,0.0140,308.3151,0.0524,0.0000
campbell_rl_normal,tabular_rl,5125,0.0658,0.0780,0.0122,294.5003,0.0658,0.0000
campbell_rl_normal,tabular_rl,5126,0.0663,0.0685,0.0021,307.9491,0.0663,0.0000
campbell_rl_normal,tabular_rl,5127,0.0572,0.0551,-0.0021,316.5197,0.0572,0.0000
campbell_rl_normal,tabular_rl,5128,0.0571,0.0552,-0.0019,338.7880,0.0571,0.0000
campbell_rl_normal,tabular_rl,5129,0.0599,0.0560,-0.0039,322.6922,0.0599,0.0000
campbell_rl_normal,tabular_rl,5130,0.0562,0.0618,0.0056,300.6040,0.0562,0.0000
campbell_rl_normal,tabular_rl,5131,0.0502,0.0480,-0.0022,314.3703,0.0502,0.0000
campbell_rl_normal,tabular_rl,5132,0.0547,0.0596,0.0048,303.2538,0.0547,0.0000
campbell_rl_normal,tabular_rl,5133,0.0445,0.0410,-0.0034,320.0344,0.0445,0.0000
campbell_rl_normal,tabular_rl,5134,0.0502,0.0385,-0.0116,326.8552,0.0502,0.0000
campbell_rl_normal,tabular_rl,5135,0.0580,0.0571,-0.0009,308.9806,0.0580,0.0000
campbell_rl_normal,tabular_rl,5136,0.0546,0.0520,-0.0027,315.7300,0.0546,0.0000
campbell_rl_normal,tabular_rl,5137,0.0555,0.0581,0.0026,309.0252,0.0555,0.0000
campbell_rl_normal,tabular_rl,5138,0.0588,0.0629,0.0041,295.9564,0.0588,0.0000
campbell_rl_normal,tabular_rl,5139,0.0539,0.0493,-0.0046,321.6168,0.0539,0.0000
campbell_rl_normal,tabular_rl,5140,0.0514,0.0481,-0.0032,333.3693,0.0514,0.0000
campbell_rl_normal,tabular_rl,5141,0.0577,0.0594,0.0018,323.0973,0.0577,0.0000
campbell_rl_normal,tabular_rl,5142,0.0497,0.0623,0.0126,293.5245,0.0497,0.0000
campbell_rl_normal,tabular_rl,5143,0.0598,0.0575,-0.0023,305.0339,0.0598,0.0000
campbell_rl_normal,tabular_rl,5144,0.0574,0.0570,-0.0004,302.5145,0.0574,0.0000
campbell_rl_normal,tabular_rl,5145,0.0563,0.0638,0.0075,292.2906,0.0563,0.0000
campbell_rl_normal,tabular_rl,5146,0.0534,0.0559,0.0025,311.6897,0.0534,0.0000
campbell_rl_normal,tabular_rl,5147,0.0509,0.0548,0.0039,314.3243,0.0509,0.0000
campbell_rl_normal,tabular_rl,5148,0.0528,0.0561,0.0032,296.3573,0.0528,0.0000
campbell_rl_normal,tabular_rl,5149,0.0602,0.0519,-0.0083,306.6150,0.0602,0.0000
campbell_rl_normal,tabular_rl,5150,0.0574,0.0640,0.0066,296.7819,0.0574,0.0000
campbell_rl_normal,tabular_rl,5151,0.0584,0.0569,-0.0015,306.9868,0.0584,0.0000
campbell_rl_normal,tabular_rl,5152,0.0618,0.0551,-0.0067,319.0282,0.0618,0.0000
campbell_rl_normal,tabular_rl,5153,0.0696,0.0737,0.0042,288.1287,0.0696,0.0000
campbell_rl_normal,tabular_rl,5154,0.0600,0.0548,-0.0052,276.9306,0.0600,0.0000
campbell_rl_normal,tabular_rl,5155,0.0527,0.0483,-0.0045,321.0016,0.0527,0.0000
campbell_rl_normal,tabular_rl,5156,0.0552,0.0582,0.0030,324.3124,0.0552,0.0000
campbell_rl_normal,tabular_rl,5157,0.0473,0.0538,0.0065,309.3123,0.0473,0.0000
campbell_rl_normal,tabular_rl,5158,0.0633,0.0663,0.0030,286.7104,0.0633,0.0000
campbell_rl_normal,tabular_rl,5159,0.0652,0.0548,-0.0105,321.6882,0.0652,0.0000
campbell_rl_normal,tabular_rl,5160,0.0563,0.0512,-0.0051,300.8402,0.0563,0.0000
campbell_rl_normal,tabular_rl,5161,0.0507,0.0360,-0.0146,330.8837,0.0507,0.0000
campbell_rl_normal,tabular_rl,5162,0.0626,0.0586,-0.0039,306.7768,0.0626,0.0000
campbell_rl_normal,tabular_rl,5163,0.0621,0.0682,0.0060,273.6897,0.0621,0.0000
campbell_rl_normal,tabular_rl,5164,0.0587,0.0571,-0.0016,312.7101,0.0587,0.0000
campbell_rl_normal,tabular_rl,5165,0.0515,0.0456,-0.0059,305.4060,0.0515,0.0000
campbell_rl_normal,tabular_rl,5166,0.0605,0.0556,-0.0050,297.2697,0.0605,0.0000
campbell_rl_normal,tabular_rl,5167,0.0536,0.0425,-0.0111,320.3981,0.0536,0.0000
campbell_rl_normal,tabular_rl,5168,0.0507,0.0474,-0.0032,307.3214,0.0507,0.0000
campbell_rl_normal,tabular_rl,5169,0.0479,0.0541,0.0061,335.5895,0.0479,0.0000
campbell_rl_normal,tabular_rl,5170,0.0593,0.0682,0.0088,289.2994,0.0593,0.0000
campbell_rl_normal,tabular_rl,5171,0.0553,0.0609,0.0055,327.0614,0.0553,0.0000
campbell_rl_normal,tabular_rl,5172,0.0665,0.0639,-0.0026,303.2134,0.0665,0.0000
campbell_rl_normal,tabular_rl,5173,0.0696,0.0589,-0.0107,304.7137,0.0696,0.0000
