policy,seed,avg_fee_bps,hedged_pnl,lp_vs_hold,lp_vs_hold_pct,fee_revenues,lvr,volume,arb_count,fundamental_count,final_external_price,final_pool_price
inventory_gap,5071,6.0474,0.3987,-3.3273,-0.1664,0.8616,0.4628,1335.3019,240,1440,1.118694,1.118254
inventory_gap,5072,6.0459,0.4074,-0.0266,-0.0013,0.8229,0.4154,1335.3747,227,1440,1.010340,1.009941
inventory_gap,5073,6.0457,0.4003,-0.0467,-0.0023,0.8204,0.4201,1341.0529,230,1440,1.013725,1.013323
inventory_gap,5074,6.0456,0.3856,-0.3328,-0.0166,0.8030,0.4173,1343.2545,248,1440,0.963846,0.963463
inventory_gap,5075,6.0446,0.4364,-1.2787,-0.0639,0.8359,0.3995,1313.4328,220,1440,1.072797,1.072368
inventory_gap,5076,6.0464,0.3938,-0.0015,-0.0001,0.8179,0.4241,1353.5753,237,1440,1.002513,1.002114
inventory_gap,5077,6.0442,0.4157,-0.2361,-0.0118,0.7941,0.3784,1342.6349,210,1440,0.969505,0.969119
inventory_gap,5078,6.0467,0.4024,-0.5746,-0.0287,0.8310,0.4286,1362.7910,233,1440,1.048520,1.048101
inventory_gap,5079,6.0441,0.4126,-0.0591,-0.0030,0.7979,0.3853,1325.1097,219,1440,0.984680,0.984292
inventory_gap,5080,6.0431,0.4168,-0.1246,-0.0062,0.7909,0.3740,1320.3655,208,1440,0.977794,0.977410
inventory_gap,5081,6.0459,0.3908,-0.1832,-0.0092,0.8022,0.4114,1354.4603,224,1440,0.973109,0.972721
inventory_gap,5082,6.0455,0.4010,-0.3083,-0.0154,0.8001,0.3992,1349.2307,234,1440,0.965192,0.964809
inventory_gap,5083,6.0465,0.3969,-0.0155,-0.0008,0.8269,0.4300,1349.1375,228,1440,1.007892,1.007490
inventory_gap,5084,6.0435,0.4171,-0.3450,-0.0173,0.7935,0.3764,1315.0657,199,1440,0.963193,0.962808
inventory_gap,5085,6.0452,0.4070,-0.0051,-0.0003,0.8104,0.4034,1345.9456,217,1440,0.995481,0.995089
inventory_gap,5086,6.0443,0.4220,-0.0005,-0.0000,0.7974,0.3754,1354.5062,201,1440,0.998493,0.998095
inventory_gap,5087,6.0440,0.4218,-0.2947,-0.0147,0.7889,0.3672,1343.3305,199,1440,0.965961,0.965585
inventory_gap,5088,6.0448,0.4254,-1.5220,-0.0761,0.8413,0.4159,1315.6772,232,1440,1.079549,1.079121
inventory_gap,5089,6.0449,0.4165,-0.0005,-0.0000,0.8063,0.3899,1343.6700,219,1440,0.998549,0.998153
inventory_gap,5090,6.0459,0.4207,-2.1210,-0.1060,0.8418,0.4211,1339.0833,229,1440,1.094230,1.093793
inventory_gap,5091,6.0455,0.4139,-0.0253,-0.0013,0.8178,0.4040,1336.8521,225,1440,1.010097,1.009693
inventory_gap,5092,6.0446,0.4061,-0.1596,-0.0080,0.8063,0.4002,1331.2392,224,1440,0.974891,0.974508
inventory_gap,5093,6.0455,0.4009,-0.0070,-0.0003,0.8146,0.4136,1334.7550,226,1440,0.994710,0.994316
inventory_gap,5094,6.0458,0.4105,-0.3208,-0.0160,0.8195,0.4090,1343.9405,221,1440,1.036146,1.035741
inventory_gap,5095,6.0447,0.4200,-1.0210,-0.0511,0.8281,0.4081,1315.7789,209,1440,1.064929,1.064503
inventory_gap,5096,6.0441,0.4175,-0.2457,-0.0123,0.8010,0.3836,1327.1646,222,1440,0.968893,0.968509
inventory_gap,5097,6.0452,0.4126,-0.0403,-0.0020,0.8125,0.3999,1334.3791,202,1440,1.012744,1.012350
inventory_gap,5098,6.0450,0.4069,-0.0517,-0.0026,0.8183,0.4113,1329.5020,225,1440,1.014440,1.014034
inventory_gap,5099,6.0464,0.3831,-0.4898,-0.0245,0.8045,0.4215,1362.3718,240,1440,0.956223,0.955841
inventory_gap,5100,6.0444,0.4263,-0.0586,-0.0029,0.8141,0.3878,1318.9617,220,1440,0.984744,0.984354
inventory_gap,5101,6.0464,0.3917,-0.0372,-0.0019,0.8158,0.4242,1342.0425,239,1440,0.987833,0.987440
inventory_gap,5102,6.0468,0.3936,-0.5888,-0.0294,0.8342,0.4406,1353.8003,240,1440,1.049120,1.048703
inventory_gap,5103,6.0452,0.4085,-0.0428,-0.0021,0.8039,0.3954,1350.2522,229,1440,0.986958,0.986572
inventory_gap,5104,6.0461,0.4084,-0.4361,-0.0218,0.8401,0.4317,1328.3165,229,1440,1.042206,1.041796
inventory_gap,5105,6.0452,0.4098,-0.2672,-0.0134,0.8184,0.4086,1346.2650,214,1440,1.032965,1.032562
inventory_gap,5106,6.0442,0.4290,-0.0001,-0.0000,0.8127,0.3838,1328.2282,208,1440,1.000608,1.000210
inventory_gap,5107,6.0448,0.4069,-0.7488,-0.0374,0.7899,0.3830,1350.8201,221,1440,0.946020,0.945646
inventory_gap,5108,6.0462,0.3942,-0.0688,-0.0034,0.8167,0.4225,1353.6605,233,1440,1.016659,1.016256
inventory_gap,5109,6.0459,0.4068,-1.2694,-0.0635,0.8370,0.4302,1333.5295,250,1440,1.072528,1.072102
inventory_gap,5110,6.0459,0.4024,-0.0789,-0.0039,0.8167,0.4143,1356.9526,236,1440,1.017848,1.017443
inventory_gap,5111,6.0456,0.4137,-0.8956,-0.0448,0.8316,0.4180,1329.2597,235,1440,1.060751,1.060327
inventory_gap,5112,6.0437,0.4299,-0.3772,-0.0189,0.8049,0.3750,1329.0321,205,1440,1.039222,1.038807
inventory_gap,5113,6.0450,0.4288,-0.0247,-0.0012,0.8224,0.3936,1336.4017,213,1440,1.009970,1.009570
inventory_gap,5114,6.0445,0.4201,-0.0570,-0.0028,0.8081,0.3880,1324.9081,214,1440,0.984953,0.984560
inventory_gap,5115,6.0451,0.4128,-1.3447,-0.0672,0.8282,0.4153,1332.0716,233,1440,1.074685,1.074260
inventory_gap,5116,6.0450,0.4119,-0.3293,-0.0165,0.7989,0.3870,1344.4313,211,1440,0.964035,0.963651
inventory_gap,5117,6.0469,0.3921,-0.0038,-0.0002,0.8314,0.4393,1358.0066,251,1440,1.003943,1.003544
inventory_gap,5118,6.0447,0.4134,-0.1591,-0.0080,0.8018,0.3885,1336.8891,213,1440,0.974926,0.974537
inventory_gap,5119,6.0452,0.4163,-0.5089,-0.0254,0.8234,0.4071,1338.7211,231,1440,1.045628,1.045214
inventory_gap,5120,6.0450,0.4124,-0.1722,-0.0086,0.8180,0.4057,1341.0349,223,1440,1.026422,1.026017
inventory_gap,5121,6.0450,0.4012,-0.0547,-0.0027,0.8094,0.4082,1336.3025,228,1440,0.985251,0.984858
inventory_gap,5122,6.0444,0.4226,-0.0556,-0.0028,0.8040,0.3814,1348.4039,225,1440,1.014980,1.014575
inventory_gap,5123,6.0454,0.4241,-1.0493,-0.0525,0.8344,0.4103,1331.4289,200,1440,1.065837,1.065416
inventory_gap,5124,6.0444,0.4214,-0.1513,-0.0076,0.8148,0.3934,1335.4471,212,1440,1.024755,1.024349
inventory_gap,5125,6.0455,0.4146,-2.6567,-0.1328,0.8394,0.4249,1325.8523,221,1440,1.105745,1.105303
inventory_gap,5126,6.0445,0.3959,-0.3914,-0.0196,0.8000,0.4041,1341.1744,229,1440,0.960821,0.960448
inventory_gap,5127,6.0437,0.4321,-0.0009,-0.0000,0.8128,0.3807,1315.5378,201,1440,0.998050,0.997651
inventory_gap,5128,6.0428,0.4200,-0.1607,-0.0080,0.7831,0.3632,1319.5548,209,1440,0.974808,0.974421
inventory_gap,5129,6.0436,0.4024,-1.0254,-0.0513,0.7820,0.3796,1341.4548,213,1440,0.936980,0.936607
inventory_gap,5130,6.0448,0.4069,-0.0757,-0.0038,0.8044,0.3975,1334.9612,240,1440,0.982667,0.982278
inventory_gap,5131,6.0448,0.4088,-1.1109,-0.0555,0.7948,0.3860,1344.5656,234,1440,0.934450,0.934076
inventory_gap,5132,6.0467,0.3962,-0.2224,-0.0111,0.8245,0.4283,1361.2857,235,1440,1.030052,1.029643
inventory_gap,5133,6.0450,0.4214,-0.0784,-0.0039,0.8132,0.3919,1331.1227,204,1440,0.982368,0.981979
inventory_gap,5134,6.0433,0.4266,-1.6534,-0.0827,0.7773,0.3506,1346.4224,187,1440,0.920329,0.919964
inventory_gap,5135,6.0454,0.4066,-0.0345,-0.0017,0.8109,0.4043,1345.5896,239,1440,1.011788,1.011396
inventory_gap,5136,6.0449,0.4167,-0.0039,-0.0002,0.8118,0.3951,1339.7008,217,1440,1.003998,1.003597
inventory_gap,5137,6.0446,0.4210,-0.0003,-0.0000,0.8150,0.3940,1332.2641,221,1440,0.998920,0.998524
inventory_gap,5138,6.0452,0.4081,-0.0053,-0.0003,0.8141,0.4060,1351.4594,222,1440,1.004641,1.004249
inventory_gap,5139,6.0436,0.4204,-0.4801,-0.0240,0.7883,0.3679,1334.0426,209,1440,0.956657,0.956286
inventory_gap,5140,6.0435,0.4196,-0.5013,-0.0251,0.7821,0.3624,1327.5767,196,1440,0.955722,0.955346
inventory_gap,5141,6.0442,0.4173,-0.0477,-0.0024,0.8061,0.3888,1329.7224,225,1440,1.013869,1.013474
inventory_gap,5142,6.0460,0.4225,-1.3728,-0.0686,0.8375,0.4150,1338.9694,224,1440,1.075476,1.075051
inventory_gap,5143,6.0440,0.4162,-0.0089,-0.0004,0.7963,0.3802,1334.4734,214,1440,1.005973,1.005582
inventory_gap,5144,6.0457,0.3999,-0.0127,-0.0006,0.8150,0.4151,1345.8260,241,1440,1.007153,1.006757
inventory_gap,5145,6.0453,0.4186,-0.1991,-0.0100,0.8298,0.4112,1327.3131,223,1440,1.028422,1.028011
inventory_gap,5146,6.0443,0.4174,-0.1532,-0.0077,0.8067,0.3893,1335.6345,219,1440,0.975398,0.975011
inventory_gap,5147,6.0440,0.4237,-0.0465,-0.0023,0.7981,0.3745,1337.5112,213,1440,0.986399,0.986008
inventory_gap,5148,6.0452,0.4060,-0.6290,-0.0315,0.8012,0.3952,1346.6691,219,1440,0.950467,0.950090
inventory_gap,5149,6.0450,0.3925,-2.1736,-0.1087,0.7806,0.3881,1360.3774,218,1440,0.908929,0.908567
inventory_gap,5150,6.0457,0.3974,-0.0069,-0.0003,0.8107,0.4134,1361.8933,233,1440,0.994745,0.994347
inventory_gap,5151,6.0440,0.4108,-1.9990,-0.1000,0.7871,0.3763,1326.0320,213,1440,0.912577,0.912216
inventory_gap,5152,6.0440,0.4204,-0.0018,-0.0001,0.8029,0.3825,1329.0108,227,1440,1.002689,1.002295
inventory_gap,5153,6.0464,0.3961,-0.6124,-0.0306,0.8421,0.4460,1335.5330,253,1440,1.050109,1.049692
inventory_gap,5154,6.0457,0.4093,-0.0365,-0.0018,0.8162,0.4069,1345.0330,218,1440,0.987941,0.987554
inventory_gap,5155,6.0436,0.4329,-0.0108,-0.0005,0.8069,0.3740,1312.8179,193,1440,1.006596,1.006195
inventory_gap,5156,6.0437,0.4274,-0.0201,-0.0010,0.7993,0.3718,1330.4506,210,1440,0.991039,0.990654
inventory_gap,5157,6.0450,0.4374,-0.4719,-0.0236,0.8341,0.3967,1324.0917,217,1440,1.043921,1.043510
inventory_gap,5158,6.0456,0.4079,-0.6865,-0.0343,0.8306,0.4226,1334.7442,228,1440,1.053090,1.052672
inventory_gap,5159,6.0438,0.4080,-0.9645,-0.0482,0.7883,0.3803,1333.9925,208,1440,0.938851,0.938478
inventory_gap,5160,6.0446,0.4271,-0.2225,-0.0111,0.8292,0.4021,1327.0285,222,1440,1.030056,1.029648
inventory_gap,5161,6.0434,0.4234,-0.9010,-0.0451,0.7798,0.3564,1328.5111,207,1440,0.940866,0.940492
inventory_gap,5162,6.0449,0.4069,-0.0231,-0.0012,0.8171,0.4102,1332.9569,218,1440,1.009637,1.009247
inventory_gap,5163,6.0468,0.4084,-0.4061,-0.0203,0.8382,0.4298,1357.6565,230,1440,1.040713,1.040303
inventory_gap,5164,6.0459,0.4052,-0.1036,-0.0052,0.8222,0.4170,1353.2120,240,1440,1.020462,1.020056
inventory_gap,5165,6.0448,0.4256,-0.0880,-0.0044,0.8054,0.3798,1339.2310,210,1440,0.981323,0.980931
inventory_gap,5166,6.0456,0.4101,-0.1840,-0.0092,0.8295,0.4194,1338.3905,230,1440,1.027320,1.026911
inventory_gap,5167,6.0444,0.4296,-0.0234,-0.0012,0.8139,0.3843,1318.9110,209,1440,1.009700,1.009305
inventory_gap,5168,6.0444,0.4152,-1.0070,-0.0504,0.7915,0.3763,1333.9181,215,1440,0.937538,0.937164
inventory_gap,5169,6.0439,0.4187,-0.1328,-0.0066,0.7989,0.3802,1326.1849,213,1440,0.977085,0.976700
inventory_gap,5170,6.0461,0.4091,-0.9616,-0.0481,0.8364,0.4273,1341.6284,246,1440,1.062983,1.062560
inventory_gap,5171,6.0446,0.4039,-0.2781,-0.0139,0.7931,0.3892,1347.5420,218,1440,0.966924,0.966538
inventory_gap,5172,6.0449,0.3957,-0.0857,-0.0043,0.8050,0.4093,1338.6656,223,1440,0.981571,0.981187
inventory_gap,5173,6.0452,0.4024,-0.0003,-0.0000,0.8133,0.4109,1331.0579,228,1440,0.998905,0.998507
inventory_gap,5174,6.0449,0.4048,-0.0116,-0.0006,0.8067,0.4018,1342.6722,227,1440,1.006837,1.006440
inventory_gap,5175,6.0445,0.4037,-0.3959,-0.0198,0.7906,0.3870,1350.2990,217,1440,0.960601,0.960225
inventory_gap,5176,6.0464,0.3950,-0.0029,-0.0001,0.8132,0.4182,1366.4653,233,1440,0.996595,0.996200
inventory_gap,5177,6.0437,0.4217,-0.1185,-0.0059,0.8061,0.3843,1326.9444,223,1440,0.978346,0.977958
inventory_gap,5178,6.0446,0.4170,-0.0250,-0.0012,0.8025,0.3855,1335.8719,206,1440,1.010033,1.009629
inventory_gap,5179,6.0455,0.4132,-0.0315,-0.0016,0.8205,0.4073,1343.3495,229,1440,1.011272,1.010869
inventory_gap,5180,6.0450,0.4096,-0.0627,-0.0031,0.8151,0.4055,1334.2694,219,1440,1.015900,1.015494
inventory_gap,5181,6.0463,0.3993,-0.7615,-0.0381,0.8262,0.4269,1359.8713,248,1440,1.055952,1.055539
inventory_gap,5182,6.0439,0.4180,-0.1276,-0.0064,0.7907,0.3728,1348.9440,207,1440,0.977531,0.977141
inventory_gap,5183,6.0439,0.4186,-0.1968,-0.0098,0.8011,0.3826,1318.5410,213,1440,0.972137,0.971748
inventory_gap,5184,6.0446,0.3983,-1.4962,-0.0748,0.7744,0.3761,1358.0815,224,1440,0.924133,0.923767
inventory_gap,5185,6.0449,0.4131,-0.0082,-0.0004,0.8107,0.3976,1347.2842,220,1440,0.994276,0.993882
inventory_gap,5186,6.0444,0.4252,-0.3061,-0.0153,0.8208,0.3956,1321.6567,211,1440,1.035300,1.034894
inventory_gap,5187,6.0439,0.4066,-0.6545,-0.0327,0.7801,0.3735,1332.5280,201,1440,0.949486,0.949109
inventory_gap,5188,6.0434,0.4137,-0.1119,-0.0056,0.7875,0.3738,1334.8160,206,1440,0.978954,0.978569
inventory_gap,5189,6.0469,0.3870,-0.2140,-0.0107,0.8329,0.4460,1350.2329,264,1440,1.029476,1.029067
inventory_gap,5190,6.0441,0.4160,-0.2423,-0.0121,0.7970,0.3811,1324.4246,206,1440,0.969109,0.968730
inventory_gap,5191,6.0450,0.4085,-0.0045,-0.0002,0.8119,0.4034,1330.8851,235,1440,0.995720,0.995322
inventory_gap,5192,6.0451,0.4214,-0.2196,-0.0110,0.8234,0.4020,1330.6485,225,1440,1.029858,1.029455
inventory_gap,5193,6.0445,0.3949,-0.9918,-0.0496,0.7871,0.3921,1340.3392,214,1440,0.938006,0.937633
inventory_gap,5194,6.0439,0.4245,-0.1944,-0.0097,0.7906,0.3661,1349.6288,204,1440,0.972305,0.971920
inventory_gap,5195,6.0437,0.4316,-0.0050,-0.0002,0.8113,0.3797,1323.6162,204,1440,1.004491,1.004096
inventory_gap,5196,6.0432,0.4128,-1.3579,-0.0679,0.7768,0.3640,1330.1523,206,1440,0.927659,0.927300
inventory_gap,5197,6.0444,0.4131,-0.0581,-0.0029,0.8023,0.3891,1338.2781,206,1440,0.984810,0.984418
inventory_gap,5198,6.0454,0.4072,-0.5175,-0.0259,0.8230,0.4157,1327.4078,215,1440,1.046018,1.045600
inventory_gap,5199,6.0443,0.4223,0.0000,0.0000,0.8013,0.3790,1341.3651,219,1440,0.999840,0.999445
inventory_gap,5200,6.0442,0.4159,-0.8263,-0.0413,0.7968,0.3809,1321.8337,213,1440,0.943333,0.942963
inventory_gap,5201,6.0433,0.4232,-0.0075,-0.0004,0.8014,0.3782,1310.0985,200,1440,0.994501,0.994107
inventory_gap,5202,6.0455,0.4039,-0.0024,-0.0001,0.8108,0.4069,1338.6468,218,1440,1.003129,1.002732
inventory_gap,5203,6.0440,0.4034,-0.1585,-0.0079,0.7934,0.3899,1332.1650,226,1440,0.974974,0.974588
inventory_gap,5204,6.0447,0.4112,-0.0089,-0.0004,0.8038,0.3926,1328.0914,212,1440,0.994026,0.993629
inventory_gap,5205,6.0449,0.4188,-0.0010,-0.0000,0.8147,0.3959,1324.2879,218,1440,1.002030,1.001635
inventory_gap,5206,6.0450,0.4168,-0.3252,-0.0163,0.8238,0.4070,1327.4627,221,1440,1.036392,1.035979
inventory_gap,5207,6.0442,0.4160,-0.0123,-0.0006,0.8079,0.3919,1325.5712,216,1440,1.007039,1.006640
inventory_gap,5208,6.0441,0.4171,-0.3175,-0.0159,0.7949,0.3778,1330.2568,206,1440,0.964679,0.964294
inventory_gap,5209,6.0443,0.4227,-0.0668,-0.0033,0.8127,0.3900,1326.9881,216,1440,1.016414,1.016008
inventory_gap,5210,6.0440,0.4093,-0.0348,-0.0017,0.7995,0.3902,1335.0146,215,1440,1.011841,1.011440
inventory_gap,5211,6.0463,0.4005,-0.0640,-0.0032,0.8216,0.4211,1350.3409,227,1440,1.016072,1.015667
inventory_gap,5212,6.0441,0.4182,-0.1432,-0.0072,0.7989,0.3807,1339.0927,214,1440,0.976210,0.975831
inventory_gap,5213,6.0440,0.4109,-0.0041,-0.0002,0.8032,0.3923,1322.8325,216,1440,0.995940,0.995545
inventory_gap,5214,6.0454,0.4079,-0.1947,-0.0097,0.8242,0.4163,1327.0550,217,1440,1.028102,1.027696
inventory_gap,5215,6.0450,0.4101,-0.4679,-0.0234,0.8218,0.4116,1335.4131,232,1440,1.043734,1.043320
inventory_gap,5216,6.0442,0.4066,-0.3916,-0.0196,0.7953,0.3887,1339.1631,199,1440,0.960811,0.960430
inventory_gap,5217,6.0468,0.3936,-0.2663,-0.0133,0.8374,0.4439,1341.5190,229,1440,1.032905,1.032498
inventory_gap,5218,6.0455,0.4090,-0.2099,-0.0105,0.8195,0.4106,1333.7785,213,1440,1.029186,1.028781
inventory_gap,5219,6.0452,0.4233,-0.0490,-0.0025,0.8229,0.3996,1334.0022,224,1440,1.014061,1.013661
inventory_gap,5220,6.0475,0.3823,-0.5608,-0.0280,0.8400,0.4577,1357.1230,269,1440,1.047923,1.047508
inventory_gap,5221,6.0463,0.4132,-0.7964,-0.0398,0.8523,0.4391,1322.5689,239,1440,1.057239,1.056823
inventory_gap,5222,6.0446,0.4088,-0.1060,-0.0053,0.7992,0.3905,1337.8072,230,1440,0.979510,0.979124
inventory_gap,5223,6.0456,0.4072,-0.0811,-0.0041,0.8167,0.4095,1351.9487,230,1440,1.018100,1.017700
inventory_gap,5224,6.0456,0.4084,-1.2701,-0.0635,0.8425,0.4340,1328.3014,233,1440,1.072548,1.072126
inventory_gap,5225,6.0453,0.4119,-0.2771,-0.0139,0.8241,0.4122,1331.3483,218,1440,1.033572,1.033159
inventory_gap,5226,6.0449,0.4012,-0.9323,-0.0466,0.7942,0.3930,1345.9091,218,1440,0.939865,0.939490
inventory_gap,5227,6.0446,0.4097,-0.0588,-0.0029,0.8177,0.4079,1327.6559,223,1440,1.015405,1.015008
inventory_gap,5228,6.0458,0.4076,-1.1387,-0.0569,0.8390,0.4314,1330.7540,238,1440,1.068630,1.068205
inventory_gap,5229,6.0457,0.3995,-0.0172,-0.0009,0.8164,0.4169,1346.8978,232,1440,1.008324,1.007921
inventory_gap,5230,6.0440,0.4121,-0.0793,-0.0040,0.7975,0.3854,1329.8717,228,1440,0.982263,0.981870
inventory_gap,5231,6.0452,0.4068,-0.0032,-0.0002,0.8104,0.4036,1338.2588,221,1440,1.003586,1.003189
inventory_gap,5232,6.0459,0.4094,-0.0000,-0.0000,0.8152,0.4058,1349.4595,229,1440,1.000498,1.000098
inventory_gap,5233,6.0460,0.3939,-0.0006,-0.0000,0.8142,0.4204,1356.2225,232,1440,1.001643,1.001250
inventory_gap,5234,6.0451,0.3913,-0.0623,-0.0031,0.8005,0.4092,1349.8770,225,1440,0.984271,0.983890
inventory_gap,5235,6.0460,0.3943,-0.1648,-0.0082,0.8281,0.4338,1345.5590,256,1440,1.025840,1.025434
inventory_gap,5236,6.0449,0.3983,-0.3084,-0.0154,0.7956,0.3973,1340.5553,208,1440,0.965184,0.964798
inventory_gap,5237,6.0429,0.4244,-1.0829,-0.0541,0.7838,0.3594,1331.1640,201,1440,0.935267,0.934894
inventory_gap,5238,6.0438,0.4133,-0.6122,-0.0306,0.7917,0.3784,1337.6714,209,1440,0.951126,0.950748
inventory_gap,5239,6.0437,0.4127,-1.6764,-0.0838,0.7749,0.3621,1338.2604,207,1440,0.919789,0.919422
inventory_gap,5240,6.0442,0.4011,-0.4771,-0.0239,0.7882,0.3871,1336.2303,225,1440,0.956788,0.956410
inventory_gap,5241,6.0449,0.4084,-0.0783,-0.0039,0.8172,0.4088,1318.3946,230,1440,1.017776,1.017376
inventory_gap,5242,6.0455,0.4224,-0.6505,-0.0325,0.8254,0.4029,1335.3628,231,1440,1.051661,1.051243
inventory_gap,5243,6.0447,0.4079,-0.2763,-0.0138,0.7952,0.3873,1347.5923,203,1440,0.967030,0.966651
inventory_gap,5244,6.0451,0.4019,-0.1262,-0.0063,0.8044,0.4025,1350.6829,232,1440,0.977655,0.977264
inventory_gap,5245,6.0458,0.4056,-0.3580,-0.0179,0.8322,0.4266,1334.3083,238,1440,1.038202,1.037792
inventory_gap,5246,6.0454,0.3896,-1.1646,-0.0582,0.7785,0.3890,1380.3855,220,1440,0.932911,0.932542
inventory_gap,5247,6.0449,0.4165,-0.0181,-0.0009,0.8092,0.3927,1342.0595,222,1440,1.008527,1.008128
inventory_gap,5248,6.0439,0.4037,-1.2725,-0.0636,0.7829,0.3792,1338.6148,221,1440,0.929928,0.929557
inventory_gap,5249,6.0459,0.3984,-0.0498,-0.0025,0.8205,0.4221,1340.2142,239,1440,1.014172,1.013771
inventory_gap,5250,6.0447,0.4240,-0.5653,-0.0283,0.8225,0.3985,1326.6139,220,1440,1.048120,1.047705
inventory_gap,5251,6.0447,0.4149,-1.0786,-0.0539,0.8229,0.4080,1333.9817,221,1440,1.066765,1.066342
inventory_gap,5252,6.0442,0.4196,-0.4193,-0.0210,0.8195,0.3999,1306.4246,212,1440,1.041374,1.040961
inventory_gap,5253,6.0444,0.4063,-0.4675,-0.0234,0.7859,0.3796,1346.7911,213,1440,0.957220,0.956843
inventory_gap,5254,6.0462,0.4062,-0.0452,-0.0023,0.8255,0.4194,1350.1688,227,1440,1.013496,1.013095
inventory_gap,5255,6.0430,0.4262,-0.0526,-0.0026,0.7947,0.3685,1314.1743,197,1440,0.985540,0.985152
inventory_gap,5256,6.0455,0.4174,-1.1846,-0.0592,0.8365,0.4191,1324.7063,228,1440,1.070021,1.069601
inventory_gap,5257,6.0457,0.4056,-0.3457,-0.0173,0.8135,0.4079,1353.2786,223,1440,1.037535,1.037134
inventory_gap,5258,6.0443,0.4095,-0.1455,-0.0073,0.8068,0.3973,1328.0847,211,1440,0.976017,0.975634
inventory_gap,5259,6.0450,0.4186,-0.0404,-0.0020,0.8168,0.3982,1334.7180,233,1440,1.012765,1.012360
inventory_gap,5260,6.0457,0.4040,-0.2972,-0.0149,0.8291,0.4251,1333.7098,232,1440,1.034781,1.034376
inventory_gap,5261,6.0441,0.4174,-0.1102,-0.0055,0.8144,0.3970,1323.2512,217,1440,1.021110,1.020702
inventory_gap,5262,6.0452,0.4106,-0.0140,-0.0007,0.8046,0.3939,1349.1249,211,1440,0.992507,0.992115
inventory_gap,5263,6.0443,0.4178,-0.0008,-0.0000,0.8045,0.3867,1328.2765,207,1440,0.998212,0.997816
inventory_gap,5264,6.0443,0.4172,-0.0773,-0.0039,0.7942,0.3770,1347.9211,216,1440,0.982489,0.982100
inventory_gap,5265,6.0440,0.4110,-1.0993,-0.0550,0.7779,0.3669,1328.0046,198,1440,0.934786,0.934420
inventory_gap,5266,6.0457,0.4039,-0.1613,-0.0081,0.8225,0.4187,1354.4513,240,1440,1.025566,1.025159
inventory_gap,5267,6.0452,0.3987,-0.4763,-0.0238,0.8022,0.4036,1335.7423,230,1440,0.956827,0.956450
inventory_gap,5268,6.0461,0.4052,-0.1689,-0.0084,0.8310,0.4259,1338.2234,240,1440,1.026168,1.025765
inventory_gap,5269,6.0473,0.3879,-0.1301,-0.0065,0.8375,0.4495,1367.6123,226,1440,1.022945,1.022559
inventory_gap,5270,6.0463,0.4086,-0.9923,-0.0496,0.8396,0.4309,1334.9255,246,1440,1.063996,1.063574
inventory_gap,5271,6.0451,0.4063,-0.0094,-0.0005,0.8105,0.4043,1346.0191,233,1440,1.006147,1.005757
inventory_gap,5272,6.0455,0.4083,-0.0018,-0.0001,0.8117,0.4034,1338.2838,217,1440,1.002686,1.002290
inventory_gap,5273,6.0444,0.4315,-0.5132,-0.0257,0.8168,0.3853,1326.7309,220,1440,1.045823,1.045407
inventory_gap,5274,6.0469,0.4056,-1.4551,-0.0728,0.8462,0.4406,1344.0767,233,1440,1.077748,1.077321
inventory_gap,5275,6.0421,0.4291,-0.1223,-0.0061,0.7756,0.3465,1315.7733,194,1440,0.978004,0.977613
inventory_gap,5276,6.0439,0.4209,-0.0015,-0.0001,0.8043,0.3835,1316.3552,214,1440,0.997523,0.997134
inventory_gap,5277,6.0442,0.3975,-0.9405,-0.0470,0.7723,0.3749,1357.0200,217,1440,0.939605,0.939236
inventory_gap,5278,6.0448,0.3987,-0.1167,-0.0058,0.8096,0.4108,1333.3238,209,1440,1.021725,1.021325
inventory_gap,5279,6.0440,0.4243,-0.1231,-0.0062,0.7960,0.3717,1336.3963,201,1440,0.977925,0.977536
inventory_gap,5280,6.0446,0.4179,-0.2923,-0.0146,0.8234,0.4055,1314.2493,215,1440,1.034486,1.034075
inventory_gap,5281,6.0445,0.4151,-0.1262,-0.0063,0.8000,0.3849,1340.5032,202,1440,0.977654,0.977265
inventory_gap,5282,6.0439,0.4152,-0.3064,-0.0153,0.8013,0.3861,1316.7026,214,1440,0.965293,0.964913
inventory_gap,5283,6.0439,0.4130,-0.3042,-0.0152,0.7923,0.3792,1331.4859,202,1440,0.965419,0.965036
inventory_gap,5284,6.0446,0.4067,-0.0000,-0.0000,0.8058,0.3991,1323.1541,217,1440,0.999438,0.999043
inventory_gap,5285,6.0457,0.4164,-0.7434,-0.0372,0.8336,0.4172,1336.2628,225,1440,1.055276,1.054857
inventory_gap,5286,6.0447,0.4246,-1.1473,-0.0574,0.8331,0.4084,1319.2021,217,1440,1.068891,1.068468
inventory_gap,5287,6.0453,0.4151,-0.5123,-0.0256,0.8174,0.4024,1346.4727,229,1440,1.045784,1.045367
inventory_gap,5288,6.0445,0.4127,-0.2600,-0.0130,0.8031,0.3904,1335.2212,219,1440,0.968011,0.967624
inventory_gap,5289,6.0449,0.4074,-0.1420,-0.0071,0.8158,0.4084,1335.4403,218,1440,1.023979,1.023573
inventory_gap,5290,6.0453,0.4020,-0.0689,-0.0034,0.8145,0.4124,1326.7334,230,1440,0.983465,0.983077
