latency,arb_prob,policy,seed,avg_fee_bps,fee_std_bps,fee_max_bps,hedged_pnl,fee_revenue,fee_revenue_arb,fee_revenue_fund,lvr,fundamental_volume,arb_volume,volume,fundamental_count,arb_count,arb_opportunities,mean_abs_gap_bps,final_external_price
E5_none,1,fixed_6bps,5144,6.0000,0.0000,6.0000,0.3980,0.8131,0.0358,0.7773,0.4151,1295.9631,59.7939,1355.7571,1440,243,1440,9.1460,1.007153
E5_none,1,fixed_6bps,5145,6.0000,0.0000,6.0000,0.4167,0.8280,0.0351,0.7929,0.4113,1280.4210,56.7180,1337.1390,1440,224,1440,9.0752,1.028422
E5_none,1,fixed_6bps,5146,6.0000,0.0000,6.0000,0.4158,0.8050,0.0327,0.7724,0.3892,1290.7355,54.5986,1345.3341,1440,221,1440,8.8763,0.975398
E5_none,1,fixed_6bps,5147,6.0000,0.0000,6.0000,0.4221,0.7966,0.0302,0.7664,0.3745,1296.2420,51.0348,1347.2767,1440,216,1440,8.8013,0.986399
E5_none,1,fixed_6bps,5148,6.0000,0.0000,6.0000,0.4042,0.7994,0.0327,0.7667,0.3952,1300.9806,55.4530,1356.4337,1440,221,1440,9.0411,0.950467
E5_none,1,fixed_6bps,5149,6.0000,0.0000,6.0000,0.3909,0.7787,0.0328,0.7459,0.3878,1312.4043,57.6811,1370.0853,1440,221,1440,8.9992,0.908929
E5_none,1,fixed_6bps,5150,6.0000,0.0000,6.0000,0.3955,0.8089,0.0373,0.7716,0.4134,1308.6815,63.3447,1372.0263,1440,238,1440,9.1494,0.994745
E5_none,1,fixed_6bps,5151,6.0000,0.0000,6.0000,0.4093,0.7854,0.0311,0.7543,0.3761,1282.7985,52.6578,1335.4563,1440,216,1440,8.7992,0.912577
E5_none,1,fixed_6bps,5152,6.0000,0.0000,6.0000,0.4188,0.8013,0.0326,0.7687,0.3824,1284.2683,54.5532,1338.8215,1440,230,1440,8.8089,1.002689
E5_none,1,fixed_6bps,5153,6.0000,0.0000,6.0000,0.3940,0.8401,0.0421,0.7979,0.4461,1278.1586,67.4694,1345.6279,1440,256,1440,9.2987,1.050109
E5_none,1,fixed_6bps,5154,6.0000,0.0000,6.0000,0.4075,0.8143,0.0345,0.7798,0.4068,1297.5150,57.3751,1354.8901,1440,219,1440,9.1546,0.987941
E5_none,1,fixed_6bps,5155,6.0000,0.0000,6.0000,0.4314,0.8054,0.0286,0.7768,0.3740,1275.4543,46.9270,1322.3814,1440,197,1440,8.7276,1.006596
E5_none,1,fixed_6bps,5156,6.0000,0.0000,6.0000,0.4259,0.7978,0.0299,0.7679,0.3718,1289.9484,50.2282,1340.1767,1440,214,1440,8.7475,0.991039
E5_none,1,fixed_6bps,5157,6.0000,0.0000,6.0000,0.4357,0.8325,0.0309,0.8015,0.3968,1284.2732,49.6142,1333.8874,1440,220,1440,9.0151,1.043921
E5_none,1,fixed_6bps,5158,6.0000,0.0000,6.0000,0.4060,0.8287,0.0376,0.7910,0.4227,1283.5869,61.1568,1344.7436,1440,232,1440,9.1256,1.053090
E5_none,1,fixed_6bps,5159,6.0000,0.0000,6.0000,0.4064,0.7866,0.0326,0.7540,0.3802,1288.0572,55.5361,1343.5933,1440,207,1440,8.7717,0.938851
E5_none,1,fixed_6bps,5160,6.0000,0.0000,6.0000,0.4254,0.8274,0.0344,0.7931,0.4021,1281.0785,55.7343,1336.8128,1440,222,1440,8.9237,1.030056
E5_none,1,fixed_6bps,5161,6.0000,0.0000,6.0000,0.4221,0.7783,0.0270,0.7513,0.3562,1291.4169,46.5550,1337.9718,1440,210,1440,8.6865,0.940866
E5_none,1,fixed_6bps,5162,6.0000,0.0000,6.0000,0.4050,0.8153,0.0367,0.7786,0.4103,1282.2634,60.5124,1342.7758,1440,221,1440,8.9901,1.009637
E5_none,1,fixed_6bps,5163,6.0000,0.0000,6.0000,0.4063,0.8363,0.0382,0.7981,0.4300,1305.3990,62.4670,1367.8660,1440,231,1440,9.3633,1.040713
E5_none,1,fixed_6bps,5164,6.0000,0.0000,6.0000,0.4033,0.8203,0.0355,0.7848,0.4170,1304.1998,59.0327,1363.2325,1440,244,1440,9.1982,1.020462
E5_none,1,fixed_6bps,5165,6.0000,0.0000,6.0000,0.4240,0.8039,0.0285,0.7754,0.3799,1301.2467,47.8776,1349.1243,1440,218,1440,8.9655,0.981323
E5_none,1,fixed_6bps,5166,6.0000,0.0000,6.0000,0.4082,0.8276,0.0374,0.7902,0.4194,1287.4423,60.9246,1348.3669,1440,235,1440,9.1362,1.027320
E5_none,1,fixed_6bps,5167,6.0000,0.0000,6.0000,0.4280,0.8123,0.0292,0.7831,0.3842,1280.8252,47.7381,1328.5633,1440,217,1440,8.8942,1.009700
E5_none,1,fixed_6bps,5168,6.0000,0.0000,6.0000,0.4136,0.7898,0.0294,0.7604,0.3762,1293.5424,49.9887,1343.5311,1440,217,1440,8.8916,0.937538
E5_none,1,fixed_6bps,5169,6.0000,0.0000,6.0000,0.4171,0.7973,0.0312,0.7661,0.3802,1283.5914,52.3268,1335.9182,1440,216,1440,8.7969,0.977085
E5_none,1,fixed_6bps,5170,6.0000,0.0000,6.0000,0.4069,0.8344,0.0377,0.7967,0.4275,1290.5507,61.1341,1351.6847,1440,250,1440,9.2287,1.062983
E5_none,1,fixed_6bps,5171,6.0000,0.0000,6.0000,0.4022,0.7914,0.0318,0.7596,0.3892,1302.9116,54.5078,1357.4194,1440,223,1440,8.9223,0.966924
E5_none,1,fixed_6bps,5172,6.0000,0.0000,6.0000,0.3939,0.8030,0.0382,0.7648,0.4091,1284.1896,64.1542,1348.3438,1440,226,1440,8.9936,0.981571
E5_none,1,fixed_6bps,5173,6.0000,0.0000,6.0000,0.4005,0.8114,0.0375,0.7739,0.4109,1278.8312,61.9991,1340.8303,1440,230,1440,9.0506,0.998905
E5_none,1,fixed_6bps,5174,6.0000,0.0000,6.0000,0.4031,0.8048,0.0354,0.7695,0.4018,1293.0479,59.4625,1352.5104,1440,228,1440,8.9831,1.006837
E5_none,1,fixed_6bps,5175,6.0000,0.0000,6.0000,0.4020,0.7889,0.0319,0.7570,0.3869,1305.0027,55.1322,1360.1349,1440,222,1440,8.9138,0.960601
E5_none,1,fixed_6bps,5176,6.0000,0.0000,6.0000,0.3930,0.8112,0.0362,0.7750,0.4182,1315.0581,61.5125,1376.5706,1440,238,1440,9.2891,0.996595
E5_none,1,fixed_6bps,5177,6.0000,0.0000,6.0000,0.4201,0.8044,0.0331,0.7713,0.3844,1281.5157,55.1090,1336.6247,1440,226,1440,8.7619,0.978346
E5_none,1,fixed_6bps,5178,6.0000,0.0000,6.0000,0.4153,0.8008,0.0315,0.7694,0.3855,1292.8230,52.9293,1345.7523,1440,209,1440,8.9263,1.010033
E5_none,1,fixed_6bps,5179,6.0000,0.0000,6.0000,0.4113,0.8187,0.0337,0.7850,0.4073,1297.5225,55.7387,1353.2612,1440,235,1440,9.1155,1.011272
E5_none,1,fixed_6bps,5180,6.0000,0.0000,6.0000,0.4078,0.8133,0.0366,0.7767,0.4056,1283.7243,60.4949,1344.2192,1440,223,1440,9.0078,1.015900
E5_none,1,fixed_6bps,5181,6.0000,0.0000,6.0000,0.3973,0.8243,0.0368,0.7876,0.4270,1308.8834,61.2896,1370.1730,1440,254,1440,9.2775,1.055952
E5_none,1,fixed_6bps,5182,6.0000,0.0000,6.0000,0.4164,0.7891,0.0307,0.7584,0.3726,1305.7690,52.8267,1358.5957,1440,210,1440,8.7929,0.977531
E5_none,1,fixed_6bps,5183,6.0000,0.0000,6.0000,0.4169,0.7995,0.0322,0.7673,0.3826,1274.6057,53.5756,1328.1812,1440,216,1440,8.7988,0.972137
E5_none,1,fixed_6bps,5184,6.0000,0.0000,6.0000,0.3966,0.7727,0.0303,0.7423,0.3760,1314.1430,53.7506,1367.8936,1440,229,1440,8.9371,0.924133
E5_none,1,fixed_6bps,5185,6.0000,0.0000,6.0000,0.4114,0.8090,0.0329,0.7760,0.3976,1301.7841,55.3611,1357.1452,1440,226,1440,8.9902,0.994276
E5_none,1,fixed_6bps,5186,6.0000,0.0000,6.0000,0.4234,0.8191,0.0329,0.7862,0.3957,1277.8902,53.5884,1331.4786,1440,214,1440,8.8976,1.035300
E5_none,1,fixed_6bps,5187,6.0000,0.0000,6.0000,0.4051,0.7784,0.0312,0.7472,0.3733,1288.2005,53.9196,1342.1201,1440,207,1440,8.7882,0.949486
E5_none,1,fixed_6bps,5188,6.0000,0.0000,6.0000,0.4122,0.7860,0.0312,0.7548,0.3738,1291.1918,53.4462,1344.6380,1440,216,1440,8.6981,0.978954
E5_none,1,fixed_6bps,5189,6.0000,0.0000,6.0000,0.3848,0.8309,0.0409,0.7900,0.4460,1293.4812,66.9417,1360.4230,1440,269,1440,9.3869,1.029476
E5_none,1,fixed_6bps,5190,6.0000,0.0000,6.0000,0.4144,0.7953,0.0308,0.7645,0.3810,1282.2844,51.7007,1333.9851,1440,210,1440,8.8367,0.969109
E5_none,1,fixed_6bps,5191,6.0000,0.0000,6.0000,0.4068,0.8101,0.0353,0.7748,0.4033,1282.2967,58.3923,1340.6890,1440,238,1440,9.0106,0.995720
E5_none,1,fixed_6bps,5192,6.0000,0.0000,6.0000,0.4195,0.8217,0.0338,0.7879,0.4021,1285.3638,55.1342,1340.4980,1440,227,1440,9.0209,1.029858
E5_none,1,fixed_6bps,5193,6.0000,0.0000,6.0000,0.3933,0.7853,0.0345,0.7508,0.3920,1290.9280,59.2026,1350.1306,1440,218,1440,8.9032,0.938006
E5_none,1,fixed_6bps,5194,6.0000,0.0000,6.0000,0.4230,0.7891,0.0288,0.7603,0.3661,1309.8490,49.5945,1359.4436,1440,209,1440,8.7843,0.972305
E5_none,1,fixed_6bps,5195,6.0000,0.0000,6.0000,0.4301,0.8098,0.0304,0.7794,0.3797,1283.1568,50.2078,1333.3645,1440,205,1440,8.7593,1.004491
E5_none,1,fixed_6bps,5196,6.0000,0.0000,6.0000,0.4113,0.7752,0.0299,0.7453,0.3639,1287.9302,51.7077,1339.6379,1440,210,1440,8.6399,0.927659
E5_none,1,fixed_6bps,5197,6.0000,0.0000,6.0000,0.4114,0.8005,0.0339,0.7666,0.3891,1290.9022,57.1152,1348.0174,1440,209,1440,8.8828,0.984810
E5_none,1,fixed_6bps,5198,6.0000,0.0000,6.0000,0.4053,0.8211,0.0356,0.7855,0.4159,1279.3754,58.0014,1337.3768,1440,218,1440,9.0881,1.046018
E5_none,1,fixed_6bps,5199,6.0000,0.0000,6.0000,0.4207,0.7996,0.0307,0.7688,0.3789,1299.1285,51.8984,1351.0270,1440,225,1440,8.8639,0.999840
E5_none,1,fixed_6bps,5200,6.0000,0.0000,6.0000,0.4143,0.7951,0.0307,0.7644,0.3808,1279.9447,51.3936,1331.3383,1440,220,1440,8.8586,0.943333
E5_none,1,fixed_6bps,5201,6.0000,0.0000,6.0000,0.4215,0.7998,0.0317,0.7681,0.3783,1267.3785,52.3123,1319.6909,1440,201,1440,8.6659,0.994501
E5_none,1,fixed_6bps,5202,6.0000,0.0000,6.0000,0.4020,0.8089,0.0337,0.7752,0.4069,1292.2206,56.2845,1348.5051,1440,226,1440,9.1064,1.003129
E5_none,1,fixed_6bps,5203,6.0000,0.0000,6.0000,0.4017,0.7916,0.0346,0.7570,0.3899,1283.1201,58.7668,1341.8869,1440,229,1440,8.8026,0.974974
E5_none,1,fixed_6bps,5204,6.0000,0.0000,6.0000,0.4093,0.8021,0.0320,0.7701,0.3927,1284.5335,53.3921,1337.9256,1440,216,1440,8.9549,0.994026
E5_none,1,fixed_6bps,5205,6.0000,0.0000,6.0000,0.4171,0.8130,0.0333,0.7796,0.3958,1279.2855,54.7459,1334.0314,1440,223,1440,8.9880,1.002030
E5_none,1,fixed_6bps,5206,6.0000,0.0000,6.0000,0.4150,0.8221,0.0336,0.7886,0.4071,1282.7109,54.7928,1337.5037,1440,223,1440,9.0192,1.036392
E5_none,1,fixed_6bps,5207,6.0000,0.0000,6.0000,0.4143,0.8062,0.0342,0.7719,0.3918,1278.5937,56.6862,1335.2799,1440,222,1440,8.8395,1.007039
E5_none,1,fixed_6bps,5208,6.0000,0.0000,6.0000,0.4155,0.7932,0.0309,0.7623,0.3777,1287.5921,52.2313,1339.8234,1440,208,1440,8.8261,0.964679
E5_none,1,fixed_6bps,5209,6.0000,0.0000,6.0000,0.4210,0.8110,0.0323,0.7787,0.3900,1283.3650,53.3545,1336.7195,1440,219,1440,8.8693,1.016414
E5_none,1,fixed_6bps,5210,6.0000,0.0000,6.0000,0.4077,0.7978,0.0356,0.7623,0.3901,1284.8811,59.9598,1344.8409,1440,219,1440,8.8139,1.011841
E5_none,1,fixed_6bps,5211,6.0000,0.0000,6.0000,0.3985,0.8196,0.0359,0.7837,0.4211,1300.6989,59.6695,1360.3683,1440,231,1440,9.2748,1.016072
E5_none,1,fixed_6bps,5212,6.0000,0.0000,6.0000,0.4166,0.7972,0.0308,0.7664,0.3806,1296.5089,52.3122,1348.8210,1440,218,1440,8.8284,0.976210
E5_none,1,fixed_6bps,5213,6.0000,0.0000,6.0000,0.4091,0.8014,0.0350,0.7665,0.3923,1274.2999,58.1952,1332.4951,1440,218,1440,8.8110,0.995940
E5_none,1,fixed_6bps,5214,6.0000,0.0000,6.0000,0.4060,0.8224,0.0371,0.7853,0.4164,1276.6436,60.3444,1336.9879,1440,218,1440,9.0944,1.028102
E5_none,1,fixed_6bps,5215,6.0000,0.0000,6.0000,0.4083,0.8200,0.0368,0.7832,0.4118,1284.9041,60.5824,1345.4864,1440,237,1440,9.0124,1.043734
E5_none,1,fixed_6bps,5216,6.0000,0.0000,6.0000,0.4049,0.7936,0.0332,0.7604,0.3887,1292.3697,56.5431,1348.9128,1440,201,1440,8.8428,0.960811
E5_none,1,fixed_6bps,5217,6.0000,0.0000,6.0000,0.3914,0.8353,0.0417,0.7937,0.4439,1284.0671,67.4953,1351.5625,1440,232,1440,9.3721,1.032905
E5_none,1,fixed_6bps,5218,6.0000,0.0000,6.0000,0.4071,0.8177,0.0359,0.7818,0.4106,1284.5854,59.1292,1343.7146,1440,219,1440,9.1072,1.029186
E5_none,1,fixed_6bps,5219,6.0000,0.0000,6.0000,0.4217,0.8212,0.0321,0.7892,0.3996,1291.3629,52.6282,1343.9911,1440,227,1440,9.0550,1.014061
E5_none,1,fixed_6bps,5220,6.0000,0.0000,6.0000,0.3800,0.8379,0.0434,0.7945,0.4579,1296.5441,70.9297,1367.4738,1440,273,1440,9.5061,1.047923
E5_none,1,fixed_6bps,5221,6.0000,0.0000,6.0000,0.4111,0.8503,0.0402,0.8101,0.4392,1269.3870,63.1242,1332.5112,1440,243,1440,9.2762,1.057239
E5_none,1,fixed_6bps,5222,6.0000,0.0000,6.0000,0.4070,0.7974,0.0319,0.7655,0.3904,1293.5888,53.9017,1347.4905,1440,230,1440,8.9275,0.979510
E5_none,1,fixed_6bps,5223,6.0000,0.0000,6.0000,0.4054,0.8149,0.0354,0.7795,0.4095,1302.7469,59.1942,1361.9411,1440,233,1440,9.1272,1.018100
E5_none,1,fixed_6bps,5224,6.0000,0.0000,6.0000,0.4063,0.8406,0.0394,0.8012,0.4343,1275.6335,62.7710,1338.4045,1440,238,1440,9.1256,1.072548
E5_none,1,fixed_6bps,5225,6.0000,0.0000,6.0000,0.4100,0.8222,0.0363,0.7859,0.4122,1281.8201,59.2643,1341.0843,1440,219,1440,9.0604,1.033572
E5_none,1,fixed_6bps,5226,6.0000,0.0000,6.0000,0.3995,0.7923,0.0329,0.7594,0.3928,1299.2805,56.3152,1355.5957,1440,221,1440,8.9935,0.939865
E5_none,1,fixed_6bps,5227,6.0000,0.0000,6.0000,0.4078,0.8158,0.0374,0.7784,0.4080,1275.9675,61.4118,1337.3793,1440,225,1440,8.9385,1.015405
E5_none,1,fixed_6bps,5228,6.0000,0.0000,6.0000,0.4055,0.8371,0.0390,0.7981,0.4316,1278.1944,62.6174,1340.8118,1440,240,1440,9.1778,1.068630
E5_none,1,fixed_6bps,5229,6.0000,0.0000,6.0000,0.3975,0.8145,0.0359,0.7786,0.4170,1297.1664,59.7985,1356.9649,1440,237,1440,9.1452,1.008324
E5_none,1,fixed_6bps,5230,6.0000,0.0000,6.0000,0.4105,0.7958,0.0331,0.7626,0.3853,1283.7491,55.7981,1339.5472,1440,229,1440,8.8032,0.982263
E5_none,1,fixed_6bps,5231,6.0000,0.0000,6.0000,0.4049,0.8086,0.0350,0.7735,0.4037,1289.6892,58.4809,1348.1702,1440,222,1440,9.0563,1.003586
E5_none,1,fixed_6bps,5232,6.0000,0.0000,6.0000,0.4076,0.8134,0.0340,0.7794,0.4058,1302.5254,56.8716,1359.3970,1440,234,1440,9.1966,1.000498
E5_none,1,fixed_6bps,5233,6.0000,0.0000,6.0000,0.3919,0.8123,0.0368,0.7755,0.4204,1304.4574,61.8726,1366.3300,1440,239,1440,9.2178,1.001643
E5_none,1,fixed_6bps,5234,6.0000,0.0000,6.0000,0.3895,0.7986,0.0380,0.7606,0.4091,1294.9983,64.7073,1359.7055,1440,232,1440,9.0290,0.984271
E5_none,1,fixed_6bps,5235,6.0000,0.0000,6.0000,0.3922,0.8261,0.0409,0.7852,0.4339,1288.3611,67.2285,1355.5896,1440,256,1440,9.2110,1.025840
E5_none,1,fixed_6bps,5236,6.0000,0.0000,6.0000,0.3965,0.7938,0.0343,0.7594,0.3973,1291.8763,58.4726,1350.3489,1440,212,1440,8.9947,0.965184
E5_none,1,fixed_6bps,5237,6.0000,0.0000,6.0000,0.4230,0.7823,0.0284,0.7539,0.3593,1291.9292,48.7515,1340.6807,1440,204,1440,8.5951,0.935267
E5_none,1,fixed_6bps,5238,6.0000,0.0000,6.0000,0.4118,0.7901,0.0325,0.7576,0.3783,1291.9430,55.4762,1347.4192,1440,216,1440,8.7616,0.951126
E5_none,1,fixed_6bps,5239,6.0000,0.0000,6.0000,0.4114,0.7733,0.0283,0.7450,0.3619,1298.4640,49.3724,1347.8364,1440,208,1440,8.7504,0.919789
E5_none,1,fixed_6bps,5240,6.0000,0.0000,6.0000,0.3994,0.7864,0.0337,0.7527,0.3870,1288.1215,57.8297,1345.9512,1440,226,1440,8.8541,0.956788
E5_none,1,fixed_6bps,5241,6.0000,0.0000,6.0000,0.4065,0.8153,0.0373,0.7780,0.4089,1267.3255,60.8660,1328.1915,1440,233,1440,8.9831,1.017776
E5_none,1,fixed_6bps,5242,6.0000,0.0000,6.0000,0.4206,0.8237,0.0322,0.7915,0.4031,1292.7442,52.6159,1345.3601,1440,235,1440,9.1027,1.051661
E5_none,1,fixed_6bps,5243,6.0000,0.0000,6.0000,0.4062,0.7935,0.0315,0.7621,0.3873,1303.7988,53.6445,1357.4433,1440,205,1440,8.9594,0.967030
E5_none,1,fixed_6bps,5244,6.0000,0.0000,6.0000,0.4002,0.8026,0.0344,0.7682,0.4024,1302.1886,58.3577,1360.5464,1440,234,1440,9.0341,0.977655
E5_none,1,fixed_6bps,5245,6.0000,0.0000,6.0000,0.4036,0.8303,0.0387,0.7916,0.4267,1281.5692,62.7471,1344.3162,1440,240,1440,9.1736,1.038202
E5_none,1,fixed_6bps,5246,6.0000,0.0000,6.0000,0.3879,0.7766,0.0319,0.7447,0.3887,1333.0656,57.2138,1390.2793,1440,224,1440,9.0936,0.932911
E5_none,1,fixed_6bps,5247,6.0000,0.0000,6.0000,0.4147,0.8075,0.0324,0.7751,0.3928,1297.7215,54.2114,1351.9329,1440,231,1440,8.9841,1.008527
E5_none,1,fixed_6bps,5248,6.0000,0.0000,6.0000,0.4021,0.7812,0.0319,0.7493,0.3791,1293.0701,55.1630,1348.2330,1440,222,1440,8.7833,0.929928
E5_none,1,fixed_6bps,5249,6.0000,0.0000,6.0000,0.3965,0.8185,0.0366,0.7819,0.4220,1289.6857,60.4253,1350.1110,1440,241,1440,9.1807,1.014172
E5_none,1,fixed_6bps,5250,6.0000,0.0000,6.0000,0.4222,0.8209,0.0337,0.7872,0.3986,1281.7146,54.9092,1336.6238,1440,220,1440,8.9595,1.048120
E5_none,1,fixed_6bps,5251,6.0000,0.0000,6.0000,0.4130,0.8212,0.0364,0.7848,0.4082,1284.4969,59.5450,1344.0419,1440,224,1440,8.9553,1.066765
E5_none,1,fixed_6bps,5252,6.0000,0.0000,6.0000,0.4179,0.8179,0.0352,0.7826,0.4000,1259.4585,56.7840,1316.2424,1440,214,1440,8.8476,1.041374
E5_none,1,fixed_6bps,5253,6.0000,0.0000,6.0000,0.4047,0.7842,0.0300,0.7542,0.3795,1304.5538,51.9832,1356.5370,1440,217,1440,8.8945,0.957220
E5_none,1,fixed_6bps,5254,6.0000,0.0000,6.0000,0.4042,0.8236,0.0352,0.7884,0.4194,1301.9355,58.2285,1360.1639,1440,229,1440,9.2557,1.013496
E5_none,1,fixed_6bps,5255,6.0000,0.0000,6.0000,0.4246,0.7931,0.0312,0.7619,0.3685,1271.6616,52.0436,1323.7053,1440,198,1440,8.6079,0.985540
E5_none,1,fixed_6bps,5256,6.0000,0.0000,6.0000,0.4154,0.8347,0.0366,0.7981,0.4193,1276.1641,58.5158,1334.6799,1440,230,1440,9.1066,1.070021
E5_none,1,fixed_6bps,5257,6.0000,0.0000,6.0000,0.4037,0.8117,0.0344,0.7772,0.4079,1305.4112,57.8760,1363.2872,1440,231,1440,9.1409,1.037535
E5_none,1,fixed_6bps,5258,6.0000,0.0000,6.0000,0.4078,0.8051,0.0347,0.7704,0.3973,1280.0672,57.7849,1337.8521,1440,213,1440,8.8780,0.976017
E5_none,1,fixed_6bps,5259,6.0000,0.0000,6.0000,0.4168,0.8152,0.0327,0.7825,0.3984,1290.7467,53.9579,1344.7046,1440,244,1440,9.0048,1.012765
E5_none,1,fixed_6bps,5260,6.0000,0.0000,6.0000,0.4020,0.8271,0.0393,0.7878,0.4251,1279.6687,63.9759,1343.6446,1440,234,1440,9.1557,1.034781
E5_none,1,fixed_6bps,5261,6.0000,0.0000,6.0000,0.4156,0.8126,0.0355,0.7772,0.3970,1274.6996,58.2926,1332.9922,1440,220,1440,8.8249,1.021110
E5_none,1,fixed_6bps,5262,6.0000,0.0000,6.0000,0.4089,0.8028,0.0330,0.7699,0.3939,1303.1902,55.9021,1359.0923,1440,214,1440,9.0474,0.992507
E5_none,1,fixed_6bps,5263,6.0000,0.0000,6.0000,0.4160,0.8028,0.0325,0.7703,0.3868,1283.7846,54.2286,1338.0132,1440,213,1440,8.8756,0.998212
E5_none,1,fixed_6bps,5264,6.0000,0.0000,6.0000,0.4156,0.7926,0.0297,0.7629,0.3770,1306.8031,50.9469,1357.7501,1440,218,1440,8.8723,0.982489
E5_none,1,fixed_6bps,5265,6.0000,0.0000,6.0000,0.4094,0.7762,0.0291,0.7470,0.3668,1287.1879,50.2862,1337.4741,1440,199,1440,8.8092,0.934786
E5_none,1,fixed_6bps,5266,6.0000,0.0000,6.0000,0.4021,0.8207,0.0370,0.7836,0.4186,1302.8565,61.6573,1364.5138,1440,245,1440,9.1502,1.025566
E5_none,1,fixed_6bps,5267,6.0000,0.0000,6.0000,0.3969,0.8003,0.0356,0.7647,0.4035,1285.5107,59.9314,1345.4421,1440,234,1440,9.0453,0.956827
E5_none,1,fixed_6bps,5268,6.0000,0.0000,6.0000,0.4032,0.8291,0.0376,0.7915,0.4258,1287.0288,61.1328,1348.1616,1440,242,1440,9.2243,1.026168
E5_none,1,fixed_6bps,5269,6.0000,0.0000,6.0000,0.3857,0.8353,0.0404,0.7949,0.4497,1311.0233,66.8211,1377.8444,1440,231,1440,9.4786,1.022945
E5_none,1,fixed_6bps,5270,6.0000,0.0000,6.0000,0.4065,0.8377,0.0381,0.7997,0.4312,1283.9406,61.2038,1345.1444,1440,252,1440,9.2762,1.063996
E5_none,1,fixed_6bps,5271,6.0000,0.0000,6.0000,0.4043,0.8087,0.0344,0.7743,0.4043,1298.2629,57.6601,1355.9230,1440,238,1440,9.0246,1.006147
E5_none,1,fixed_6bps,5272,6.0000,0.0000,6.0000,0.4064,0.8099,0.0342,0.7757,0.4034,1291.2009,56.9504,1348.1513,1440,222,1440,9.1109,1.002686
E5_none,1,fixed_6bps,5273,6.0000,0.0000,6.0000,0.4298,0.8153,0.0307,0.7846,0.3854,1286.2618,50.3631,1336.6249,1440,225,1440,8.8851,1.045823
E5_none,1,fixed_6bps,5274,6.0000,0.0000,6.0000,0.4034,0.8442,0.0387,0.8055,0.4408,1291.9561,62.3255,1354.2816,1440,244,1440,9.3879,1.077748
E5_none,1,fixed_6bps,5275,6.0000,0.0000,6.0000,0.4277,0.7742,0.0275,0.7466,0.3465,1278.0107,47.1443,1325.1550,1440,198,1440,8.4283,0.978004
E5_none,1,fixed_6bps,5276,6.0000,0.0000,6.0000,0.4192,0.8026,0.0329,0.7697,0.3834,1271.3995,54.5139,1325.9134,1440,216,1440,8.7919,0.997523
E5_none,1,fixed_6bps,5277,6.0000,0.0000,6.0000,0.3958,0.7707,0.0319,0.7388,0.3749,1310.3127,56.5924,1366.9052,1440,223,1440,8.8413,0.939605
E5_none,1,fixed_6bps,5278,6.0000,0.0000,6.0000,0.3967,0.8077,0.0381,0.7697,0.4110,1279.8794,63.3902,1343.2696,1440,213,1440,8.9710,1.021725
E5_none,1,fixed_6bps,5279,6.0000,0.0000,6.0000,0.4228,0.7945,0.0295,0.7650,0.3717,1296.1248,50.0589,1346.1837,1440,207,1440,8.8068,0.977925
E5_none,1,fixed_6bps,5280,6.0000,0.0000,6.0000,0.4161,0.8217,0.0355,0.7862,0.4055,1266.8035,57.2704,1324.0739,1440,218,1440,8.9266,1.034486
E5_none,1,fixed_6bps,5281,6.0000,0.0000,6.0000,0.4134,0.7983,0.0326,0.7657,0.3849,1295.0276,55.2900,1350.3176,1440,203,1440,8.9188,0.977654
E5_none,1,fixed_6bps,5282,6.0000,0.0000,6.0000,0.4135,0.7997,0.0321,0.7676,0.3861,1273.0095,53.3154,1326.3249,1440,220,1440,8.7849,0.965293
E5_none,1,fixed_6bps,5283,6.0000,0.0000,6.0000,0.4114,0.7906,0.0309,0.7597,0.3792,1288.6752,52.4666,1341.1419,1440,208,1440,8.7870,0.965419
E5_none,1,fixed_6bps,5284,6.0000,0.0000,6.0000,0.4049,0.8039,0.0353,0.7686,0.3990,1274.2976,58.4661,1332.7637,1440,219,1440,8.9304,0.999438
E5_none,1,fixed_6bps,5285,6.0000,0.0000,6.0000,0.4144,0.8318,0.0358,0.7959,0.4173,1288.2324,58.0714,1346.3038,1440,232,1440,9.1523,1.055276
E5_none,1,fixed_6bps,5286,6.0000,0.0000,6.0000,0.4229,0.8314,0.0359,0.7955,0.4085,1271.7382,57.4073,1329.1455,1440,218,1440,8.9483,1.068891
E5_none,1,fixed_6bps,5287,6.0000,0.0000,6.0000,0.4133,0.8157,0.0325,0.7832,0.4024,1302.5626,54.0052,1356.5678,1440,233,1440,9.0621,1.045784
E5_none,1,fixed_6bps,5288,6.0000,0.0000,6.0000,0.4110,0.8014,0.0329,0.7685,0.3904,1289.7632,55.2690,1345.0322,1440,223,1440,8.9115,0.968011
E5_none,1,fixed_6bps,5289,6.0000,0.0000,6.0000,0.4055,0.8140,0.0360,0.7780,0.4085,1285.7494,59.6537,1345.4031,1440,223,1440,8.9907,1.023979
E5_none,1,fixed_6bps,5290,6.0000,0.0000,6.0000,0.4002,0.8126,0.0357,0.7769,0.4124,1277.8099,58.7377,1336.5476,1440,237,1440,9.0625,0.983465
E5_none,1,fixed_6bps,5291,6.0000,0.0000,6.0000,0.4016,0.7995,0.0343,0.7653,0.3979,1294.2077,58.0232,1352.2310,1440,213,1440,9.0048,0.973490
E5_none,1,fixed_6bps,5292,6.0000,0.0000,6.0000,0.4178,0.7899,0.0315,0.7584,0.3721,1279.9703,53.2187,1333.1890,1440,224,1440,8.6363,0.970767
