scenario,policy,seed,avg_fee_bps,hedged_pnl,lp_vs_hold,fee_revenue,lvr,volume,arb_count,fundamental_count,final_external_price,final_pool_price,normal_hedged_pnl,toxic_hedged_pnl,normal_steps,toxic_steps
campbell_rl_normal,fixed_10bps,5355,10.0000,0.2001,-0.1157,0.5936,0.3934,585.6512,89,1440,1.021630,1.021630,0.2001,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5356,10.0000,0.2048,-0.1507,0.5772,0.3723,577.2889,78,1440,1.024701,1.024701,0.2048,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5357,10.0000,0.2020,-0.2421,0.6068,0.4048,614.5340,90,1440,0.969121,0.969121,0.2020,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5358,10.0000,0.2069,-0.0849,0.6056,0.3987,608.3949,78,1440,0.981652,0.981652,0.2069,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5359,10.0000,0.1974,-1.1287,0.5942,0.3968,621.2433,87,1440,0.933937,0.933937,0.1974,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5360,10.0000,0.1985,-0.0145,0.6110,0.4125,603.0451,92,1440,0.992397,0.992397,0.1985,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5361,10.0000,0.2150,-0.6394,0.6012,0.3861,587.3283,71,1440,1.051211,1.051211,0.2150,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5362,10.0000,0.2093,-0.0452,0.6169,0.4076,610.3402,87,1440,1.013498,1.013498,0.2093,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5363,10.0000,0.2146,-0.0250,0.6069,0.3923,606.3971,70,1440,1.010033,1.010033,0.2146,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5364,10.0000,0.1975,-0.8323,0.5837,0.3863,603.7720,87,1440,0.943132,0.943132,0.1975,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5365,10.0000,0.2086,-0.4506,0.5723,0.3637,586.6925,67,1440,0.957995,0.957995,0.2086,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5366,10.0000,0.2142,-0.4886,0.5986,0.3844,577.5454,80,1440,1.044697,1.044697,0.2142,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5367,10.0000,0.2027,-0.9279,0.6091,0.4064,594.0828,91,1440,1.061852,1.061852,0.2027,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5368,10.0000,0.2102,-0.5668,0.6212,0.4110,611.5021,85,1440,1.048184,1.048184,0.2102,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5369,10.0000,0.2059,-0.1944,0.6062,0.4003,597.7565,84,1440,1.028079,1.028079,0.2059,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5370,10.0000,0.1938,-0.3851,0.6248,0.4310,627.5897,109,1440,0.961136,0.961136,0.1938,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5371,10.0000,0.2078,-0.0031,0.5922,0.3844,591.5744,72,1440,1.003544,1.003544,0.2078,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5372,10.0000,0.2059,-0.0631,0.5998,0.3939,603.4111,80,1440,0.984178,0.984178,0.2059,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5373,10.0000,0.2042,-0.1165,0.6034,0.3991,609.3019,85,1440,0.978529,0.978529,0.2042,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5374,10.0000,0.2083,-0.0255,0.6038,0.3955,623.4783,76,1440,0.989932,0.989932,0.2083,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5375,10.0000,0.2109,-0.0122,0.5912,0.3803,598.0265,73,1440,0.993032,0.993032,0.2109,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5376,10.0000,0.2117,-0.0675,0.5995,0.3878,590.2399,76,1440,0.983636,0.983636,0.2117,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5377,10.0000,0.2154,-0.0979,0.5780,0.3626,584.5540,59,1440,0.980308,0.980308,0.2154,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5378,10.0000,0.2060,-0.0322,0.6212,0.4152,621.7789,91,1440,1.011380,1.011380,0.2060,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5379,10.0000,0.2003,-0.2332,0.6025,0.4022,607.2294,89,1440,0.969692,0.969692,0.2003,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5380,10.0000,0.2035,-0.0499,0.6245,0.4210,619.7607,93,1440,0.985922,0.985922,0.2035,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5381,10.0000,0.2023,-0.4425,0.6027,0.4004,590.8321,84,1440,1.042512,1.042512,0.2023,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5382,10.0000,0.2112,-0.0089,0.6068,0.3956,608.3458,70,1440,1.005976,1.005976,0.2112,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5383,10.0000,0.2060,-0.9669,0.6040,0.3980,616.3895,75,1440,0.938776,0.938776,0.2060,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5384,10.0000,0.2039,-0.0396,0.6125,0.4086,603.1367,77,1440,1.012620,1.012620,0.2039,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5385,10.0000,0.2104,-0.0447,0.6076,0.3972,621.3192,83,1440,0.986679,0.986679,0.2104,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5386,10.0000,0.2064,-0.0655,0.6000,0.3935,587.6357,86,1440,1.016255,1.016255,0.2064,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5387,10.0000,0.2057,-0.3955,0.6161,0.4103,608.5019,92,1440,1.040168,1.040168,0.2057,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5388,10.0000,0.2010,-0.0103,0.6074,0.4064,603.9504,90,1440,0.993589,0.993589,0.2010,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5389,10.0000,0.2035,-0.6578,0.6308,0.4272,613.7967,95,1440,1.051954,1.051954,0.2035,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5390,10.0000,0.2048,-0.4350,0.5880,0.3832,603.9338,80,1440,0.958722,0.958722,0.2048,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5391,10.0000,0.2010,-0.0071,0.6198,0.4188,608.2596,93,1440,1.005337,1.005337,0.2010,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5392,10.0000,0.2137,-0.4079,0.6167,0.4030,599.7953,71,1440,1.040799,1.040799,0.2137,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5393,10.0000,0.2036,-0.0087,0.6128,0.4092,614.1410,86,1440,1.005906,1.005906,0.2036,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5394,10.0000,0.2087,-0.0293,0.6132,0.4046,614.6361,90,1440,1.010848,1.010848,0.2087,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5395,10.0000,0.2039,-0.4461,0.6036,0.3997,614.3629,84,1440,0.958206,0.958206,0.2039,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5396,10.0000,0.2068,-0.1944,0.5908,0.3840,608.2190,74,1440,0.972310,0.972310,0.2068,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5397,10.0000,0.2051,-0.1695,0.6394,0.4343,615.9680,98,1440,1.026205,1.026205,0.2051,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5398,10.0000,0.2064,-0.0184,0.6130,0.4066,609.0038,88,1440,0.991429,0.991429,0.2064,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5399,10.0000,0.1932,-0.7837,0.5946,0.4013,613.9270,98,1440,0.944793,0.944793,0.1932,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5400,10.0000,0.2073,-0.3485,0.5952,0.3879,585.1362,85,1440,1.037683,1.037683,0.2073,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5401,10.0000,0.2028,-0.0004,0.6205,0.4176,622.1533,88,1440,0.998705,0.998705,0.2028,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5402,10.0000,0.2141,-1.0253,0.6236,0.4095,611.2842,82,1440,1.065066,1.065066,0.2141,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5403,10.0000,0.2047,-1.8310,0.6027,0.3980,635.5322,87,1440,0.916251,0.916251,0.2047,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5404,10.0000,0.2137,-0.4527,0.6151,0.4013,600.1376,85,1440,1.043006,1.043006,0.2137,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5405,10.0000,0.2104,-0.1599,0.6319,0.4215,615.1780,80,1440,1.025447,1.025447,0.2104,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5406,10.0000,0.2105,-0.0874,0.6065,0.3960,607.2834,75,1440,0.981388,0.981388,0.2105,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5407,10.0000,0.2047,-0.5881,0.5966,0.3919,602.2702,79,1440,0.952085,0.952085,0.2047,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5408,10.0000,0.2136,-0.2063,0.6143,0.4007,600.9786,71,1440,1.028929,1.028929,0.2136,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5409,10.0000,0.2068,-0.0294,0.5979,0.3912,606.3806,74,1440,0.989181,0.989181,0.2068,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5410,10.0000,0.1990,-2.0939,0.5940,0.3950,615.9325,95,1440,0.910576,0.910576,0.1990,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5411,10.0000,0.1893,-0.4391,0.5951,0.4058,609.4087,97,1440,0.958531,0.958531,0.1893,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5412,10.0000,0.2192,-0.0251,0.6024,0.3833,596.6257,71,1440,1.010040,1.010040,0.2192,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5413,10.0000,0.2131,-0.1975,0.5833,0.3702,587.2086,71,1440,0.972090,0.972090,0.2131,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5414,10.0000,0.2032,-0.2114,0.5977,0.3944,588.1533,78,1440,1.029293,1.029293,0.2032,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5415,10.0000,0.2022,-0.2373,0.6224,0.4201,617.8797,98,1440,1.031048,1.031048,0.2022,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5416,10.0000,0.1996,-0.7702,0.6145,0.4149,629.9204,82,1440,0.945264,0.945264,0.1996,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5417,10.0000,0.2072,-0.9335,0.6014,0.3943,607.1933,87,1440,0.939828,0.939828,0.2072,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5418,10.0000,0.2015,-0.0022,0.6107,0.4092,607.6407,84,1440,1.002994,1.002994,0.2015,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5419,10.0000,0.2057,-1.7354,0.6122,0.4065,598.8567,91,1440,1.085052,1.085052,0.2057,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5420,10.0000,0.2013,-0.2633,0.6129,0.4117,601.7208,93,1440,1.032717,1.032717,0.2013,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5421,10.0000,0.2157,-3.0167,0.6150,0.3992,583.9202,78,1440,1.112866,1.112866,0.2157,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5422,10.0000,0.2090,-0.0320,0.6402,0.4312,635.9479,93,1440,1.011338,1.011338,0.2090,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5423,10.0000,0.1952,-0.0037,0.6116,0.4164,602.8624,85,1440,0.996169,0.996169,0.1952,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5424,10.0000,0.1940,-0.0894,0.6073,0.4133,607.0426,97,1440,1.018998,1.018998,0.1940,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5425,10.0000,0.2115,-0.7116,0.5933,0.3818,602.6028,69,1440,0.947361,0.947361,0.2115,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5426,10.0000,0.2083,-0.0036,0.5965,0.3882,581.6032,85,1440,1.003818,1.003818,0.2083,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5427,10.0000,0.2072,-0.5292,0.5989,0.3917,607.9444,84,1440,0.954522,0.954522,0.2072,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5428,10.0000,0.2063,-0.3633,0.6031,0.3968,600.2299,79,1440,1.038487,1.038487,0.2063,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5429,10.0000,0.2083,-0.0007,0.5903,0.3820,583.1997,74,1440,0.998370,0.998370,0.2083,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5430,10.0000,0.2155,-0.4842,0.6205,0.4049,607.8287,87,1440,1.044491,1.044491,0.2155,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5431,10.0000,0.2114,-0.0071,0.6022,0.3908,593.9342,71,1440,0.994660,0.994660,0.2114,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5432,10.0000,0.1971,-0.0460,0.6247,0.4276,627.5558,94,1440,1.013609,1.013609,0.1971,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5433,10.0000,0.1956,-0.0068,0.6131,0.4175,609.9762,102,1440,1.005230,1.005230,0.1956,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5434,10.0000,0.2078,-0.1692,0.6118,0.4040,623.4037,86,1440,0.974150,0.974150,0.2078,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5435,10.0000,0.2079,-0.0020,0.6142,0.4062,614.0798,79,1440,1.002851,1.002851,0.2079,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5436,10.0000,0.2112,-0.0424,0.6128,0.4016,613.4342,82,1440,0.987016,0.987016,0.2112,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5437,10.0000,0.2071,-0.0377,0.5940,0.3869,597.5757,75,1440,1.012323,1.012323,0.2071,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5438,10.0000,0.2059,-1.0847,0.6064,0.4005,599.4531,81,1440,1.066954,1.066954,0.2059,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5439,10.0000,0.2129,-0.0582,0.6035,0.3905,596.5174,74,1440,1.015310,1.015310,0.2129,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5440,10.0000,0.2073,-0.0705,0.6086,0.4014,604.0381,78,1440,0.983272,0.983272,0.2073,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5441,10.0000,0.2098,-0.6237,0.5875,0.3777,603.1966,79,1440,0.950677,0.950677,0.2098,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5442,10.0000,0.2011,-0.0678,0.5968,0.3956,600.1348,71,1440,1.016541,1.016541,0.2011,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5443,10.0000,0.1992,-0.1680,0.5976,0.3984,620.9441,81,1440,0.974244,0.974244,0.1992,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5444,10.0000,0.2050,-0.0118,0.5913,0.3863,595.0009,73,1440,0.993138,0.993138,0.2050,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5445,10.0000,0.2089,-0.0037,0.6009,0.3920,603.7757,87,1440,0.996133,0.996133,0.2089,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5446,10.0000,0.1998,-0.0726,0.6194,0.4195,627.0693,94,1440,0.983033,0.983033,0.1998,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5447,10.0000,0.1993,-0.0016,0.6156,0.4163,624.4255,94,1440,0.997473,0.997473,0.1993,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5448,10.0000,0.1916,-0.0450,0.6106,0.4189,603.9730,95,1440,1.013467,1.013467,0.1916,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5449,10.0000,0.2092,-2.5019,0.6283,0.4190,589.5973,84,1440,1.102539,1.102539,0.2092,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5450,10.0000,0.2086,-0.2906,0.5998,0.3912,604.8482,77,1440,1.034382,1.034382,0.2086,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5451,10.0000,0.2145,-0.0141,0.5879,0.3734,588.7083,75,1440,0.992499,0.992499,0.2145,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5452,10.0000,0.2015,-0.6251,0.6016,0.4001,608.7455,85,1440,0.950620,0.950620,0.2015,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5453,10.0000,0.2059,-0.0212,0.5793,0.3734,585.8399,77,1440,0.990818,0.990818,0.2059,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5454,10.0000,0.1977,-0.0100,0.6174,0.4197,617.9043,100,1440,1.006324,1.006324,0.1977,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5455,10.0000,0.2095,-0.0634,0.6153,0.4057,612.7286,90,1440,1.015983,1.015983,0.2095,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5456,10.0000,0.2051,-1.7734,0.6055,0.4004,636.9243,86,1440,0.917549,0.917549,0.2051,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5457,10.0000,0.2036,-0.2467,0.5893,0.3858,612.7279,82,1440,0.968834,0.968834,0.2036,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5458,10.0000,0.2062,-0.1582,0.6089,0.4027,617.2425,82,1440,0.975006,0.975006,0.2062,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5459,10.0000,0.2112,-0.1634,0.5981,0.3869,596.4365,79,1440,1.025732,1.025732,0.2112,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5460,10.0000,0.1994,-0.0342,0.5986,0.3992,596.8616,84,1440,0.988338,0.988338,0.1994,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5461,10.0000,0.1946,-0.2846,0.6295,0.4349,626.6941,93,1440,1.034022,1.034022,0.1946,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5462,10.0000,0.2057,-0.1444,0.6164,0.4107,616.4526,89,1440,0.976111,0.976111,0.2057,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5463,10.0000,0.2120,-0.9235,0.6302,0.4182,609.7790,93,1440,1.061703,1.061703,0.2120,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5464,10.0000,0.2072,-0.0410,0.6140,0.4068,604.5583,74,1440,0.987235,0.987235,0.2072,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5465,10.0000,0.2127,-0.1099,0.6001,0.3874,589.2996,72,1440,1.021074,1.021074,0.2127,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5466,10.0000,0.2020,-0.0744,0.6108,0.4088,608.1479,85,1440,0.982819,0.982819,0.2020,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5467,10.0000,0.2035,-0.3214,0.6361,0.4326,613.4160,104,1440,1.036174,1.036174,0.2035,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5468,10.0000,0.1986,-0.7681,0.6008,0.4022,615.6013,87,1440,0.945339,0.945339,0.1986,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5469,10.0000,0.2082,-0.1492,0.6026,0.3944,589.1381,77,1440,1.024582,1.024582,0.2082,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5470,10.0000,0.2089,-0.0950,0.5905,0.3816,587.6493,77,1440,1.019590,1.019590,0.2089,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5471,10.0000,0.2110,-2.6253,0.6357,0.4247,600.9614,89,1440,1.105100,1.105100,0.2110,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5472,10.0000,0.1939,-0.0423,0.6255,0.4316,620.4914,98,1440,0.987033,0.987033,0.1939,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5473,10.0000,0.2150,-0.0916,0.6008,0.3858,589.5763,77,1440,1.019234,1.019234,0.2150,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5474,10.0000,0.1974,-0.0502,0.6082,0.4107,612.8954,91,1440,1.014226,1.014226,0.1974,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5475,10.0000,0.2023,-0.0432,0.6370,0.4347,624.5124,88,1440,1.013194,1.013194,0.2023,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5476,10.0000,0.2004,-0.1980,0.5948,0.3944,611.6465,80,1440,0.972054,0.972054,0.2004,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5477,10.0000,0.2028,-1.2040,0.5962,0.3934,610.0714,81,1440,0.931807,0.931807,0.2028,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5478,10.0000,0.2182,-0.0415,0.6090,0.3909,599.5044,71,1440,1.012927,1.012927,0.2182,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5479,10.0000,0.2037,-0.0963,0.6212,0.4175,607.1251,89,1440,1.019727,1.019727,0.2037,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5480,10.0000,0.2125,-0.7875,0.5978,0.3853,604.7925,83,1440,0.944663,0.944663,0.2125,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5481,10.0000,0.2126,-0.5860,0.6097,0.3972,605.7306,80,1440,1.049000,1.049000,0.2126,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5482,10.0000,0.2161,-0.8855,0.5715,0.3555,585.0527,62,1440,0.941370,0.941370,0.2161,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5483,10.0000,0.2011,-0.2144,0.6103,0.4092,625.3090,96,1440,0.970930,0.970930,0.2011,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5484,10.0000,0.2094,-0.3721,0.5916,0.3821,594.4313,77,1440,0.961791,0.961791,0.2094,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5485,10.0000,0.2094,-0.3330,0.6118,0.4024,609.6250,80,1440,1.036829,1.036829,0.2094,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5486,10.0000,0.2055,-0.3158,0.6217,0.4162,604.3336,89,1440,1.035857,1.035857,0.2055,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5487,10.0000,0.1899,-0.0008,0.6024,0.4125,605.9514,102,1440,0.998221,0.998221,0.1899,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5488,10.0000,0.2007,-0.0011,0.6248,0.4241,624.8685,103,1440,0.997909,0.997909,0.2007,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5489,10.0000,0.2022,-0.4846,0.5757,0.3736,588.7038,82,1440,0.956460,0.956460,0.2022,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5490,10.0000,0.2075,-0.2057,0.5885,0.3810,581.0127,74,1440,1.028890,1.028890,0.2075,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5491,10.0000,0.2105,-2.8931,0.6070,0.3966,573.4812,76,1440,1.110469,1.110469,0.2105,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5492,10.0000,0.2046,-0.2516,0.6253,0.4207,614.3129,86,1440,1.031974,1.031974,0.2046,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5493,10.0000,0.2052,-0.0776,0.6098,0.4046,621.1404,92,1440,0.982454,0.982454,0.2052,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5494,10.0000,0.2037,-0.0117,0.6008,0.3971,604.6674,90,1440,1.006858,1.006858,0.2037,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5495,10.0000,0.2007,-0.0330,0.5970,0.3963,597.2495,90,1440,0.988545,0.988545,0.2007,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5496,10.0000,0.2041,-0.2352,0.6284,0.4243,595.1115,88,1440,1.030905,1.030905,0.2041,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5497,10.0000,0.1970,-0.4976,0.6281,0.4311,635.5106,94,1440,0.955885,0.955885,0.1970,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5498,10.0000,0.2024,-0.1982,0.6010,0.3986,594.6363,82,1440,1.028356,1.028356,0.2024,0.0000,1440,0
campbell_rl_normal,fixed_10bps,5499,10.0000,0.2074,-0.0906,0.6016,0.3942,605.1241,69,1440,0.981058,0.981058,0.2074,0.0000,1440,0
campbell_rl_normal,oracle_gap,5000,6.8855,0.4112,-0.0659,0.8265,0.4152,1151.9870,173,1440,0.983827,0.983487,0.4112,0.0000,1440,0
campbell_rl_normal,oracle_gap,5001,6.8559,0.4422,-0.6403,0.8272,0.3850,1134.8577,130,1440,1.051250,1.050875,0.4422,0.0000,1440,0
campbell_rl_normal,oracle_gap,5002,6.8676,0.4074,-0.3686,0.8021,0.3947,1167.6685,168,1440,0.961971,0.961612,0.4074,0.0000,1440,0
campbell_rl_normal,oracle_gap,5003,6.8889,0.4068,-0.0431,0.8206,0.4138,1172.0938,162,1440,0.986914,0.986551,0.4068,0.0000,1440,0
campbell_rl_normal,oracle_gap,5004,6.8878,0.4185,-0.0012,0.8220,0.4035,1174.1170,155,1440,0.997765,0.997457,0.4185,0.0000,1440,0
campbell_rl_normal,oracle_gap,5005,6.8842,0.4144,-0.3187,0.8211,0.4067,1176.6381,167,1440,0.964613,0.964290,0.4144,0.0000,1440,0
campbell_rl_normal,oracle_gap,5006,6.8503,0.4284,-0.0755,0.8116,0.3832,1155.0107,146,1440,1.017455,1.017093,0.4284,0.0000,1440,0
campbell_rl_normal,oracle_gap,5007,6.8790,0.4191,-0.8147,0.8173,0.3981,1169.4115,145,1440,0.943726,0.943357,0.4191,0.0000,1440,0
campbell_rl_normal,oracle_gap,5008,6.8739,0.4370,-0.0707,0.8262,0.3892,1161.6041,141,1440,1.016892,1.016612,0.4370,0.0000,1440,0
campbell_rl_normal,oracle_gap,5009,6.8531,0.4339,-0.0182,0.8166,0.3827,1141.2788,148,1440,0.991477,0.991117,0.4339,0.0000,1440,0
campbell_rl_normal,oracle_gap,5010,6.8703,0.4279,-0.0124,0.8119,0.3840,1166.7502,145,1440,0.992961,0.992734,0.4279,0.0000,1440,0
campbell_rl_normal,oracle_gap,5011,6.8721,0.4251,-0.0917,0.8242,0.3991,1154.5466,137,1440,1.019242,1.018900,0.4251,0.0000,1440,0
campbell_rl_normal,oracle_gap,5012,6.9006,0.4223,0.0000,0.8341,0.4118,1167.8323,158,1440,1.000221,0.999988,0.4223,0.0000,1440,0
campbell_rl_normal,oracle_gap,5013,6.8467,0.4394,-0.0275,0.8110,0.3716,1152.4156,139,1440,0.989538,0.989224,0.4394,0.0000,1440,0
campbell_rl_normal,oracle_gap,5014,6.8617,0.4287,-0.0353,0.8061,0.3774,1163.6749,140,1440,0.988141,0.987853,0.4287,0.0000,1440,0
campbell_rl_normal,oracle_gap,5015,6.8525,0.4422,-0.4005,0.7981,0.3559,1167.4553,120,1440,0.960374,0.960051,0.4422,0.0000,1440,0
campbell_rl_normal,oracle_gap,5016,6.8846,0.4149,-0.1156,0.8217,0.4068,1168.6679,148,1440,0.978609,0.978274,0.4149,0.0000,1440,0
campbell_rl_normal,oracle_gap,5017,6.8959,0.4214,-0.0061,0.8321,0.4106,1169.1742,151,1440,1.004941,1.004748,0.4214,0.0000,1440,0
campbell_rl_normal,oracle_gap,5018,6.8919,0.4276,-0.0685,0.8336,0.4060,1159.8933,145,1440,0.983510,0.983122,0.4276,0.0000,1440,0
campbell_rl_normal,oracle_gap,5019,6.8641,0.4137,-1.9903,0.7916,0.3779,1183.2320,152,1440,0.912764,0.912580,0.4137,0.0000,1440,0
campbell_rl_normal,oracle_gap,5020,6.8848,0.4161,-0.0078,0.8278,0.4116,1158.7952,167,1440,1.005615,1.005390,0.4161,0.0000,1440,0
campbell_rl_normal,oracle_gap,5021,6.8847,0.4302,-0.1226,0.8396,0.4094,1141.6738,154,1440,1.022265,1.022001,0.4302,0.0000,1440,0
campbell_rl_normal,oracle_gap,5022,6.8684,0.4293,-0.0001,0.8183,0.3890,1162.0172,136,1440,1.000798,1.000419,0.4293,0.0000,1440,0
campbell_rl_normal,oracle_gap,5023,6.8993,0.4031,-0.2911,0.8271,0.4239,1182.8120,168,1440,0.966167,0.965876,0.4031,0.0000,1440,0
