scenario,policy,seed,hedged_pnl,fee_revenue,lvr,volume,arb_volume,fund_volume,avg_fee_bps
campbell_rl_normal,fixed_1bps,5236,-0.130814,0.257556,0.388370,2628.758971,242.681128,2386.077843,1.0000
campbell_rl_normal,fixed_1bps,5237,-0.087361,0.255588,0.342949,2628.307012,225.357538,2402.949474,1.0000
campbell_rl_normal,fixed_1bps,5238,-0.108525,0.257111,0.365636,2631.140061,230.414260,2400.725801,1.0000
campbell_rl_normal,fixed_1bps,5239,-0.089503,0.252196,0.341699,2637.771762,228.019713,2409.752049,1.0000
campbell_rl_normal,fixed_1bps,5240,-0.119355,0.256795,0.376150,2637.017049,242.573214,2394.443834,1.0000
campbell_rl_normal,fixed_1bps,5241,-0.147753,0.265409,0.413162,2594.038116,245.855659,2348.182456,1.0000
campbell_rl_normal,fixed_1bps,5242,-0.149334,0.266284,0.415617,2610.163746,249.217608,2360.946137,1.0000
campbell_rl_normal,fixed_1bps,5243,-0.121374,0.256857,0.378231,2636.928171,239.196544,2397.731628,1.0000
campbell_rl_normal,fixed_1bps,5244,-0.138059,0.258908,0.396968,2633.602583,247.270510,2386.332072,1.0000
campbell_rl_normal,fixed_1bps,5245,-0.167482,0.268374,0.435856,2606.892159,254.035832,2352.856326,1.0000
campbell_rl_normal,fixed_1bps,5246,-0.121855,0.249895,0.371751,2683.960619,249.213592,2434.747026,1.0000
campbell_rl_normal,fixed_1bps,5247,-0.133862,0.261330,0.395191,2625.208278,244.111777,2381.096501,1.0000
campbell_rl_normal,fixed_1bps,5248,-0.106777,0.254381,0.361157,2634.462400,233.961160,2400.501240,1.0000
campbell_rl_normal,fixed_1bps,5249,-0.162111,0.263698,0.425809,2609.746048,254.833652,2354.912396,1.0000
campbell_rl_normal,fixed_1bps,5250,-0.143874,0.266722,0.410596,2605.839989,245.642218,2360.197771,1.0000
campbell_rl_normal,fixed_1bps,5251,-0.157127,0.267192,0.424319,2623.569918,249.573618,2373.996300,1.0000
campbell_rl_normal,fixed_1bps,5252,-0.142334,0.267970,0.410304,2587.544836,243.520532,2344.024304,1.0000
campbell_rl_normal,fixed_1bps,5253,-0.114072,0.254502,0.368574,2641.653635,240.584753,2401.068882,1.0000
campbell_rl_normal,fixed_1bps,5254,-0.158497,0.264431,0.422928,2620.149549,252.477608,2367.671941,1.0000
campbell_rl_normal,fixed_1bps,5255,-0.104180,0.260499,0.364679,2608.432177,226.487605,2381.944572,1.0000
campbell_rl_normal,fixed_1bps,5256,-0.166035,0.270396,0.436431,2594.247432,251.867466,2342.379965,1.0000
campbell_rl_normal,fixed_1bps,5257,-0.154719,0.262489,0.417208,2644.890815,255.174934,2389.715881,1.0000
campbell_rl_normal,fixed_1bps,5258,-0.129989,0.261476,0.391465,2606.994209,237.955834,2369.038375,1.0000
campbell_rl_normal,fixed_1bps,5259,-0.137466,0.264087,0.401553,2613.697116,244.333451,2369.363665,1.0000
campbell_rl_normal,fixed_1bps,5260,-0.166291,0.266979,0.433270,2602.195636,251.704541,2350.491095,1.0000
campbell_rl_normal,fixed_1bps,5261,-0.137252,0.264724,0.401975,2605.308214,240.750008,2364.558206,1.0000
campbell_rl_normal,fixed_1bps,5262,-0.132578,0.259218,0.391796,2632.895605,242.564395,2390.331210,1.0000
campbell_rl_normal,fixed_1bps,5263,-0.124828,0.261383,0.386211,2613.686022,237.732762,2375.953260,1.0000
campbell_rl_normal,fixed_1bps,5264,-0.114496,0.257705,0.372201,2648.617525,240.773189,2407.844336,1.0000
campbell_rl_normal,fixed_1bps,5265,-0.096038,0.253907,0.349945,2624.664819,231.874617,2392.790202,1.0000
campbell_rl_normal,fixed_1bps,5266,-0.160982,0.263925,0.424907,2632.950467,254.746331,2378.204136,1.0000
campbell_rl_normal,fixed_1bps,5267,-0.133740,0.258690,0.392430,2609.263539,243.042278,2366.221260,1.0000
campbell_rl_normal,fixed_1bps,5268,-0.165958,0.266314,0.432272,2598.876692,250.800731,2348.075961,1.0000
campbell_rl_normal,fixed_1bps,5269,-0.190363,0.264841,0.455204,2621.106572,259.480566,2361.626006,1.0000
campbell_rl_normal,fixed_1bps,5270,-0.176978,0.269935,0.446913,2600.607958,257.135876,2343.472082,1.0000
campbell_rl_normal,fixed_1bps,5271,-0.144511,0.261229,0.405741,2628.224178,249.722132,2378.502046,1.0000
campbell_rl_normal,fixed_1bps,5272,-0.142272,0.261796,0.404068,2614.598297,248.121575,2366.476722,1.0000
campbell_rl_normal,fixed_1bps,5273,-0.131666,0.265831,0.397496,2614.983702,241.246287,2373.737415,1.0000
campbell_rl_normal,fixed_1bps,5274,-0.188918,0.270660,0.459578,2604.732449,263.844040,2340.888409,1.0000
campbell_rl_normal,fixed_1bps,5275,-0.084730,0.256037,0.340767,2629.812471,223.728567,2406.083904,1.0000
campbell_rl_normal,fixed_1bps,5276,-0.120084,0.262487,0.382571,2601.415945,235.946340,2365.469605,1.0000
campbell_rl_normal,fixed_1bps,5277,-0.108398,0.250653,0.359051,2667.221677,240.385992,2426.835685,1.0000
campbell_rl_normal,fixed_1bps,5278,-0.152616,0.263082,0.415697,2624.731845,251.543117,2373.188728,1.0000
campbell_rl_normal,fixed_1bps,5279,-0.108085,0.257954,0.366039,2622.752913,232.528197,2390.224716,1.0000
campbell_rl_normal,fixed_1bps,5280,-0.146198,0.267707,0.413905,2588.136249,243.713921,2344.422328,1.0000
campbell_rl_normal,fixed_1bps,5281,-0.120425,0.258747,0.379172,2626.150763,236.793637,2389.357125,1.0000
campbell_rl_normal,fixed_1bps,5282,-0.116317,0.260991,0.377308,2597.343019,235.087843,2362.255177,1.0000
campbell_rl_normal,fixed_1bps,5283,-0.112401,0.257732,0.370134,2623.063688,235.495700,2387.567987,1.0000
campbell_rl_normal,fixed_1bps,5284,-0.136526,0.262117,0.398644,2607.787663,244.318265,2363.469398,1.0000
campbell_rl_normal,fixed_1bps,5285,-0.162767,0.268089,0.430855,2603.727875,250.647673,2353.080202,1.0000
campbell_rl_normal,fixed_1bps,5286,-0.154781,0.270596,0.425378,2595.661820,246.367107,2349.294713,1.0000
campbell_rl_normal,fixed_1bps,5287,-0.149254,0.264118,0.413371,2635.380017,251.540015,2383.840002,1.0000
campbell_rl_normal,fixed_1bps,5288,-0.122535,0.259562,0.382097,2614.072699,236.612916,2377.459783,1.0000
campbell_rl_normal,fixed_1bps,5289,-0.150705,0.263832,0.414538,2616.318873,248.498976,2367.819897,1.0000
campbell_rl_normal,fixed_1bps,5290,-0.145135,0.263023,0.408158,2595.809157,247.835174,2347.973983,1.0000
campbell_rl_normal,fixed_1bps,5291,-0.132614,0.258807,0.391421,2626.123729,242.311708,2383.812020,1.0000
campbell_rl_normal,fixed_1bps,5292,-0.105958,0.258819,0.364777,2621.084275,231.040163,2390.044112,1.0000
campbell_rl_normal,fixed_1bps,5293,-0.153728,0.263883,0.417611,2626.315189,248.459356,2377.855833,1.0000
campbell_rl_normal,fixed_1bps,5294,-0.132271,0.265990,0.398261,2609.818679,239.417497,2370.401182,1.0000
campbell_rl_normal,fixed_1bps,5295,-0.108397,0.257025,0.365423,2631.134246,230.909445,2400.224801,1.0000
campbell_rl_normal,fixed_1bps,5296,-0.146724,0.263585,0.410309,2620.740301,249.141946,2371.598355,1.0000
campbell_rl_normal,fixed_1bps,5297,-0.088164,0.256165,0.344329,2619.854725,223.783305,2396.071420,1.0000
campbell_rl_normal,fixed_1bps,5298,-0.094201,0.250237,0.344438,2658.049431,234.017570,2424.031861,1.0000
campbell_rl_normal,fixed_1bps,5299,-0.152684,0.257861,0.410546,2630.863019,253.532309,2377.330711,1.0000
campbell_rl_normal,fixed_1bps,5300,-0.121509,0.262038,0.383547,2606.406601,238.938246,2367.468355,1.0000
campbell_rl_normal,fixed_1bps,5301,-0.158784,0.272950,0.431733,2583.265993,247.531112,2335.734881,1.0000
campbell_rl_normal,fixed_1bps,5302,-0.146851,0.266387,0.413238,2607.568696,244.359637,2363.209059,1.0000
campbell_rl_normal,fixed_1bps,5303,-0.151816,0.266021,0.417837,2619.582105,250.249675,2369.332431,1.0000
campbell_rl_normal,fixed_1bps,5304,-0.144167,0.258775,0.402942,2640.120279,252.853747,2387.266532,1.0000
campbell_rl_normal,fixed_1bps,5305,-0.104666,0.255560,0.360226,2645.001070,233.387366,2411.613704,1.0000
campbell_rl_normal,fixed_1bps,5306,-0.184363,0.268094,0.452458,2605.967768,262.238451,2343.729316,1.0000
campbell_rl_normal,fixed_1bps,5307,-0.149012,0.264107,0.413119,2607.294428,245.894092,2361.400337,1.0000
campbell_rl_normal,fixed_1bps,5308,-0.114681,0.259138,0.373819,2604.442783,236.127642,2368.315141,1.0000
campbell_rl_normal,fixed_1bps,5309,-0.170442,0.269284,0.439726,2596.075144,255.221238,2340.853906,1.0000
campbell_rl_normal,fixed_1bps,5310,-0.111995,0.255459,0.367454,2659.790259,238.804323,2420.985936,1.0000
campbell_rl_normal,fixed_1bps,5311,-0.130778,0.261003,0.391781,2626.281026,241.705383,2384.575643,1.0000
campbell_rl_normal,fixed_1bps,5312,-0.165464,0.265468,0.430932,2604.928940,252.601011,2352.327930,1.0000
campbell_rl_normal,fixed_1bps,5313,-0.118723,0.256380,0.375102,2638.047871,236.803319,2401.244551,1.0000
campbell_rl_normal,fixed_1bps,5314,-0.145456,0.261847,0.407303,2617.711147,247.831698,2369.879449,1.0000
campbell_rl_normal,fixed_1bps,5315,-0.136679,0.258941,0.395620,2622.581027,244.334525,2378.246502,1.0000
campbell_rl_normal,fixed_1bps,5316,-0.101187,0.259032,0.360219,2621.354284,231.990012,2389.364272,1.0000
campbell_rl_normal,fixed_1bps,5317,-0.135458,0.263540,0.398998,2612.553070,244.751284,2367.801786,1.0000
campbell_rl_normal,fixed_1bps,5318,-0.142706,0.262392,0.405098,2620.032584,245.918403,2374.114181,1.0000
campbell_rl_normal,fixed_1bps,5319,-0.133372,0.258718,0.392090,2634.889022,243.536422,2391.352600,1.0000
campbell_rl_normal,fixed_1bps,5320,-0.146910,0.260880,0.407790,2619.259960,249.171937,2370.088024,1.0000
campbell_rl_normal,fixed_1bps,5321,-0.123063,0.258388,0.381451,2630.662012,241.705340,2388.956671,1.0000
campbell_rl_normal,fixed_1bps,5322,-0.157580,0.264796,0.422376,2630.115802,249.606362,2380.509439,1.0000
campbell_rl_normal,fixed_1bps,5323,-0.172899,0.266143,0.439043,2612.183790,260.462158,2351.721632,1.0000
campbell_rl_normal,fixed_1bps,5324,-0.190280,0.268898,0.459179,2618.775408,263.590750,2355.184658,1.0000
campbell_rl_normal,fixed_1bps,5325,-0.158017,0.261211,0.419228,2648.875527,254.819197,2394.056330,1.0000
campbell_rl_normal,fixed_1bps,5326,-0.110616,0.252700,0.363316,2640.911709,235.097057,2405.814652,1.0000
campbell_rl_normal,fixed_1bps,5327,-0.158098,0.267396,0.425495,2615.621837,254.083256,2361.538581,1.0000
campbell_rl_normal,fixed_1bps,5328,-0.173874,0.270979,0.444853,2586.990960,254.927882,2332.063078,1.0000
campbell_rl_normal,fixed_1bps,5329,-0.193572,0.265112,0.458684,2638.010890,268.481835,2369.529055,1.0000
campbell_rl_normal,fixed_1bps,5330,-0.163053,0.272324,0.435377,2563.720072,246.200537,2317.519535,1.0000
campbell_rl_normal,fixed_1bps,5331,-0.180470,0.273537,0.454008,2599.823189,259.528626,2340.294562,1.0000
campbell_rl_normal,fixed_1bps,5332,-0.116889,0.252969,0.369858,2646.170195,241.077795,2405.092400,1.0000
campbell_rl_normal,fixed_1bps,5333,-0.143260,0.262247,0.405507,2640.231747,249.721192,2390.510555,1.0000
campbell_rl_normal,fixed_1bps,5334,-0.132929,0.260432,0.393361,2631.981149,245.190093,2386.791056,1.0000
campbell_rl_normal,fixed_1bps,5335,-0.126925,0.263795,0.390720,2613.908129,240.707154,2373.200974,1.0000
campbell_rl_normal,fixed_1bps,5336,-0.109315,0.258389,0.367704,2640.780928,235.005956,2405.774972,1.0000
campbell_rl_normal,fixed_1bps,5337,-0.176512,0.263059,0.439570,2620.173627,259.294887,2360.878740,1.0000
campbell_rl_normal,fixed_1bps,5338,-0.152309,0.266512,0.418821,2606.707110,252.439431,2354.267679,1.0000
campbell_rl_normal,fixed_1bps,5339,-0.142248,0.259453,0.401701,2641.152402,249.689823,2391.462579,1.0000
campbell_rl_normal,fixed_1bps,5340,-0.132986,0.259769,0.392755,2636.960702,244.473546,2392.487156,1.0000
campbell_rl_normal,fixed_1bps,5341,-0.150976,0.257708,0.408684,2657.401639,254.770254,2402.631385,1.0000
campbell_rl_normal,fixed_1bps,5342,-0.133611,0.261287,0.394898,2619.235332,241.872333,2377.362999,1.0000
campbell_rl_normal,fixed_1bps,5343,-0.156840,0.271058,0.427898,2591.497666,247.064980,2344.432686,1.0000
campbell_rl_normal,fixed_1bps,5344,-0.135425,0.258466,0.393891,2623.117651,245.940158,2377.177493,1.0000
campbell_rl_normal,fixed_1bps,5345,-0.115593,0.258171,0.373764,2618.304236,236.712916,2381.591321,1.0000
campbell_rl_normal,fixed_1bps,5346,-0.171055,0.269686,0.440741,2579.983905,250.555797,2329.428107,1.0000
campbell_rl_normal,fixed_1bps,5347,-0.086714,0.245896,0.332610,2648.939874,227.085507,2421.854367,1.0000
campbell_rl_normal,fixed_1bps,5348,-0.129809,0.259556,0.389365,2622.760254,242.316245,2380.444009,1.0000
campbell_rl_normal,fixed_1bps,5349,-0.133775,0.263930,0.397704,2615.991420,240.116325,2375.875094,1.0000
campbell_rl_normal,fixed_1bps,5350,-0.113411,0.257224,0.370635,2643.223191,236.585986,2406.637205,1.0000
campbell_rl_normal,fixed_1bps,5351,-0.094573,0.256701,0.351275,2605.556420,229.106311,2376.450110,1.0000
campbell_rl_normal,fixed_1bps,5352,-0.115806,0.261981,0.377786,2613.042697,232.802758,2380.239939,1.0000
campbell_rl_normal,fixed_1bps,5353,-0.121737,0.264154,0.385890,2595.412701,234.042103,2361.370598,1.0000
campbell_rl_normal,fixed_1bps,5354,-0.138768,0.261610,0.400378,2612.824963,248.331237,2364.493726,1.0000
campbell_rl_normal,fixed_1bps,5355,-0.138672,0.264514,0.403186,2610.067743,241.569133,2368.498610,1.0000
campbell_rl_normal,fixed_1bps,5356,-0.120321,0.262460,0.382781,2624.815568,234.141456,2390.674112,1.0000
campbell_rl_normal,fixed_1bps,5357,-0.131210,0.259120,0.390330,2623.470033,242.228201,2381.241832,1.0000
campbell_rl_normal,fixed_1bps,5358,-0.129643,0.260264,0.389907,2614.135352,242.514020,2371.621332,1.0000
campbell_rl_normal,fixed_1bps,5359,-0.113244,0.253609,0.366853,2652.543857,238.973017,2413.570840,1.0000
campbell_rl_normal,fixed_1bps,5360,-0.144435,0.264415,0.408850,2609.355231,246.053615,2363.301616,1.0000
campbell_rl_normal,fixed_1bps,5361,-0.141561,0.266869,0.408430,2607.201463,243.071927,2364.129536,1.0000
campbell_rl_normal,fixed_1bps,5362,-0.150115,0.264022,0.414137,2611.954841,249.578760,2362.376081,1.0000
campbell_rl_normal,fixed_1bps,5363,-0.134743,0.261667,0.396411,2613.652595,243.433562,2370.219033,1.0000
campbell_rl_normal,fixed_1bps,5364,-0.104919,0.254882,0.359801,2636.917660,232.803903,2404.113757,1.0000
campbell_rl_normal,fixed_1bps,5365,-0.088189,0.256379,0.344568,2629.087806,225.092875,2403.994930,1.0000
campbell_rl_normal,fixed_1bps,5366,-0.135829,0.268015,0.403843,2586.172601,237.381990,2348.790611,1.0000
campbell_rl_normal,fixed_1bps,5367,-0.165763,0.267990,0.433753,2612.252138,252.354334,2359.897804,1.0000
campbell_rl_normal,fixed_1bps,5368,-0.166111,0.266094,0.432205,2618.906406,257.212573,2361.693834,1.0000
campbell_rl_normal,fixed_1bps,5369,-0.147791,0.265273,0.413064,2616.078292,247.233874,2368.844419,1.0000
campbell_rl_normal,fixed_1bps,5370,-0.152115,0.260673,0.412788,2618.359000,250.909901,2367.449099,1.0000
campbell_rl_normal,fixed_1bps,5371,-0.124874,0.261184,0.386058,2609.038146,237.582132,2371.456014,1.0000
campbell_rl_normal,fixed_1bps,5372,-0.127028,0.260199,0.387226,2617.687524,239.609647,2378.077877,1.0000
campbell_rl_normal,fixed_1bps,5373,-0.129829,0.259626,0.389456,2621.170730,242.086792,2379.083938,1.0000
campbell_rl_normal,fixed_1bps,5374,-0.133295,0.256834,0.390129,2652.269332,247.977923,2404.291410,1.0000
campbell_rl_normal,fixed_1bps,5375,-0.118070,0.259650,0.377720,2626.883637,236.369437,2390.514200,1.0000
campbell_rl_normal,fixed_1bps,5376,-0.117590,0.263184,0.380774,2590.216534,234.110571,2356.105963,1.0000
campbell_rl_normal,fixed_1bps,5377,-0.094660,0.258716,0.353376,2616.440778,227.142861,2389.297917,1.0000
campbell_rl_normal,fixed_1bps,5378,-0.157312,0.262392,0.419704,2626.895528,254.588132,2372.307396,1.0000
campbell_rl_normal,fixed_1bps,5379,-0.128371,0.259821,0.388192,2618.764372,239.754885,2379.009487,1.0000
campbell_rl_normal,fixed_1bps,5380,-0.153146,0.262202,0.415348,2602.027673,246.474941,2355.552732,1.0000
campbell_rl_normal,fixed_1bps,5381,-0.152351,0.266730,0.419081,2614.016005,247.997401,2366.018604,1.0000
campbell_rl_normal,fixed_1bps,5382,-0.135731,0.261502,0.397233,2621.394162,245.419384,2375.974778,1.0000
campbell_rl_normal,fixed_1bps,5383,-0.114069,0.255831,0.369900,2609.744236,236.712791,2373.031445,1.0000
campbell_rl_normal,fixed_1bps,5384,-0.149579,0.264859,0.414437,2608.511384,248.618229,2359.893155,1.0000
campbell_rl_normal,fixed_1bps,5385,-0.132829,0.258455,0.391284,2643.946853,250.080804,2393.866048,1.0000
campbell_rl_normal,fixed_1bps,5386,-0.134499,0.265851,0.400349,2604.130222,240.987146,2363.143077,1.0000
campbell_rl_normal,fixed_1bps,5387,-0.162946,0.265212,0.428158,2619.368201,256.206886,2363.161315,1.0000
campbell_rl_normal,fixed_1bps,5388,-0.141891,0.262542,0.404433,2610.639043,243.778645,2366.860398,1.0000
campbell_rl_normal,fixed_1bps,5389,-0.181829,0.268084,0.449914,2607.174424,259.964363,2347.210061,1.0000
campbell_rl_normal,fixed_1bps,5390,-0.107579,0.256297,0.363877,2631.962035,233.532620,2398.429415,1.0000
campbell_rl_normal,fixed_1bps,5391,-0.156494,0.265050,0.421544,2600.884169,248.767446,2352.116724,1.0000
campbell_rl_normal,fixed_1bps,5392,-0.154150,0.267104,0.421254,2598.781946,249.778734,2349.003213,1.0000
campbell_rl_normal,fixed_1bps,5393,-0.149232,0.261865,0.411097,2624.649917,249.932500,2374.717418,1.0000
campbell_rl_normal,fixed_1bps,5394,-0.146681,0.262178,0.408859,2627.897493,252.001235,2375.896258,1.0000
campbell_rl_normal,fixed_1bps,5395,-0.122463,0.257761,0.380224,2622.400073,240.408048,2381.992025,1.0000
campbell_rl_normal,fixed_1bps,5396,-0.115172,0.256512,0.371684,2640.312798,238.660075,2401.652723,1.0000
campbell_rl_normal,fixed_1bps,5397,-0.177789,0.268516,0.446305,2587.530482,257.558494,2329.971988,1.0000
campbell_rl_normal,fixed_1bps,5398,-0.140616,0.261978,0.402595,2602.677828,245.295025,2357.382803,1.0000
campbell_rl_normal,fixed_1bps,5399,-0.120297,0.255399,0.375696,2636.781263,237.545918,2399.235344,1.0000
campbell_rl_normal,fixed_1bps,5400,-0.139642,0.265719,0.405361,2612.245737,241.037651,2371.208085,1.0000
campbell_rl_normal,fixed_1bps,5401,-0.155180,0.262035,0.417214,2627.086378,255.809267,2371.277111,1.0000
campbell_rl_normal,fixed_1bps,5402,-0.170049,0.267255,0.437304,2619.247959,257.991691,2361.256268,1.0000
campbell_rl_normal,fixed_1bps,5403,-0.108239,0.251551,0.359790,2652.446612,242.770594,2409.676017,1.0000
campbell_rl_normal,fixed_1bps,5404,-0.152571,0.267194,0.419765,2607.080881,249.391586,2357.689294,1.0000
campbell_rl_normal,fixed_1bps,5405,-0.166049,0.266522,0.432571,2593.814406,254.178790,2339.635616,1.0000
campbell_rl_normal,fixed_1bps,5406,-0.126778,0.260628,0.387406,2609.879280,239.954127,2369.925153,1.0000
campbell_rl_normal,fixed_1bps,5407,-0.111604,0.258117,0.369721,2603.837062,232.140959,2371.696103,1.0000
campbell_rl_normal,fixed_1bps,5408,-0.147274,0.265859,0.413132,2600.359604,247.952054,2352.407550,1.0000
campbell_rl_normal,fixed_1bps,5409,-0.127025,0.259569,0.386594,2632.812014,242.534519,2390.277495,1.0000
campbell_rl_normal,fixed_1bps,5410,-0.100969,0.253286,0.354255,2626.185093,232.296927,2393.888166,1.0000
campbell_rl_normal,fixed_1bps,5411,-0.129900,0.257306,0.387206,2634.556329,238.689586,2395.866743,1.0000
campbell_rl_normal,fixed_1bps,5412,-0.125147,0.262644,0.387792,2601.832891,240.460907,2361.371984,1.0000
campbell_rl_normal,fixed_1bps,5413,-0.098691,0.259107,0.357799,2608.302833,227.360360,2380.942472,1.0000
campbell_rl_normal,fixed_1bps,5414,-0.141980,0.265235,0.407215,2611.397740,243.024932,2368.372808,1.0000
campbell_rl_normal,fixed_1bps,5415,-0.169460,0.264672,0.434132,2626.748191,257.666023,2369.082169,1.0000
campbell_rl_normal,fixed_1bps,5416,-0.133484,0.256333,0.389817,2626.624981,245.358714,2381.266268,1.0000
campbell_rl_normal,fixed_1bps,5417,-0.108937,0.257975,0.366912,2603.233300,230.913575,2372.319724,1.0000
campbell_rl_normal,fixed_1bps,5418,-0.147047,0.263645,0.410692,2623.531748,247.486089,2376.045659,1.0000
campbell_rl_normal,fixed_1bps,5419,-0.175412,0.268847,0.444259,2630.171249,257.984075,2372.187174,1.0000
campbell_rl_normal,fixed_1bps,5420,-0.159243,0.266103,0.425345,2612.509019,251.244749,2361.264271,1.0000
campbell_rl_normal,fixed_1bps,5421,-0.175899,0.273245,0.449144,2598.258233,254.593362,2343.664871,1.0000
campbell_rl_normal,fixed_1bps,5422,-0.173721,0.263753,0.437474,2618.867976,263.473390,2355.394586,1.0000
campbell_rl_normal,fixed_1bps,5423,-0.150444,0.264472,0.414916,2607.228061,245.709056,2361.519005,1.0000
campbell_rl_normal,fixed_1bps,5424,-0.158577,0.263071,0.421647,2629.299817,250.030100,2379.269716,1.0000
campbell_rl_normal,fixed_1bps,5425,-0.100788,0.257247,0.358035,2613.328144,231.987847,2381.340297,1.0000
campbell_rl_normal,fixed_1bps,5426,-0.124491,0.265494,0.389985,2588.539627,234.146655,2354.392972,1.0000
campbell_rl_normal,fixed_1bps,5427,-0.112605,0.258250,0.370855,2621.584486,235.607200,2385.977287,1.0000
