step,cex_price,amm_price,arb_delta,buy_delta,sell_delta,step_fee,pool_value,hedging_portfolio
866,1994.408194,1998.409013,0.000000,0.000000,-0.002620,0.015707,1997203.1424,1997402.8519
867,1999.129726,1998.409013,0.000000,0.000000,0.000000,0.000000,1999564.8482,1999764.5576
868,2001.291775,1998.409013,0.000000,0.000000,0.000000,0.000000,2000646.3027,2000846.0121
869,2001.695868,1998.409013,0.000000,0.000000,0.000000,0.000000,2000848.4296,2001048.1390
870,2001.703262,1998.409013,0.000000,0.000000,0.000000,0.000000,2000852.1280,2001051.8374
871,2002.067321,1998.409013,0.000000,0.000000,0.000000,0.000000,2001034.2304,2001233.9398
872,2005.867687,2001.867951,0.000000,0.432323,0.000000,2.594114,2002932.6922,2003134.8788
873,2009.524633,2005.517605,0.000000,0.454946,0.000000,2.734717,2004757.6584,2004962.4985
874,2013.801655,2009.786098,0.031484,0.499031,0.000000,3.195264,2006889.9623,2007098.0656
875,2012.727812,2009.786098,0.000000,0.000000,0.000000,0.000000,2006354.3500,2006562.4533
876,2011.743600,2009.786098,0.000000,0.000000,0.000000,0.000000,2005863.4432,2006071.5465
877,2012.747065,2009.786098,0.000000,0.000000,0.000000,0.000000,2006363.9530,2006572.0563
878,2014.415386,2010.398606,0.000000,0.075988,0.000000,0.458226,2007195.7516,2007404.1834
879,2011.825965,2010.398606,0.000000,0.000000,0.000000,0.000000,2005904.3935,2006112.8254
880,2013.352734,2010.398606,0.000000,0.000000,0.000000,0.000000,2006665.8013,2006874.2331
881,2012.772409,2010.398606,0.000000,0.000000,0.000000,0.000000,2006376.3905,2006584.8223
882,2010.655355,2010.398606,0.000000,0.000000,0.000000,0.000000,2005320.6045,2005529.0363
883,2008.254854,2010.398606,0.000000,0.000000,0.000000,0.000000,2004123.4620,2004331.8938
884,2013.009186,2010.398606,0.000000,0.000000,0.000000,0.000000,2006494.4721,2006702.9040
885,2014.243817,2010.398606,0.000000,0.000000,0.000000,0.000000,2007110.1890,2007318.6208
886,2015.733735,2011.714326,0.000000,0.163111,0.000000,0.984074,2007852.4561,2008061.6509
887,2010.342886,2011.714326,0.000000,0.000000,0.000000,0.000000,2005164.8909,2005374.0856
888,2010.578299,2011.714326,0.000000,0.000000,0.000000,0.000000,2005282.2544,2005491.4491
889,2012.720781,2011.714326,0.000000,0.000000,0.000000,0.000000,2006350.3716,2006559.5663
890,2016.609251,2012.588096,0.000000,0.108233,0.000000,0.653346,2008288.4553,2008498.1326
891,2014.309283,2012.588096,0.000000,0.000000,0.000000,0.000000,2007142.0730,2007351.7502
892,2010.537134,2012.588096,0.000000,0.000000,0.000000,0.000000,2005261.9064,2005471.5837
893,2012.810910,2012.588096,0.000000,0.000000,0.000000,0.000000,2006395.2332,2006604.9105
894,2014.249621,2012.588096,0.000000,0.000000,0.000000,0.000000,2007112.3354,2007322.0127
895,2017.294973,2013.272451,0.000000,0.084721,0.000000,0.511615,2008629.8727,2008839.9197
896,2019.455419,2015.428588,0.000000,0.266642,0.000000,1.611332,2009705.1675,2009916.5758
897,2017.354771,2015.428588,0.000000,0.000000,0.000000,0.000000,2008658.8715,2008870.2798
898,2015.370365,2015.428588,0.000000,0.000000,0.000000,0.000000,2007670.4735,2007881.8819
899,2014.387823,2015.428588,0.000000,0.000000,0.000000,0.000000,2007181.0865,2007392.4948
900,2012.995210,2015.428588,0.000000,0.000000,0.000000,0.000000,2006487.4507,2006698.8590
901,2011.742045,2015.428588,0.000000,0.000000,0.000000,0.000000,2005863.2709,2006074.6792
902,2012.429642,2015.428588,0.000000,0.000000,0.000000,0.000000,2006205.7512,2006417.1595
903,2013.743963,2015.428588,0.000000,0.000000,0.000000,0.000000,2006860.3914,2007071.7997
904,2012.510493,2015.428588,0.000000,0.000000,0.000000,0.000000,2006246.0216,2006457.4299
905,2013.910538,2015.428588,0.000000,0.000000,0.000000,0.000000,2006943.3593,2007154.7677
906,2016.013085,2015.428588,0.000000,0.000000,0.000000,0.000000,2007990.6015,2008202.0098
907,2015.970604,2015.428588,0.000000,0.000000,0.000000,0.000000,2007969.4423,2008180.8506
908,2015.995408,2015.428588,0.000000,0.000000,0.000000,0.000000,2007981.7967,2008193.2050
909,2017.325618,2015.428588,0.000000,0.000000,0.000000,0.000000,2008644.3512,2008855.7595
910,2016.172947,2015.428588,0.000000,0.000000,0.000000,0.000000,2008070.2259,2008281.6342
911,2014.583336,2015.428588,0.000000,0.000000,0.000000,0.000000,2007278.4685,2007489.8768
912,2013.794314,2015.428588,0.000000,0.000000,0.000000,0.000000,2006885.4702,2007096.8785
913,2014.494065,2015.428588,0.000000,0.000000,0.000000,0.000000,2007234.0041,2007445.4124
914,2015.277008,2015.428588,0.000000,0.000000,0.000000,0.000000,2007623.9742,2007835.3825
915,2014.526595,2015.428588,0.000000,0.000000,0.000000,0.000000,2007250.2065,2007461.6148
916,2010.421365,2014.454307,0.000000,0.000000,-0.120433,0.727997,2005204.9191,2005416.8718
917,2013.815521,2014.454307,0.000000,0.000000,0.000000,0.000000,2006895.8977,2007107.8504
918,2017.688108,2014.454307,0.000000,0.000000,0.000000,0.000000,2008825.2316,2009037.1843
919,2018.667467,2014.642208,0.000000,0.023234,0.000000,0.140416,2009313.0558,2009525.1042
920,2015.978564,2014.642208,0.000000,0.000000,0.000000,0.000000,2007973.4989,2008185.5472
921,2017.325137,2014.642208,0.000000,0.000000,0.000000,0.000000,2008644.3342,2008856.3826
922,2017.953006,2014.642208,0.000000,0.000000,0.000000,0.000000,2008957.1258,2009169.1742
923,2020.772406,2016.742950,0.000000,0.259532,0.000000,1.569411,2010360.3750,2010573.7419
924,2018.939476,2016.742950,0.000000,0.000000,0.000000,0.000000,2009447.7220,2009661.0888
925,2017.898509,2016.742950,0.000000,0.000000,0.000000,0.000000,2008929.4037,2009142.7705
926,2019.999085,2016.742950,0.000000,0.000000,0.000000,0.000000,2009975.3230,2010188.6899
927,2018.059361,2016.742950,0.000000,0.000000,0.000000,0.000000,2009009.4951,2009222.8619
928,2019.081651,2016.742950,0.000000,0.000000,0.000000,0.000000,2009518.5141,2009731.8810
929,2017.970358,2016.742950,0.000000,0.000000,0.000000,0.000000,2008965.1785,2009178.5454
930,2019.775087,2016.742950,0.000000,0.000000,0.000000,0.000000,2009863.7899,2010077.1567
931,2017.582604,2016.742950,0.000000,0.000000,0.000000,0.000000,2008772.1081,2008985.4749
932,2017.181744,2016.742950,0.000000,0.000000,0.000000,0.000000,2008572.5121,2008785.8789
933,2017.810847,2016.742950,0.000000,0.000000,0.000000,0.000000,2008885.7551,2009099.1219
934,2015.783151,2016.742950,0.000000,0.000000,0.000000,0.000000,2007876.1243,2008089.4912
935,2015.661867,2016.742950,0.000000,0.000000,0.000000,0.000000,2007815.7347,2008029.1015
936,2019.926488,2016.742950,0.000000,0.000000,0.000000,0.000000,2009939.1751,2010152.5420
937,2015.628462,2016.742950,0.000000,0.000000,0.000000,0.000000,2007799.1016,2008012.4684
938,2017.638222,2016.742950,0.000000,0.000000,0.000000,0.000000,2008799.8016,2009013.1685
939,2019.123187,2016.742950,0.000000,0.000000,0.000000,0.000000,2009539.1957,2009752.5626
940,2017.148833,2016.742950,0.000000,0.000000,0.000000,0.000000,2008556.1251,2008769.4919
941,2017.046414,2016.742950,0.000000,0.000000,0.000000,0.000000,2008505.1286,2008718.4955
942,2019.290179,2016.742950,0.000000,0.000000,0.000000,0.000000,2009622.3445,2009835.7113
943,2022.519519,2018.486579,0.000000,0.215106,0.000000,1.302001,2011229.2428,2011443.6647
944,2024.279314,2020.242865,0.000000,0.216386,0.000000,1.310884,2012104.0383,2012319.5237
945,2018.755236,2020.242865,0.000000,0.000000,0.000000,0.000000,2009355.8719,2009571.3573
946,2023.682024,2020.242865,0.000000,0.000000,0.000000,0.000000,2011806.8930,2012022.3784
947,2022.480118,2020.242865,0.000000,0.000000,0.000000,0.000000,2011208.9585,2011424.4439
948,2022.123175,2020.242865,0.000000,0.000000,0.000000,0.000000,2011031.3835,2011246.8689
949,2022.902542,2020.242865,0.000000,0.000000,0.000000,0.000000,2011419.1097,2011634.5951
950,2023.397413,2020.242865,0.000000,0.000000,0.000000,0.000000,2011665.3024,2011880.7878
951,2022.992579,2020.242865,0.000000,0.000000,0.000000,0.000000,2011463.9021,2011679.3875
952,2023.132879,2020.242865,0.000000,0.000000,0.000000,0.000000,2011533.6997,2011749.1851
953,2020.209904,2020.242865,0.000000,0.000000,0.000000,0.000000,2010079.5526,2010295.0380
954,2019.555792,2020.242865,0.000000,0.000000,0.000000,0.000000,2009754.1394,2009969.6248
955,2021.707134,2020.242865,0.000000,0.000000,0.000000,0.000000,2010824.4076,2011039.8930
956,2022.732752,2020.242865,0.000000,0.000000,0.000000,0.000000,2011334.6411,2011550.1265
957,2024.732152,2020.694800,0.000000,0.055636,0.000000,0.337230,2012329.0826,2012544.8052
958,2029.430995,2025.384273,0.079094,0.497106,0.000000,3.497021,2014662.7589,2014882.1650
959,2027.472158,2025.384273,0.000000,0.000000,0.000000,0.000000,2013689.4974,2013908.9035
960,2023.851464,2025.384273,0.000000,0.000000,0.000000,0.000000,2011890.5307,2012109.9368
961,2027.051733,2025.384273,0.000000,0.000000,0.000000,0.000000,2013480.6065,2013700.0126
962,2028.246455,2025.384273,0.000000,0.000000,0.000000,0.000000,2014074.2121,2014293.6183
963,2025.561687,2025.384273,0.000000,0.000000,0.000000,0.000000,2012740.2670,2012959.6732
964,2026.798974,2025.384273,0.000000,0.000000,0.000000,0.000000,2013355.0212,2013574.4274
965,2026.891944,2025.384273,0.000000,0.000000,0.000000,0.000000,2013401.2140,2013620.6201
966,2025.798960,2025.384273,0.000000,0.000000,0.000000,0.000000,2012858.1576,2013077.5637
967,2025.778530,2025.384273,0.000000,0.000000,0.000000,0.000000,2012848.0066,2013067.4128
968,2027.149381,2025.384273,0.000000,0.000000,0.000000,0.000000,2013529.1233,2013748.5294
969,2026.899535,2025.384273,0.000000,0.000000,0.000000,0.000000,2013404.9856,2013624.3917
970,2025.034278,2025.384273,0.000000,0.000000,0.000000,0.000000,2012478.2198,2012697.6260
971,2023.980149,2025.384273,0.000000,0.000000,0.000000,0.000000,2011954.4689,2012173.8750
972,2023.173399,2025.384273,0.000000,0.000000,0.000000,0.000000,2011553.6297,2011773.0359
973,2023.664646,2025.384273,0.000000,0.000000,0.000000,0.000000,2011797.7091,2012017.1153
974,2024.961818,2025.384273,0.000000,0.000000,0.000000,0.000000,2012442.2179,2012661.6241
975,2022.965518,2025.384273,0.000000,0.000000,0.000000,0.000000,2011450.3423,2011669.7485
976,2028.244709,2025.384273,0.000000,0.000000,0.000000,0.000000,2014073.3445,2014292.7506
977,2029.335475,2025.384273,0.000000,0.000000,0.000000,0.000000,2014615.2993,2014834.7055
978,2026.913065,2025.384273,0.000000,0.000000,0.000000,0.000000,2013411.7081,2013631.1142
979,2027.730031,2025.384273,0.000000,0.000000,0.000000,0.000000,2013817.6233,2014037.0295
980,2030.304161,2026.255698,0.000000,0.106852,0.000000,0.649390,2015096.1182,2015316.0035
981,2028.041947,2026.255698,0.000000,0.000000,0.000000,0.000000,2013972.3637,2014192.2489
982,2028.179906,2026.255698,0.000000,0.000000,0.000000,0.000000,2014040.8946,2014260.7798
983,2027.194761,2026.255698,0.000000,0.000000,0.000000,0.000000,2013551.5239,2013771.4092
984,2025.955103,2026.255698,0.000000,0.000000,0.000000,0.000000,2012935.7239,2013155.6092
985,2025.517871,2026.255698,0.000000,0.000000,0.000000,0.000000,2012718.5287,2012938.4140
986,2024.616522,2026.255698,0.000000,0.000000,0.000000,0.000000,2012270.7835,2012490.6688
987,2025.026687,2026.255698,0.000000,0.000000,0.000000,0.000000,2012474.5330,2012694.4182
988,2021.163755,2025.218246,0.000000,0.000000,-0.127218,0.773130,2010555.0399,2010775.5070
989,2019.355248,2023.406112,0.000000,0.000000,-0.222448,1.350915,2009655.3316,2009876.9013
990,2018.355204,2022.404061,0.000000,0.000000,-0.123135,0.747271,2009157.6498,2009379.7797
991,2016.759797,2020.805453,0.000000,0.000000,-0.196631,1.192532,2008363.4241,2008586.5066
992,2015.837875,2019.881683,0.000000,0.000000,-0.113732,0.689331,2007904.3301,2008127.9251
993,2015.863930,2019.881683,0.000000,0.000000,0.000000,0.000000,2007917.2932,2008140.8882
994,2014.484534,2018.525627,0.000000,0.000000,-0.167095,1.012194,2007230.2095,2007454.5930
995,2013.332457,2017.371238,0.000000,0.000000,-0.142378,0.861932,2006656.1630,2006881.2038
996,2014.935767,2017.371238,0.000000,0.000000,0.000000,0.000000,2007454.3590,2007679.3997
997,2014.061150,2017.371238,0.000000,0.000000,0.000000,0.000000,2007018.9377,2007243.9785
998,2012.823878,2016.861639,0.000000,0.000000,-0.062891,0.380574,2006402.7010,2006628.0117
999,2014.276013,2016.861639,0.000000,0.000000,0.000000,0.000000,2007125.7271,2007351.0377
1000,2012.714711,2016.752253,0.000000,0.000000,-0.013503,0.081697,2006348.2909,2006573.6568
1001,2014.864924,2016.752253,0.000000,0.000000,0.000000,0.000000,2007418.9227,2007644.2886
1002,2014.606951,2016.752253,0.000000,0.000000,0.000000,0.000000,2007290.4730,2007515.8390
1003,2017.885330,2016.752253,0.000000,0.000000,0.000000,0.000000,2008922.8401,2009148.2060
1004,2019.852020,2016.752253,0.000000,0.000000,0.000000,0.000000,2009902.0927,2010127.4586
1005,2018.961853,2016.752253,0.000000,0.000000,0.000000,0.000000,2009458.8614,2009684.2273
1006,2020.998239,2016.968333,0.000000,0.026672,0.000000,0.161381,2010472.7068,2010698.1831
1007,2021.954416,2017.922603,0.000000,0.117740,0.000000,0.712601,2010948.2489,2011174.2561
1008,2017.539304,2017.922603,0.000000,0.000000,0.000000,0.000000,2008750.5180,2008976.5252
1009,2022.363943,2018.331313,0.000000,0.050402,0.000000,0.305153,2011151.8876,2011378.1083
1010,2023.196799,2019.162508,0.000000,0.102455,0.000000,0.620495,2011565.9642,2011792.6409
1011,2025.778316,2021.738878,0.000000,0.317169,0.000000,1.922473,2012848.8935,2013077.2600
1012,2022.393809,2021.738878,0.000000,0.000000,0.000000,0.000000,2011165.7627,2011394.1293
1013,2023.722313,2021.738878,0.000000,0.000000,0.000000,0.000000,2011826.4338,2012054.8004
1014,2022.406227,2021.738878,0.000000,0.000000,0.000000,0.000000,2011171.9379,2011400.3045
1015,2026.119928,2022.079809,0.000000,0.041926,0.000000,0.254309,2013018.6022,2013247.1453
1016,2023.174020,2022.079809,0.000000,0.000000,0.000000,0.000000,2011553.7120,2011782.2551
1017,2023.897102,2022.079809,0.000000,0.000000,0.000000,0.000000,2011913.2736,2012141.8167
1018,2022.570262,2022.079809,0.000000,0.000000,0.000000,0.000000,2011253.4854,2011482.0285
1019,2023.909385,2022.079809,0.000000,0.000000,0.000000,0.000000,2011919.3815,2012147.9246
1020,2021.832002,2022.079809,0.000000,0.000000,0.000000,0.000000,2010886.3765,2011114.9196
1021,2020.943286,2022.079809,0.000000,0.000000,0.000000,0.000000,2010444.4512,2010672.9942
1022,2020.756858,2022.079809,0.000000,0.000000,0.000000,0.000000,2010351.7475,2010580.2906
1023,2022.229438,2022.079809,0.000000,0.000000,0.000000,0.000000,2011084.0064,2011312.5495
1024,2019.957771,2022.079809,0.000000,0.000000,0.000000,0.000000,2009954.3915,2010182.9346
1025,2019.449889,2022.079809,0.000000,0.000000,0.000000,0.000000,2009701.8406,2009930.3837
1026,2017.771182,2021.818867,0.000000,0.000000,-0.032088,0.194641,2008866.9481,2009095.6252
1027,2016.710917,2020.756475,0.000000,0.000000,-0.130707,0.792587,2008339.0857,2008568.3611
1028,2018.316441,2020.756475,0.000000,0.000000,0.000000,0.000000,2009137.7142,2009366.9895
1029,2018.280187,2020.756475,0.000000,0.000000,0.000000,0.000000,2009119.6805,2009348.9558
1030,2018.827971,2020.756475,0.000000,0.000000,0.000000,0.000000,2009392.1626,2009621.4380
1031,2013.760046,2017.799685,0.000000,0.000000,-0.364319,2.206982,2006869.2371,2007100.5226
1032,2011.407207,2015.442126,0.000000,0.000000,-0.291059,1.760868,2005696.5005,2005929.3034
1033,2010.238671,2014.271246,0.000000,0.000000,-0.144744,0.874916,2005113.8068,2005347.2781
1034,2012.101031,2014.271246,0.000000,0.000000,0.000000,0.000000,2006041.6822,2006275.1535
1035,2011.616792,2014.271246,0.000000,0.000000,0.000000,0.000000,2005800.4222,2006033.8934
1036,2010.367859,2014.271246,0.000000,0.000000,0.000000,0.000000,2005178.1718,2005411.6431
1037,2009.509017,2013.540128,0.000000,0.000000,-0.090445,0.546442,2004749.8768,2004983.7457
1038,2008.551129,2012.580319,0.000000,0.000000,-0.118810,0.717518,2004272.0104,2004506.4150
1039,2005.677739,2009.701165,0.000000,0.000000,-0.356908,2.153377,2002837.8629,2003074.2172
1040,2004.424958,2008.445870,0.000000,0.000000,-0.155850,0.939342,2002212.2616,2002449.3403
1041,2006.229159,2008.445870,0.000000,0.000000,0.000000,0.000000,2003112.4633,2003349.5420
1042,2007.332493,2008.445870,0.000000,0.000000,0.000000,0.000000,2003662.9693,2003900.0480
1043,2010.165086,2008.445870,0.000000,0.000000,0.000000,0.000000,2005076.2849,2005313.3637
1044,2009.985354,2008.445870,0.000000,0.000000,0.000000,0.000000,2004986.6077,2005223.6864
1045,2007.246802,2008.445870,0.000000,0.000000,0.000000,0.000000,2003620.2138,2003857.2925
1046,2009.360312,2008.445870,0.000000,0.000000,0.000000,0.000000,2004674.7445,2004911.8233
1047,2011.240435,2008.445870,0.000000,0.000000,0.000000,0.000000,2005612.8277,2005849.9064
1048,2011.417493,2008.445870,0.000000,0.000000,0.000000,0.000000,2005701.1703,2005938.2491
1049,2011.310906,2008.445870,0.000000,0.000000,0.000000,0.000000,2005647.9888,2005885.0676
1050,2012.500822,2008.487860,0.000000,0.005216,0.000000,0.031425,2006241.6738,2006478.7736
1051,2013.279478,2009.264963,0.000000,0.096495,0.000000,0.581538,2006629.7532,2006867.2779
1052,2014.710562,2010.693193,0.000000,0.177201,0.000000,1.068510,2007342.8052,2007581.1683
1053,2015.679180,2011.659879,0.000000,0.119830,0.000000,0.722997,2007825.2850,2008064.1876
1054,2019.599191,2015.572074,0.000000,0.484073,0.000000,2.924209,2009776.7051,2010018.5045
1055,2017.111309,2015.572074,0.000000,0.000000,0.000000,0.000000,2008537.5790,2008779.3785
1056,2014.459544,2015.572074,0.000000,0.000000,0.000000,0.000000,2007216.8282,2007458.6277
1057,2014.865087,2015.572074,0.000000,0.000000,0.000000,0.000000,2007418.8149,2007660.6143
1058,2016.465608,2015.572074,0.000000,0.000000,0.000000,0.000000,2008215.9780,2008457.7774
1059,2017.284589,2015.572074,0.000000,0.000000,0.000000,0.000000,2008623.8836,2008865.6830
1060,2017.575465,2015.572074,0.000000,0.000000,0.000000,0.000000,2008768.7588,2009010.5582
1061,2016.306907,2015.572074,0.000000,0.000000,0.000000,0.000000,2008136.9347,2008378.7341
1062,2013.576675,2015.572074,0.000000,0.000000,0.000000,0.000000,2006777.1023,2007018.9017
1063,2012.507143,2015.572074,0.000000,0.000000,0.000000,0.000000,2006244.4059,2006486.2054
1064,2012.672363,2015.572074,0.000000,0.000000,0.000000,0.000000,2006326.6964,2006568.4958
1065,2013.222990,2015.572074,0.000000,0.000000,0.000000,0.000000,2006600.9441,2006842.7435
1066,2013.522334,2015.572074,0.000000,0.000000,0.000000,0.000000,2006750.0368,2006991.8362
1067,2013.978805,2015.572074,0.000000,0.000000,0.000000,0.000000,2006977.3892,2007219.1886
1068,2014.285959,2015.572074,0.000000,0.000000,0.000000,0.000000,2007130.3717,2007372.1712
1069,2017.816872,2015.572074,0.000000,0.000000,0.000000,0.000000,2008888.9948,2009130.7943
1070,2017.677519,2015.572074,0.000000,0.000000,0.000000,0.000000,2008819.5879,2009061.3874
1071,2015.512996,2015.572074,0.000000,0.000000,0.000000,0.000000,2007741.5153,2007983.3148
1072,2013.916967,2015.572074,0.000000,0.000000,0.000000,0.000000,2006946.5898,2007188.3892
1073,2010.887148,2014.921024,0.000000,0.000000,-0.080459,0.486436,2005437.1929,2005679.3431
1074,2010.319109,2014.351845,0.000000,0.000000,-0.070373,0.425331,2005153.9229,2005396.3769
1075,2011.910153,2014.351845,0.000000,0.000000,0.000000,0.000000,2005946.6062,2006189.0602
1076,2012.125130,2014.351845,0.000000,0.000000,0.000000,0.000000,2006053.7111,2006296.1651
1077,2012.001487,2014.351845,0.000000,0.000000,0.000000,0.000000,2005992.1099,2006234.5639
1078,2012.605380,2014.351845,0.000000,0.000000,0.000000,0.000000,2006292.9790,2006535.4330
1079,2010.731084,2014.351845,0.000000,0.000000,0.000000,0.000000,2005359.1755,2005601.6295
1080,2010.315258,2014.347987,0.000000,0.000000,-0.000477,0.002884,2005152.0024,2005394.4584
1081,2009.500066,2013.531160,0.000000,0.000000,-0.101045,0.610496,2004745.4123,2004988.3168
1082,2007.513158,2011.540266,0.000000,0.000000,-0.246540,1.488513,2003754.0637,2003998.2064
1083,2008.863365,2011.540266,0.000000,0.000000,0.000000,0.000000,2004427.2276,2004671.3703
1084,2008.704079,2011.540266,0.000000,0.000000,0.000000,0.000000,2004347.8134,2004591.9562
1085,2006.560361,2010.585557,0.000000,0.000000,-0.118355,0.714060,2003278.5006,2003523.1762
1086,2006.569930,2010.585557,0.000000,0.000000,0.000000,0.000000,2003283.2725,2003527.9481
1087,2005.588079,2009.611325,0.000000,0.000000,-0.120862,0.728836,2002793.0961,2003038.3169
1088,2007.908566,2009.611325,0.000000,0.000000,0.000000,0.000000,2003950.5615,2004195.7822
1089,2009.091388,2009.611325,0.000000,0.000000,0.000000,0.000000,2004540.5567,2004785.7774
1090,2008.549897,2009.611325,0.000000,0.000000,0.000000,0.000000,2004270.4595,2004515.6802
1091,2007.512046,2009.611325,0.000000,0.000000,0.000000,0.000000,2003752.7765,2003997.9972
1092,2007.480922,2009.611325,0.000000,0.000000,0.000000,0.000000,2003737.2513,2003982.4720
1093,2008.356278,2009.611325,0.000000,0.000000,0.000000,0.000000,2004173.8818,2004419.1025
1094,2008.528942,2009.611325,0.000000,0.000000,0.000000,0.000000,2004260.0069,2004505.2276
1095,2004.847722,2008.869483,0.000000,0.000000,-0.092091,0.555101,2002423.3993,2002669.0246
1096,2001.653101,2005.668453,0.000000,0.000000,-0.397957,2.396421,2000827.3843,2001075.2442
1097,2004.167670,2005.668453,0.000000,0.000000,0.000000,0.000000,2002082.8907,2002330.7506
1098,2000.823180,2004.836867,0.000000,0.000000,-0.103540,0.622872,2000412.5517,2000660.8702
1099,2000.880813,2004.836867,0.000000,0.000000,0.000000,0.000000,2000441.3337,2000689.6522
1100,2001.741066,2004.836867,0.000000,0.000000,0.000000,0.000000,2000870.9411,2001119.2596
1101,2004.946602,2004.836867,0.000000,0.000000,0.000000,0.000000,2002471.7745,2002720.0930
1102,2003.462446,2004.836867,0.000000,0.000000,0.000000,0.000000,2001730.5920,2001978.9105
1103,2002.149374,2004.836867,0.000000,0.000000,0.000000,0.000000,2001074.8485,2001323.1670
1104,2000.225358,2004.237846,0.000000,0.000000,-0.074624,0.448757,2000113.6798,2000362.3201
1105,2001.003833,2004.237846,0.000000,0.000000,0.000000,0.000000,2000502.5055,2000751.1458
1106,1999.115406,2003.125667,0.000000,0.000000,-0.138639,0.833367,1999558.6577,1999807.9310
1107,2002.474255,2003.125667,0.000000,0.000000,0.000000,0.000000,2001236.7716,2001486.0449
1108,2002.637682,2003.125667,0.000000,0.000000,0.000000,0.000000,2001318.4214,2001567.6948
1109,2002.908820,2003.125667,0.000000,0.000000,0.000000,0.000000,2001453.8844,2001703.1577
1110,2003.834586,2003.125667,0.000000,0.000000,0.000000,0.000000,2001916.4060,2002165.6794
1111,2003.128417,2003.125667,0.000000,0.000000,0.000000,0.000000,2001563.5970,2001812.8704
1112,2002.655062,2003.125667,0.000000,0.000000,0.000000,0.000000,2001327.1048,2001576.3781
1113,2002.970885,2003.125667,0.000000,0.000000,0.000000,0.000000,2001484.8926,2001734.1659
1114,2005.344467,2003.125667,0.000000,0.000000,0.000000,0.000000,2002670.7574,2002920.0308
1115,2007.514815,2003.511795,0.000000,0.048146,0.000000,0.289356,2003754.8826,2004004.3580
1116,2008.723717,2004.718286,0.000000,0.150347,0.000000,0.903939,2004358.1105,2004608.2788
1117,2007.250936,2004.718286,0.000000,0.000000,0.000000,0.000000,2003622.5872,2003872.7555
1118,2006.291972,2004.718286,0.000000,0.000000,0.000000,0.000000,2003143.6699,2003393.8382
1119,2008.830773,2004.825129,0.000000,0.013308,0.000000,0.080037,2004411.5217,2004661.7440
1120,2005.495868,2004.825129,0.000000,0.000000,0.000000,0.000000,2002746.0770,2002996.2993
1121,2005.167229,2004.825129,0.000000,0.000000,0.000000,0.000000,2002581.9552,2002832.1775
1122,2002.123082,2004.825129,0.000000,0.000000,0.000000,0.000000,2001061.7146,2001311.9369
1123,2002.220031,2004.825129,0.000000,0.000000,0.000000,0.000000,2001110.1306,2001360.3529
1124,2005.326920,2004.825129,0.000000,0.000000,0.000000,0.000000,2002661.7044,2002911.9267
1125,2001.950348,2004.825129,0.000000,0.000000,0.000000,0.000000,2000975.4516,2001225.6739
1126,2005.531260,2004.825129,0.000000,0.000000,0.000000,0.000000,2002763.7515,2003013.9738
1127,2005.554963,2004.825129,0.000000,0.000000,0.000000,0.000000,2002775.5886,2003025.8109
1128,2004.432963,2004.825129,0.000000,0.000000,0.000000,0.000000,2002215.2645,2002465.4868
1129,2003.382573,2004.825129,0.000000,0.000000,0.000000,0.000000,2001690.7015,2001940.9238
1130,2003.816326,2004.825129,0.000000,0.000000,0.000000,0.000000,2001907.3171,2002157.5394
1131,2007.518352,2004.825129,0.000000,0.000000,0.000000,0.000000,2003756.1010,2004006.3233
1132,2010.886640,2006.876896,0.000000,0.255350,0.000000,1.536579,2005436.9314,2005688.4396
1133,2012.343026,2008.330378,0.000000,0.180654,0.000000,1.088045,2006163.0197,2006415.3841
1134,2009.140909,2008.330378,0.000000,0.000000,0.000000,0.000000,2004565.2850,2004817.6495
1135,2010.817509,2008.330378,0.000000,0.000000,0.000000,0.000000,2005401.8446,2005654.2090
1136,2010.872889,2008.330378,0.000000,0.000000,0.000000,0.000000,2005429.4769,2005681.8413
1137,2012.874978,2008.861270,0.000000,0.065936,0.000000,0.397316,2006428.1613,2006680.8079
1138,2016.281295,2012.260794,0.000000,0.421597,0.000000,2.542939,2008125.1473,2008380.2059
1139,2013.262738,2012.260794,0.000000,0.000000,0.000000,0.000000,2006620.4738,2006875.5323
1140,2018.359143,2014.334499,0.000000,0.256649,0.000000,1.550134,2009159.6023,2009415.9599
1141,2015.982398,2014.334499,0.000000,0.000000,0.000000,0.000000,2007975.4657,2008231.8234
1142,2016.644778,2014.334499,0.000000,0.000000,0.000000,0.000000,2008305.4751,2008561.8327
1143,2015.551750,2014.334499,0.000000,0.000000,0.000000,0.000000,2007760.9091,2008017.2667
1144,2014.832161,2014.334499,0.000000,0.000000,0.000000,0.000000,2007402.3968,2007658.7544
1145,2012.827787,2014.334499,0.000000,0.000000,0.000000,0.000000,2006403.7822,2006660.1398
1146,2011.913225,2014.334499,0.000000,0.000000,0.000000,0.000000,2005948.1314,2006204.4890
1147,2014.946865,2014.334499,0.000000,0.000000,0.000000,0.000000,2007459.5448,2007715.9024
1148,2014.841354,2014.334499,0.000000,0.000000,0.000000,0.000000,2007406.9774,2007663.3350
1149,2020.244691,2016.216287,0.000000,0.232554,0.000000,1.405982,2010097.8601,2010355.3734
1150,2020.336232,2016.307645,0.000000,0.011282,0.000000,0.068242,2010143.4001,2010400.9594
1151,2020.834605,2016.805025,0.000000,0.061408,0.000000,0.371500,2010391.3141,2010649.1361
